;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;533;770;582;786;778.0;;1;[np.float64(941.0)];[np.float64(30.150005340576172)];133.0;133.0;1;2.1416;2.2462;376.80574801778033;2.19;133.0;133.0
1;1;type;589;771;628;790;780.5;2.5;1;[];[];0.0;0.0;0;;;330.94878556881844;;;
2;2;of;637;770;654;786;778.0;2.5;1;[];[];0.0;0.0;0;;;304.93995640564464;;;
3;3;furniture;661;770;740;786;778.0;0.0;1;[np.float64(942.0)];[np.float64(47.18144207000728)];167.0;167.0;1;2.1151;2.265;219.21572323057615;2.19;167.0;167.0
4;4;can;748;774;780;786;780.0;2.0;1;[np.float64(943.0)];[np.float64(58.428400993981015)];67.0;67.0;1;2.0176;2.2468;179.93896322246835;2.13;67.0;67.0
5;5;you;789;774;821;790;782.0;2.0;1;[np.float64(944.0)];[np.float64(28.74411392211914)];133.0;133.0;1;2.0103;;139.44016095984148;;133.0;133.0
6;6;see;830;774;862;786;780.0;2.0;1;[];[];0.0;0.0;0;;;99.35334162189099;;;
7;7;in;871;770;885;786;778.0;2.0;1;[];[];0.0;0.0;0;;;76.10301525972358;;;
8;8;this;893;770;926;786;778.0;0.0;1;[np.float64(945.0)];[np.float64(20.686189195135007)];166.0;166.0;1;2.0182;;38.304006768892975;;166.0;166.0
9;9;image?;934;770;1002;790;780.0;2.0;1;[np.float64(946.0)];[np.float64(20.686780548095726)];166.0;166.0;1;2.0284;;20.686780548095726;;166.0;166.0
