;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[];[];0.0;0.0;0;;;448.56399091875795;;;
1;1;you;542;774;574;790;782.0;4.0;1;[];[];0.0;0.0;0;;;407.39560205802644;;;
2;2;find;582;770;615;786;778.0;4.0;1;[np.float64(2554.0)];[np.float64(27.14884279277391)];233.0;233.0;1;1.9154;;366.7643740509525;;233.0;233.0
3;3;the;624;770;652;786;778.0;0.0;1;[];[];0.0;0.0;0;;;329.88736855755303;;;
4;4;flock;660;770;703;786;778.0;0.0;1;[np.float64(2555.0)];[np.float64(25.389636857168966)];233.0;233.0;1;1.9341;;279.11026942548745;;233.0;233.0
5;5;of;711;770;729;786;778.0;0.0;1;[np.float64(2545.0)];[np.float64(25.89930009841919)];133.0;133.0;1;2.1162;;253.2583815126074;;133.0;133.0
6;6;birds;737;770;781;786;778.0;0.0;1;[np.float64(2556.0), np.float64(2557.0)];[np.float64(25.953463554382324), np.float64(26.736239433288574)];134.0;67.0;2;1.9246;;201.66888312682192;;67.0;134.0
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(2546.0), np.float64(2547.0), np.float64(2558.0)];[np.float64(18.08222484588623), np.float64(17.348029136657715), np.float64(17.414590840706115)];283.0;75.0;3;2.0204;;145.714864729967;;94.3333;175.0
8;8;over;846;774;886;786;780.0;0.0;1;[];[];0.0;0.0;0;;;98.81833687318088;;;
9;9;the;893;770;922;786;778.0;2.0;1;[np.float64(2548.0)];[np.float64(24.684655952453568)];166.0;166.0;1;2.0581;;65.15343055379608;;166.0;166.0
10;10;cloudy;930;770;990;790;780.0;2.0;1;[np.float64(2549.0), np.float64(2551.0), np.float64(2561.0)];[np.float64(24.782374382019043), np.float64(19.769291070791382), np.float64(24.337929344177155)];1099.0;166.0;3;1.9541;;24.337929344177155;;366.3333;166.0
11;11;sky?;999;770;1039;790;780.0;0.0;1;[np.float64(2550.0), np.float64(2559.0), np.float64(2560.0)];[np.float64(45.85897406148297), np.float64(43.41194753617044), np.float64(71.03418587055911)];536.0;269.0;3;1.9909;;30.46962340977472;;178.6667;2177.0
