;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;467;770;516;786;778.0;;1;[];[];0.0;0.0;0;;;493.8327959809368;;;
1;1;is;525;770;538;786;778.0;0.0;1;[];[];0.0;0.0;0;;;471.8482918359534;;;
2;2;the;545;770;574;786;778.0;0.0;1;[];[];0.0;0.0;0;;;435.8770216255135;;;
3;3;title;582;770;615;786;778.0;0.0;1;[];[];0.0;0.0;0;;;394.91611886077567;;;
4;4;and;623;770;657;786;778.0;0.0;1;[];[];0.0;0.0;0;;;352.96558329028323;;;
5;5;topic;665;770;710;790;780.0;2.0;1;[np.float64(3197.0)];[np.float64(21.412505626678467)];133.0;133.0;1;2.259;;300.04775469901494;;133.0;133.0
6;6;of;718;770;735;786;778.0;2.0;1;[];[];0.0;0.0;0;;;275.0974963743997;;;
7;7;the;742;770;771;786;778.0;0.0;1;[];[];0.0;0.0;0;;;239.18737421545526;;;
8;8;book;780;770;824;786;778.0;0.0;1;[np.float64(3198.0)];[np.float64(29.213700416392225)];200.0;200.0;1;2.0641;2.1411;186.38281062521452;2.1;200.0;200.0
9;9;mentioned;833;770;930;786;778.0;0.0;1;[np.float64(3199.0)];[np.float64(19.369714856147766)];266.0;266.0;1;2.0006;2.0873;81.53806670197233;2.04;266.0;266.0
10;10;in;940;770;954;786;778.0;0.0;1;[];[];0.0;0.0;0;;;58.381800559559686;;;
11;11;the;962;770;991;786;778.0;0.0;1;[];[];0.0;0.0;0;;;25.89210701467302;;;
12;12;image?;1000;770;1067;790;780.0;2.0;1;[np.float64(3200.0)];[np.float64(18.114482879638672)];141.0;141.0;1;2.0016;2.1057;18.114482879638672;2.05;141.0;141.0
