;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[np.float64(1992.0), np.float64(1993.0), np.float64(1994.0)];[np.float64(18.433704376220703), np.float64(31.478265285491943), np.float64(20.374216079711914)];201.0;67.0;3;2.0487;;483.8137077480273;;67.0;201.0
1;1;is;530;770;543;786;778.0;0.0;1;[];[];0.0;0.0;0;;;462.83089126314013;;;
2;2;the;551;770;580;786;778.0;0.0;1;[];[];0.0;0.0;0;;;425.8652886630897;;;
3;3;title;588;770;620;786;778.0;0.0;1;[np.float64(1996.0)];[np.float64(42.64143434248204)];225.0;225.0;1;2.1033;;385.90989140395095;;225.0;225.0
4;4;of;629;770;646;786;778.0;0.0;1;[];[];0.0;0.0;0;;;359.9441962448656;;;
5;5;the;653;770;682;786;778.0;0.0;1;[np.float64(1995.0)];[np.float64(33.97201156616211)];75.0;75.0;1;1.9931;;324.00077868138465;;75.0;300.0
6;6;book;691;770;735;786;778.0;0.0;1;[np.float64(1997.0)];[np.float64(29.758936691284134)];167.0;167.0;1;2.1552;;271.11140670383577;;167.0;167.0
7;7;or;743;774;761;786;780.0;2.0;1;[];[];0.0;0.0;0;;;245.52777469427824;;;
8;8;study;769;770;818;790;780.0;0.0;1;[np.float64(1998.0)];[np.float64(29.26123542785649)];167.0;167.0;1;2.0769;2.2553;188.40962090669916;2.17;167.0;167.0
9;9;mentioned;827;770;925;786;778.0;2.0;1;[np.float64(1999.0)];[np.float64(26.296952928815585)];234.0;234.0;1;2.0187;;82.68068560835133;;234.0;234.0
10;10;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;60.53995279954984;;;
11;11;the;956;770;985;786;778.0;0.0;1;[];[];0.0;0.0;0;;;27.99814396769516;;;
12;12;image?;994;770;1062;790;780.0;2.0;1;[np.float64(2000.0)];[np.float64(19.13914680480957)];100.0;100.0;1;2.0165;;19.13914680480957;;100.0;100.0
