;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;420;770;469;786;778.0;;1;[np.float64(2677.0)];[np.float64(13.989360427856468)];167.0;167.0;1;2.0502;2.0551;96.92443670450415;2.05;167.0;167.0
1;1;could;477;770;526;786;778.0;0.0;1;[np.float64(2676.0)];[np.float64(41.934935297284824)];234.0;234.0;1;2.033;2.1259;43.11528116473488;2.08;234.0;401.0
2;2;be;535;770;556;786;778.0;0.0;1;[np.float64(2678.0)];[np.float64(22.425821961883482)];75.0;75.0;1;2.0124;;22.425821961883482;;75.0;75.0
3;3;a;565;774;575;786;780.0;2.0;1;[];[];0.0;0.0;0;;;25.13770202169881;;;
4;4;reason;584;774;646;786;780.0;0.0;1;[];[];0.0;0.0;0;;;32.343434306537254;;;
5;5;the;655;770;684;786;778.0;2.0;1;[];[];0.0;0.0;0;;;93.80343575342825;;;
6;6;people;693;770;755;790;780.0;2.0;1;[np.float64(2668.0)];[np.float64(33.17387886047368)];159.0;159.0;1;1.9814;2.9906;131.1086264086642;2.49;159.0;159.0
7;7;in;764;770;778;786;778.0;2.0;1;[];[];0.0;0.0;0;;;201.507439816035;;;
8;8;the;786;770;815;786;778.0;0.0;1;[np.float64(2669.0)];[np.float64(33.310617446899414)];75.0;75.0;1;2.028;;223.39839073524618;;75.0;75.0
9;9;image;824;770;880;790;780.0;2.0;1;[];[];0.0;0.0;0;;;261.2531881962723;;;
10;10;are;888;774;917;786;780.0;0.0;1;[];[];0.0;0.0;0;;;325.36932341524516;;;
11;11;playing;926;770;991;790;780.0;0.0;1;[np.float64(2670.0)];[np.float64(24.650355911254906)];167.0;167.0;1;2.0342;;363.0134906766875;;167.0;167.0
12;12;Wii;1000;770;1027;786;778.0;2.0;1;[np.float64(2671.0)];[np.float64(30.879699230194092)];133.0;133.0;1;2.0605;;436.9095670705724;;133.0;133.0
13;13;at;1036;771;1053;786;778.5;0.5;1;[];[];0.0;0.0;0;;;472.9164357623949;;;
14;14;work?;1060;770;1115;786;778.0;0.5;1;[np.float64(2672.0)];[np.float64(34.78707162265741)];266.0;266.0;1;2.0342;;496.8480148287793;;266.0;742.0
