;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[];[];0.0;0.0;0;;;611.6549354690235;;;
1;1;is;535;770;548;786;778.0;0.0;1;[];[];0.0;0.0;0;;;589.655607785537;;;
2;2;the;556;770;584;786;778.0;0.0;1;[];[];0.0;0.0;0;;;553.6568231880831;;;
3;3;main;593;770;637;786;778.0;0.0;1;[];[];0.0;0.0;0;;;500.65893060925134;;;
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(2356.0)];[np.float64(0.0)];267.0;267.0;1;1.9527;;447.6615370286774;;267.0;267.0
5;5;of;698;770;715;786;778.0;2.0;1;[];[];0.0;0.0;0;;;422.66299335287135;;;
6;6;the;722;770;751;786;778.0;0.0;1;[];[];0.0;0.0;0;;;386.665421287964;;;
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(2357.0)];[np.float64(3.618312507424997)];167.0;167.0;1;1.9175;;323.6870197123818;;167.0;167.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[];[];0.0;0.0;0;;;216.68778618716092;;;
9;9;in;930;770;944;786;778.0;0.0;1;[];[];0.0;0.0;0;;;193.6938268521063;;;
10;10;the;952;770;981;786;778.0;0.0;1;[np.float64(2358.0)];[np.float64(4.299385232047876)];167.0;167.0;1;1.8562;;156.7072646657082;;167.0;167.0
11;11;image?;990;770;1058;790;780.0;2.0;1;[np.float64(2359.0), np.float64(2360.0)];[np.float64(11.426659243447489), np.float64(79.7751952778136)];701.0;467.0;2;1.8763;;79.7751952778136;;350.5;701.0
