;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;259;383;296;398;390.5;;1;[];[];0.0;0.0;0;;;237.3637610086617;;;
1;1;quote;303;384;356;402;393.0;2.5;1;[np.float64(2306.0)];[np.float64(53.0226567341731)];434.0;434.0;1;2.2155;2.2097;177.3771389483703;2.21;434.0;434.0
2;2;written;364;383;427;398;390.5;2.5;1;[np.float64(2294.0)];[np.float64(45.51949383662293)];434.0;434.0;1;2.2537;2.2447;108.6897855908097;2.25;434.0;434.0
3;3;in;436;383;450;398;390.5;0.0;1;[];[];0.0;0.0;0;;;86.81913004664898;;;
4;4;the;458;383;488;398;390.5;0.0;1;[np.float64(2307.0)];[np.float64(36.09964179992676)];300.0;300.0;1;2.0883;2.0858;52.830080849084595;2.09;300.0;300.0
5;5;image;496;383;552;402;392.5;2.0;1;[np.float64(2308.0)];[np.float64(26.04532742500305)];133.0;133.0;1;2.0632;2.0532;26.04532742500305;2.06;133.0;133.0
6;6;is:;561;383;580;398;390.5;2.0;1;[];[];0.0;0.0;0;;;42.1385428487024;;;
7;7;"""forgive";589;383;661;402;392.5;2.0;1;[np.float64(2295.0)];[np.float64(29.053211975097668)];167.0;167.0;1;2.1578;2.1697;63.165186411137114;2.16;167.0;167.0
8;8;yourself;669;383;746;402;392.5;0.0;1;[np.float64(2296.0), np.float64(2297.0)];[np.float64(29.458270168304466), np.float64(37.76148891448969)];275.0;167.0;2;2.1666;2.2117;139.98970239031962;2.19;137.5;275.0
9;9;for;752;383;777;398;390.5;2.0;1;[];[];0.0;0.0;0;;;222.58263239916872;;;
10;10;not;785;384;813;398;391.0;0.5;1;[np.float64(2298.0)];[np.float64(15.658009767532349)];66.0;66.0;1;2.118;2.22;255.31946576034173;2.17;66.0;66.0
11;11;knowing;822;383;899;402;392.5;1.5;1;[np.float64(2299.0)];[np.float64(18.13969929737366)];233.0;233.0;1;2.1486;2.2489;291.71052796770624;2.2;233.0;233.0
12;12;what;907;383;953;399;391.0;1.5;1;[np.float64(2300.0)];[np.float64(27.78219108581544)];167.0;167.0;1;2.1336;2.2521;376.6670079032481;2.19;167.0;167.0
13;13;you;960;387;993;402;394.5;3.5;1;[np.float64(2301.0)];[np.float64(23.315826146404085)];167.0;167.0;1;2.0891;2.2616;429.336212342824;2.18;167.0;167.0
14;14;didn't;1002;383;1052;398;390.5;4.0;1;[np.float64(2302.0)];[np.float64(20.202270507812443)];100.0;100.0;1;2.1162;2.2046;471.50372824485197;2.16;100.0;100.0
15;15;know;1060;383;1109;399;391.0;0.5;1;[np.float64(2304.0)];[np.float64(26.056022960326263)];66.0;66.0;1;2.1484;2.2883;529.3429419522407;2.22;66.0;66.0
16;16;before;1118;383;1177;399;391.0;0.0;1;[np.float64(2303.0), np.float64(2305.0)];[np.float64(15.288013458251953), np.float64(9.349482536315918)];174.0;100.0;2;2.1193;;587.2641869681491;;87.0;1107.0
17;17;you;1185;387;1218;402;394.5;3.5;1;[];[];0.0;0.0;0;;;654.0642529458624;;;
18;18;lived;1227;383;1269;398;390.5;4.0;1;[];[];0.0;0.0;0;;;696.1941033228749;;;
19;19;through;716;465;787;485;475.0;84.5;2;[];[];0.0;0.0;0;;;188.2091394442725;;;
20;20;"it.""";797;465;820;481;473.0;2.0;2;[];[];0.0;0.0;0;;;268.10454513368916;;;
