;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[];[];0.0;0.0;0;;;110.56247158751378;;;
1;1;is;531;770;544;786;778.0;0.0;1;[];[];0.0;0.0;0;;;91.35120739037578;;;
2;2;the;552;770;580;786;778.0;0.0;1;[];[];0.0;0.0;0;;;63.918390748735014;;;
3;3;full;588;770;615;786;778.0;0.0;1;[np.float64(1705.0)];[np.float64(49.28891575324165)];100.0;100.0;1;1.949;;49.28891575324165;;100.0;100.0
4;4;name;624;774;675;786;780.0;2.0;1;[np.float64(1668.0)];[np.float64(3.03621597290055)];133.0;133.0;1;1.9487;;52.97874009259847;;133.0;133.0
5;5;of;683;770;701;786;778.0;2.0;1;[np.float64(1669.0)];[np.float64(1.3945810317993619)];75.0;75.0;1;1.9447;;78.839762864698;;75.0;75.0
6;6;the;708;770;736;786;778.0;0.0;1;[];[];0.0;0.0;0;;;99.66310404919423;;;
7;7;institute;745;770;818;786;778.0;0.0;1;[np.float64(1670.0)];[np.float64(0.0)];325.0;325.0;1;1.967;;133.14628397726835;;325.0;325.0
8;8;mentioned;827;770;925;786;778.0;0.0;1;[np.float64(1671.0)];[np.float64(0.0)];100.0;100.0;1;1.949;;211.56979591963483;;100.0;100.0
9;9;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;316.6396220534555;;;
10;10;the;956;770;985;786;778.0;0.0;1;[];[];0.0;0.0;0;;;338.3927204038154;;;
11;11;image?;994;770;1062;790;780.0;2.0;1;[np.float64(1672.0), np.float64(1673.0)];[np.float64(0.0), np.float64(0.0)];267.0;167.0;2;2.0061;;376.03392519098065;;133.5;367.0
