;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Why;500;770;541;790;780.0;;1;[np.float64(180.0)];[np.float64(5.07361912727356)];266.0;266.0;1;3.1416;3.1462;195.53862580167197;3.14;266.0;266.0
1;1;is;549;770;562;786;778.0;2.0;1;[np.float64(179.0), np.float64(181.0)];[np.float64(9.032675504684448), np.float64(7.17624568939209)];333.0;133.0;2;3.1201;3.139;179.176740812523;3.13;166.5;599.0
2;2;the;570;770;599;786;778.0;0.0;1;[np.float64(183.0)];[np.float64(7.37494029998777)];167.0;167.0;1;3.063;3.0973;148.8600325057226;3.08;167.0;167.0
3;3;quote;607;771;660;790;780.5;2.5;1;[np.float64(177.0), np.float64(182.0), np.float64(190.0)];[np.float64(16.525816440582275), np.float64(10.813568932669455), np.float64(1.8600414991378784)];700.0;200.0;3;3.1738;3.1891;104.92902097395313;3.18;233.3333;200.0
4;4;"""Little";668;770;720;786;778.0;2.5;1;[np.float64(178.0), np.float64(184.0)];[np.float64(12.676774024963379), np.float64(4.890375876953073)];1033.0;200.0;2;3.1393;3.1466;93.42587327957153;3.14;516.5;2032.0
5;5;things;728;770;785;790;780.0;2.0;1;[np.float64(191.0), np.float64(206.0)];[np.float64(89.61648178100586), np.float64(90.38147498752959)];301.0;167.0;2;3.2686;3.301;90.38147498752959;3.28;150.5;167.0
6;6;can;793;774;825;786;780.0;0.0;1;[];[];0.0;0.0;0;;;121.77553344290872;;;
7;7;grow;834;774;879;790;782.0;2.0;1;[np.float64(185.0), np.float64(189.0), np.float64(205.0)];[np.float64(4.088536262512207), np.float64(36.972150564193726), np.float64(0.0)];766.0;400.0;3;3.1844;3.2032;148.94208194945455;3.19;255.3333;400.0
8;8;"big""";887;770;921;790;780.0;2.0;1;[np.float64(186.0)];[np.float64(0.0)];167.0;167.0;1;3.1852;3.1521;193.9541444586744;3.17;167.0;167.0
9;9;significant?;930;770;1035;790;780.0;0.0;1;[np.float64(187.0), np.float64(203.0), np.float64(204.0)];[np.float64(0.0), np.float64(32.6221866607666), np.float64(0.0)];766.0;433.0;3;3.1741;3.2062;232.95603246653093;3.19;255.3333;1700.0
