;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;No,;249;179;280;197;188.0;;1;[];[];0.0;0.0;0;;;528.5060923982005;;;
1;1;there;289;179;337;194;186.5;1.5;1;[];[];0.0;0.0;0;;;506.30599366495574;;;
2;2;are;345;183;375;194;188.5;2.0;1;[np.float64(3496.0)];[np.float64(4.951020658016205)];133.0;133.0;1;2.7233;2.8385;492.728772055942;2.78;133.0;133.0
3;3;no;383;183;405;194;188.5;0.0;1;[];[];0.0;0.0;0;;;483.8523843663939;;;
4;4;birds;414;179;458;194;186.5;2.0;1;[];[];0.0;0.0;0;;;472.4380985593635;;;
5;5;in;467;179;482;194;186.5;0.0;1;[np.float64(3497.0)];[np.float64(5.7354934434899345)];167.0;167.0;1;2.7035;2.8006;469.1513045986522;2.75;167.0;167.0
6;6;the;490;179;519;194;186.5;0.0;1;[];[];0.0;0.0;0;;;466.46412576868045;;;
7;7;image.;527;179;589;198;188.5;2.0;1;[np.float64(3498.0)];[np.float64(0.0)];134.0;134.0;1;2.7169;2.8018;462.2073554992676;2.76;134.0;134.0
8;8;The;598;179;634;194;186.5;2.0;1;[];[];0.0;0.0;0;;;470.5153520503498;;;
9;9;image;642;179;699;198;188.5;2.0;1;[np.float64(3499.0)];[np.float64(0.0)];167.0;167.0;1;2.8078;2.8926;474.5494902229127;2.85;167.0;167.0
10;10;features;706;179;784;194;186.5;2.0;1;[np.float64(3500.0)];[np.float64(0.0)];167.0;167.0;1;2.8406;2.9342;496.75954935773683;2.89;167.0;167.0
11;11;a;792;183;802;194;188.5;2.0;1;[];[];0.0;0.0;0;;;532.6052128371078;;;
12;12;man;811;183;850;194;188.5;0.0;1;[np.float64(3504.0)];[np.float64(0.4924640655517578)];267.0;267.0;1;2.7128;2.7665;542.0472807206121;2.74;267.0;267.0
13;13;on;859;183;881;194;188.5;0.0;1;[np.float64(3501.0)];[np.float64(0.0)];167.0;167.0;1;2.8296;2.9016;568.0366482975118;2.87;167.0;167.0
14;14;a;884;175;893;202;188.5;0.0;1;[];[];0.0;0.0;0;;;576.2998831558874;;;
15;15;surfboard,;908;179;1003;197;188.0;0.5;1;[np.float64(3502.0), np.float64(3505.0)];[np.float64(1.2596495151520344), np.float64(0.0)];367.0;200.0;2;2.7792;2.7951;595.0477447371031;2.79;183.5;200.0
16;16;which;1012;179;1066;194;186.5;1.5;1;[np.float64(3503.0), np.float64(3506.0)];[np.float64(6.89887273311615), np.float64(18.135288953781156)];301.0;134.0;2;2.7857;2.7904;667.3673783906734;2.79;150.5;735.0
17;17;is;1075;179;1089;194;186.5;0.0;1;[];[];0.0;0.0;0;;;713.8041331732013;;;
18;18;placed;1098;179;1159;198;188.5;2.0;1;[np.float64(3507.0)];[np.float64(13.323013305664062)];134.0;134.0;1;2.8515;2.8349;728.8318199414769;2.84;134.0;134.0
19;19;on;1167;183;1190;194;188.5;0.0;1;[];[];0.0;0.0;0;;;785.7715321945445;;;
