;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;457;425;493;440;432.5;;1;[];[];0.0;0.0;0;;;373.90755494114745;;;
1;1;name;502;429;553;440;434.5;2.0;1;[];[];0.0;0.0;0;;;313.9843898480509;;;
2;2;of;561;425;579;440;432.5;2.0;1;[];[];0.0;0.0;0;;;287.913168042896;;;
3;3;the;586;425;615;440;432.5;0.0;1;[];[];0.0;0.0;0;;;251.91665559406746;;;
4;4;school;623;425;684;440;432.5;0.0;1;[np.float64(2855.0)];[np.float64(0.0)];66.0;66.0;1;2.8891;2.9736;182.92717680178816;2.93;66.0;66.0
5;5;mentioned;693;425;791;440;432.5;0.0;1;[np.float64(2858.0)];[np.float64(0.0)];167.0;167.0;1;3.0114;3.1512;75.98129137582166;3.08;167.0;167.0
6;6;in;800;425;814;440;432.5;0.0;1;[];[];0.0;0.0;0;;;53.02144397752413;;;
7;7;the;822;425;851;440;432.5;0.0;1;[];[];0.0;0.0;0;;;16.32498170931244;;;
8;8;image;860;425;916;444;434.5;2.0;1;[np.float64(2856.0), np.float64(2859.0)];[np.float64(0.0), np.float64(3.7486296892166138)];333.0;200.0;2;2.9606;3.0514;3.7486296892166138;3.01;166.5;200.0
9;9;is;925;425;938;440;432.5;2.0;1;[];[];0.0;0.0;0;;;58.232019031669324;;;
10;10;Witch;946;425;999;440;432.5;0.0;1;[np.float64(2857.0)];[np.float64(2.9564414024353596)];300.0;300.0;1;3.021;3.1046;79.19999985189303;3.06;300.0;600.0
11;11;School.;1008;425;1078;440;432.5;0.0;1;[];[];0.0;0.0;0;;;141.161019093448;;;
