;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;267;261;303;276;268.5;;1;[];[];0.0;0.0;0;;;479.0103062799646;;;
1;1;purpose;312;265;388;280;272.5;4.0;1;[];[];0.0;0.0;0;;;414.77623351627113;;;
2;2;of;396;261;414;276;268.5;4.0;1;[];[];0.0;0.0;0;;;400.7177031816419;;;
3;3;the;420;261;450;276;268.5;0.0;1;[];[];0.0;0.0;0;;;378.85149063003735;;;
4;4;Om;458;261;490;276;268.5;0.0;1;[np.float64(3611.0)];[np.float64(0.0)];134.0;134.0;1;2.9005;3.0039;357.2508938901373;2.95;134.0;134.0
5;5;chanting;498;261;579;280;270.5;2.0;1;[];[];0.0;0.0;0;;;318.2336036249017;;;
6;6;in;588;261;602;276;268.5;2.0;1;[];[];0.0;0.0;0;;;316.4356159424293;;;
7;7;the;610;261;639;276;268.5;0.0;1;[];[];0.0;0.0;0;;;310.74228401862683;;;
8;8;image;648;261;704;280;270.5;2.0;1;[np.float64(3612.0)];[np.float64(1.1074153355189083)];234.0;234.0;1;2.8058;2.8785;305.31459399632047;2.84;234.0;234.0
9;9;is;713;261;726;276;268.5;2.0;1;[];[];0.0;0.0;0;;;312.4632828951421;;;
10;10;to;734;261;751;276;268.5;0.0;1;[];[];0.0;0.0;0;;;316.12129239388094;;;
11;11;promote;760;261;837;280;270.5;2.0;1;[np.float64(3613.0), np.float64(3614.0)];[np.float64(0.16602873802190743), np.float64(0.39127635955810547)];334.0;200.0;2;2.7392;2.7801;318.65811107527543;2.76;167.0;334.0
12;12;positive;845;261;918;280;270.5;0.0;1;[np.float64(3615.0)];[np.float64(2.2115392684936523)];134.0;134.0;1;2.7273;2.7535;352.533628003843;2.74;134.0;134.0
13;13;transformation;925;261;1063;276;268.5;2.0;1;[np.float64(3616.0)];[np.float64(7.118359565734863)];67.0;67.0;1;2.7334;2.7369;401.66898572198016;2.74;67.0;67.0
14;14;and;1071;261;1105;276;268.5;0.0;1;[];[];0.0;0.0;0;;;507.42295847772056;;;
15;15;meditation.;1114;261;1217;276;268.5;0.0;1;[np.float64(3617.0), np.float64(3618.0)];[np.float64(19.41616001129148), np.float64(19.03607726097107)];267.0;167.0;2;2.7497;2.7426;542.1441590715849;2.75;133.5;267.0
16;16;The;1226;261;1262;276;268.5;0.0;1;[];[];0.0;0.0;0;;;637.3378908138119;;;
17;17;group;248;346;302;362;354.0;85.5;2;[np.float64(3619.0)];[np.float64(0.0)];200.0;200.0;1;2.7592;2.9066;429.39174377745184;2.83;200.0;200.0
18;18;of;310;342;328;358;350.0;4.0;2;[];[];0.0;0.0;0;;;409.61521380127834;;;
19;19;people;335;342;398;362;352.0;2.0;2;[np.float64(3620.0)];[np.float64(0.2659885406494027)];167.0;167.0;1;2.7796;2.8788;350.9653370102566;2.83;167.0;167.0
20;20;is;406;342;420;358;350.0;2.0;2;[];[];0.0;0.0;0;;;336.9718780739411;;;
21;21;sitting;429;342;484;362;352.0;2.0;2;[np.float64(3621.0)];[np.float64(0.0)];167.0;167.0;1;2.765;2.8855;289.83293227828665;2.83;167.0;167.0
22;22;in;493;342;507;358;350.0;2.0;2;[];[];0.0;0.0;0;;;278.99104142212786;;;
23;23;a;515;346;526;358;352.0;2.0;2;[];[];0.0;0.0;0;;;268.42202234417425;;;
24;24;circle,;534;342;589;360;351.0;1.0;2;[np.float64(3622.0)];[np.float64(0.0)];200.0;200.0;1;2.7629;2.89;239.01303049176;2.83;200.0;200.0
25;25;focusing;597;342;678;362;352.0;1.0;2;[np.float64(3623.0)];[np.float64(0.0)];533.0;533.0;1;2.7578;2.8694;223.31459399632047;2.81;533.0;533.0
26;26;on;686;346;708;358;352.0;0.0;2;[];[];0.0;0.0;0;;;227.96793417088276;;;
27;27;the;716;342;745;358;350.0;2.0;2;[np.float64(3624.0)];[np.float64(0.0)];466.0;466.0;1;2.802;2.9158;232.17276096619432;2.86;466.0;466.0
28;28;chant,;753;342;810;361;351.5;1.5;2;[];[];0.0;0.0;0;;;239.61337903158912;;;
29;29;which;819;342;874;358;350.0;1.5;2;[np.float64(3625.0)];[np.float64(0.0)];166.0;166.0;1;2.8365;2.9295;272.48127496925434;2.88;166.0;166.0
30;30;is;882;342;896;358;350.0;0.0;2;[];[];0.0;0.0;0;;;311.68277182156584;;;
31;31;a;909;346;914;358;352.0;2.0;2;[];[];0.0;0.0;0;;;330.74231810043204;;;
32;32;deep;923;342;969;362;352.0;0.0;2;[np.float64(3626.0)];[np.float64(5.555181884765602)];166.0;166.0;1;2.8342;2.9212;338.3945573763298;2.88;166.0;166.0
33;33;mantra;978;343;1042;358;350.5;1.5;2;[np.float64(3627.0)];[np.float64(8.551963329315242)];133.0;133.0;1;2.8533;2.9232;383.80404949512507;2.89;133.0;133.0
34;34;that;1050;342;1086;358;350.0;0.5;2;[];[];0.0;0.0;0;;;443.8705859005731;;;
35;35;helps;1094;342;1144;362;352.0;2.0;2;[];[];0.0;0.0;0;;;480.3168791867702;;;
36;36;them;1152;342;1199;358;350.0;2.0;2;[np.float64(3628.0)];[np.float64(16.917800552667487)];100.0;100.0;1;2.8642;2.8885;534.0406890594622;2.88;100.0;100.0
37;37;connect;1207;343;1282;358;350.5;0.5;2;[];[];0.0;0.0;0;;;584.2787115461841;;;
38;38;with;278;425;315;440;432.5;82.0;3;[];[];0.0;0.0;0;;;382.43641492598823;;;
39;39;their;324;425;366;440;432.5;0.0;3;[np.float64(3630.0)];[np.float64(0.0)];134.0;134.0;1;2.8169;2.9461;335.8210710082622;2.88;134.0;134.0
40;40;inner;373;425;420;440;432.5;0.0;3;[np.float64(3629.0)];[np.float64(0.4488238096237751)];133.0;133.0;1;2.8127;2.9503;288.08757904026766;2.88;133.0;267.0
41;41;selves;427;425;488;440;432.5;0.0;3;[np.float64(3631.0)];[np.float64(10.410163402557316)];200.0;200.0;1;2.8159;2.9365;231.92245879361056;2.88;200.0;200.0
42;42;and;496;425;530;440;432.5;0.0;3;[];[];0.0;0.0;0;;;200.91979391590544;;;
43;43;achieve;538;425;612;440;432.5;0.0;3;[np.float64(3632.0)];[np.float64(0.0)];167.0;167.0;1;2.774;2.8742;156.00400480194966;2.82;167.0;167.0
44;44;a;620;429;630;440;434.5;2.0;3;[];[];0.0;0.0;0;;;150.39327335011407;;;
45;45;state;638;425;685;440;432.5;2.0;3;[];[];0.0;0.0;0;;;145.31459399632047;;;
46;46;of;693;425;711;440;432.5;0.0;3;[];[];0.0;0.0;0;;;147.32359522651498;;;
47;47;mindfulness.;718;425;837;440;432.5;0.0;3;[np.float64(3633.0)];[np.float64(0.015350341796875)];200.0;200.0;1;2.7581;2.8597;153.43267246875448;2.81;200.0;200.0
48;48;This;846;425;886;440;432.5;0.0;3;[];[];0.0;0.0;0;;;229.2003109193941;;;
49;49;practice;895;425;970;444;434.5;2.0;3;[np.float64(3634.0)];[np.float64(5.5539162158966064)];200.0;200.0;1;2.7769;2.874;266.7535540225002;2.83;200.0;200.0
50;50;can;978;429;1011;440;434.5;0.0;3;[];[];0.0;0.0;0;;;341.68692540607964;;;
51;51;lead;1020;425;1058;440;432.5;2.0;3;[np.float64(3635.0)];[np.float64(4.809194905417371)];234.0;234.0;1;2.7747;2.8952;380.11931243728696;2.83;234.0;234.0
52;52;to;1066;425;1083;440;432.5;0.0;3;[];[];0.0;0.0;0;;;422.9910203602457;;;
53;53;personal;1092;425;1172;444;434.5;2.0;3;[np.float64(3636.0)];[np.float64(16.04811992645267)];167.0;167.0;1;2.7864;2.8888;446.2148849541965;2.84;167.0;167.0
54;54;growth,;1181;425;1250;444;434.5;0.0;3;[];[];0.0;0.0;0;;;531.3818453781107;;;
55;55;relaxation,;252;506;349;524;515.0;80.5;4;[];[];0.0;0.0;0;;;325.5787869592498;;;
56;56;and;358;506;392;522;514.0;1.0;4;[np.float64(3637.0)];[np.float64(0.0)];200.0;200.0;1;2.7538;2.9337;283.9032147035241;2.84;200.0;200.0
57;57;stress;401;507;458;522;514.5;0.5;4;[];[];0.0;0.0;0;;;220.05822309777875;;;
58;58;reduction.;467;506;559;522;514.0;0.5;4;[np.float64(3638.0)];[np.float64(0.0)];200.0;200.0;1;2.7444;2.8718;126.70630752066569;2.81;200.0;200.0
59;59;The;569;506;605;522;514.0;0.0;4;[];[];0.0;0.0;0;;;89.85098765805262;;;
60;60;image;613;506;670;526;516.0;2.0;4;[];[];0.0;0.0;0;;;59.31459399632047;;;
61;61;also;678;506;716;522;514.0;2.0;4;[];[];0.0;0.0;0;;;63.986266751597896;;;
62;62;suggests;724;507;810;526;516.5;2.5;4;[np.float64(3639.0)];[np.float64(11.680297851562557)];92.0;92.0;1;2.7576;2.8673;81.05823337849215;2.81;92.0;92.0
63;63;that;818;506;854;522;514.0;2.5;4;[];[];0.0;0.0;0;;;162.1214502996434;;;
64;64;the;861;506;890;522;514.0;0.0;4;[];[];0.0;0.0;0;;;202.40453323088693;;;
