;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;568;770;617;786;778.0;;1;[];[];0.0;0.0;0;;;301.97520112991333;;;
1;1;is;625;770;638;786;778.0;0.0;1;[];[];0.0;0.0;0;;;280.97520112991333;;;
2;2;the;646;770;675;786;778.0;0.0;1;[np.float64(2429.0)];[np.float64(29.782194018363953)];133.0;133.0;1;2.7249;2.736;243.97520112991333;2.73;133.0;133.0
3;3;size;683;770;719;786;778.0;0.0;1;[];[];0.0;0.0;0;;;199.97520112991333;;;
4;4;of;727;770;745;786;778.0;0.0;1;[np.float64(2430.0)];[np.float64(19.466633643354353)];167.0;167.0;1;2.7176;2.7322;173.97520112991333;2.72;167.0;167.0
5;5;the;752;770;780;786;778.0;0.0;1;[];[];0.0;0.0;0;;;138.97520112991333;;;
6;6;bowl;789;770;831;786;778.0;0.0;1;[np.float64(2431.0)];[np.float64(15.33026976244787)];233.0;233.0;1;2.7192;2.7667;87.97520112991333;2.74;233.0;233.0
7;7;in;840;770;854;786;778.0;0.0;1;[];[];0.0;0.0;0;;;64.97520112991333;;;
8;8;the;862;770;891;786;778.0;0.0;1;[np.float64(2448.0)];[np.float64(13.017445683479309)];133.0;133.0;1;2.5687;2.6774;27.97520112991333;2.62;133.0;133.0
9;9;image?;900;770;967;790;780.0;2.0;2;[np.float64(2432.0), np.float64(2449.0)];[np.float64(8.441882491111755), np.float64(0.0)];308.0;234.0;2;2.6728;2.7422;0.0;2.71;154.0;441.0
