;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[];[];0.0;0.0;0;;;531.4756469726562;;;
1;1;is;513;770;526;786;778.0;0.0;1;[];[];0.0;0.0;0;;;509.47564697265625;;;
2;2;the;533;770;562;786;778.0;0.0;1;[];[];0.0;0.0;0;;;473.47564697265625;;;
3;3;purpose;571;774;646;790;782.0;4.0;1;[];[];0.0;0.0;0;;;389.47564697265625;;;
4;4;of;654;770;672;786;778.0;4.0;1;[];[];0.0;0.0;0;;;363.47564697265625;;;
5;5;the;679;770;708;786;778.0;0.0;1;[];[];0.0;0.0;0;;;327.47564697265625;;;
6;6;Om;716;770;748;786;778.0;0.0;1;[np.float64(3565.0)];[np.float64(0.0)];167.0;167.0;1;2.7825;2.9317;287.47564697265625;2.86;167.0;167.0
7;7;chanting;757;770;836;790;780.0;2.0;1;[np.float64(3566.0)];[np.float64(0.0)];467.0;467.0;1;2.7418;2.8963;199.47564697265625;2.82;467.0;467.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[np.float64(3567.0)];[np.float64(1.9991748983209163)];200.0;200.0;1;2.7049;2.8527;92.47564697265625;2.78;200.0;200.0
9;9;in;953;770;966;786;778.0;0.0;1;[];[];0.0;0.0;0;;;69.47564697265625;;;
10;10;the;975;770;1004;786;778.0;0.0;1;[];[];0.0;0.0;0;;;31.47564697265625;;;
11;11;image?;1013;770;1080;790;780.0;2.0;1;[np.float64(3568.0)];[np.float64(0.0)];100.0;100.0;1;2.733;2.8613;0.0;2.8;100.0;100.0
