;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;467;770;516;786;778.0;;1;[];[];0.0;0.0;0;;;514.4100634926244;;;
1;1;is;525;770;538;786;778.0;0.0;1;[];[];0.0;0.0;0;;;492.41006349262443;;;
2;2;the;545;770;574;786;778.0;0.0;1;[];[];0.0;0.0;0;;;456.41006349262443;;;
3;3;title;582;770;615;786;778.0;0.0;1;[np.float64(818.0)];[np.float64(2.537534713745117)];200.0;200.0;1;2.8587;2.8986;415.41006349262443;2.88;200.0;200.0
4;4;and;623;770;657;786;778.0;0.0;1;[];[];0.0;0.0;0;;;373.41006349262443;;;
5;5;topic;665;770;710;790;780.0;2.0;1;[np.float64(819.0)];[np.float64(1.853989839553833)];266.0;266.0;1;2.8675;2.9288;320.41006349262443;2.9;266.0;266.0
6;6;of;718;770;735;786;778.0;2.0;1;[];[];0.0;0.0;0;;;295.41006349262443;;;
7;7;the;742;770;771;786;778.0;0.0;1;[];[];0.0;0.0;0;;;259.41006349262443;;;
8;8;book;780;770;824;786;778.0;0.0;1;[np.float64(820.0)];[np.float64(0.0)];200.0;200.0;1;2.9252;3.0141;206.41006349262443;2.97;200.0;200.0
9;9;mentioned;833;770;930;786;778.0;0.0;1;[np.float64(821.0), np.float64(832.0)];[np.float64(0.0), np.float64(2.95184588432312)];433.0;300.0;2;3.0305;3.1496;100.41006349262443;3.09;216.5;300.0
10;10;in;940;770;954;786;778.0;0.0;1;[];[];0.0;0.0;0;;;76.41006349262443;;;
11;11;the;962;770;991;786;778.0;0.0;1;[];[];0.0;0.0;0;;;39.41006349262443;;;
12;12;image?;1000;770;1067;790;780.0;2.0;1;[np.float64(822.0), np.float64(833.0)];[np.float64(0.0), np.float64(0.0)];400.0;300.0;2;3.0829;3.1528;0.0;3.12;200.0;533.0
