;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;345;757;382;772;764.5;;1;[];[];0.0;0.0;0;;;402.53448931757424;;;
1;1;you;390;761;422;776;768.5;4.0;1;[np.float64(1731.0)];[np.float64(0.0)];266.0;266.0;1;2.9894;2.9862;362.5274169228294;2.99;266.0;266.0
2;2;spot;431;757;470;776;766.5;2.0;1;[];[];0.0;0.0;0;;;314.5274169228294;;;
3;3;the;478;757;507;772;764.5;2.0;1;[np.float64(1723.0), np.float64(1732.0)];[np.float64(0.15870935576299416), np.float64(0.0)];333.0;200.0;2;3.0221;3.0163;277.5376746667972;3.02;166.5;200.0
4;4;purple;516;757;573;776;766.5;2.0;1;[np.float64(1724.0), np.float64(1730.0)];[np.float64(0.0), np.float64(6.88626973969599)];433.0;333.0;2;2.9347;2.9762;211.5274169228294;2.96;216.5;333.0
5;5;umbrella;582;757;662;772;764.5;2.0;1;[np.float64(1725.0), np.float64(1733.0)];[np.float64(0.9042947973523496), np.float64(3.153665542602539)];267.0;133.0;2;2.9884;3.0225;122.55064917566067;3.01;133.5;766.0
6;6;near;671;761;713;772;766.5;2.0;1;[np.float64(1734.0)];[np.float64(0.5775016784668878)];167.0;167.0;1;2.9961;3.0262;71.56720678667892;3.01;167.0;167.0
7;7;the;720;757;748;772;764.5;2.0;1;[];[];0.0;0.0;0;;;36.6052715144855;;;
8;8;green;757;761;810;776;768.5;4.0;1;[np.float64(1735.0), np.float64(1737.0)];[np.float64(0.7794425964356151), np.float64(0.0)];334.0;167.0;2;2.9891;3.0408;0.0;3.01;167.0;167.0
9;9;leaves?;819;757;890;772;764.5;4.0;1;[np.float64(1736.0)];[np.float64(1.8341481958117356)];167.0;167.0;1;2.9835;3.0417;34.555067640035524;3.01;167.0;334.0
10;10;It;899;757;910;772;764.5;0.0;1;[];[];0.0;0.0;0;;;114.49744971812572;;;
11;11;appears;918;761;994;776;768.5;4.0;1;[np.float64(1738.0), np.float64(1739.0)];[np.float64(6.237772634661484), np.float64(0.0)];301.0;134.0;2;2.9703;3.0189;133.4725830771706;2.99;150.5;301.0
12;12;to;1001;757;1018;772;764.5;4.0;1;[];[];0.0;0.0;0;;;216.4857338017855;;;
13;13;be;1027;757;1048;772;764.5;0.0;1;[];[];0.0;0.0;0;;;242.4843237401346;;;
14;14;left;1057;757;1085;772;764.5;0.0;1;[np.float64(1740.0)];[np.float64(2.56764238221308)];300.0;300.0;1;2.9213;2.9439;272.48303111265596;2.93;300.0;300.0
15;15;behind;1093;757;1155;772;764.5;0.0;1;[np.float64(1741.0)];[np.float64(0.6023692403521181)];267.0;267.0;1;2.9293;2.9812;308.48181182348;2.96;267.0;267.0
16;16;by;1165;757;1185;776;766.5;2.0;1;[];[];0.0;0.0;0;;;380.4725830771706;;;
17;17;someone.;722;786;813;798;792.0;25.5;2;[np.float64(1742.0), np.float64(1755.0)];[np.float64(0.4440411840167826), np.float64(11.613849209500586)];500.0;134.0;2;2.824;2.9088;11.613849209500586;2.87;250.0;500.0
