;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;284;179;320;194;186.5;;1;[];[];0.0;0.0;0;;;396.2691316921347;;;
1;1;quote;328;179;381;198;188.5;2.0;1;[];[];0.0;0.0;0;;;339.46654179594515;;;
2;2;"""Little";389;179;442;194;186.5;2.0;1;[np.float64(329.0)];[np.float64(11.185116958618153)];166.0;166.0;1;3.0336;3.0684;288.80600519320785;3.05;166.0;166.0
3;3;things;449;179;506;198;188.5;2.0;1;[];[];0.0;0.0;0;;;235.43976142700438;;;
4;4;can;514;183;547;194;188.5;0.0;1;[];[];0.0;0.0;0;;;209.48069404043108;;;
5;5;grow;556;183;602;198;190.5;2.0;1;[np.float64(330.0)];[np.float64(4.691217631101608)];266.0;266.0;1;3.0452;3.08;175.26306149884797;3.06;266.0;266.0
6;6;"big""";610;179;644;198;188.5;2.0;1;[];[];0.0;0.0;0;;;160.31357316818054;;;
7;7;is;653;179;667;194;186.5;2.0;1;[np.float64(331.0)];[np.float64(12.361867284774718)];166.0;166.0;1;3.0485;3.0888;160.33943840206933;3.07;166.0;166.0
8;8;significant;675;179;771;198;188.5;2.0;1;[np.float64(332.0)];[np.float64(2.8124884128570216)];167.0;167.0;1;2.9987;3.0445;155.566710618826;3.02;167.0;167.0
9;9;because;780;179;860;194;186.5;2.0;1;[];[];0.0;0.0;0;;;186.8807810767456;;;
10;10;it;869;179;878;194;186.5;0.0;1;[np.float64(333.0)];[np.float64(0.0)];167.0;167.0;1;2.9889;3.0342;245.27699096803187;3.01;167.0;167.0
11;11;emphasizes;886;179;1000;198;188.5;2.0;1;[];[];0.0;0.0;0;;;255.97402207450793;;;
12;12;the;1007;179;1037;194;186.5;2.0;1;[np.float64(334.0)];[np.float64(0.6763570308685587)];200.0;200.0;1;3.0246;3.028;361.41024166378685;3.03;200.0;200.0
13;13;importance;1045;179;1150;198;188.5;2.0;1;[];[];0.0;0.0;0;;;394.266294484002;;;
14;14;of;1158;179;1176;194;186.5;2.0;1;[np.float64(335.0)];[np.float64(0.0)];133.0;133.0;1;3.0304;3.0499;501.3483175197259;3.04;133.0;133.0
15;15;paying;1184;179;1245;198;188.5;2.0;1;[np.float64(336.0)];[np.float64(3.3014285564422607)];134.0;134.0;1;3.0269;3.0348;524.8619115856911;3.03;134.0;134.0
16;16;attention;270;261;352;276;268.5;80.0;2;[np.float64(337.0)];[np.float64(0.0)];300.0;300.0;1;2.9412;3.0505;339.69697871132;3.0;300.0;300.0
17;17;to;360;261;377;276;268.5;0.0;2;[];[];0.0;0.0;0;;;315.4091105183557;;;
18;18;small;385;261;433;276;268.5;0.0;2;[np.float64(338.0)];[np.float64(3.3392088890075797)];167.0;167.0;1;3.0042;3.0543;261.49182591299956;3.03;167.0;167.0
19;19;details;442;261;503;276;268.5;0.0;2;[];[];0.0;0.0;0;;;195.7468008575929;;;
20;20;and;511;261;545;276;268.5;0.0;2;[np.float64(339.0)];[np.float64(8.082401990890503)];133.0;133.0;1;;3.0387;158.06362978871113;;133.0;133.0
21;21;considering;554;261;663;280;270.5;2.0;2;[np.float64(340.0)];[np.float64(0.38627719879144706)];133.0;133.0;1;3.014;3.0214;76.16457271114903;3.02;133.0;133.0
22;22;their;671;261;713;276;268.5;2.0;2;[];[];0.0;0.0;0;;;77.566710618826;;;
23;23;potential;721;261;801;280;270.5;2.0;2;[np.float64(341.0)];[np.float64(0.0)];133.0;133.0;1;2.9992;2.9897;82.9290041529292;2.99;133.0;133.0
24;24;impact.;810;261;877;280;270.5;0.0;2;[np.float64(342.0)];[np.float64(0.0)];166.0;166.0;1;3.0079;3.024;147.00882862016832;3.02;166.0;166.0
25;25;It;887;261;897;276;268.5;2.0;2;[];[];0.0;0.0;0;;;218.50823304067757;;;
26;26;suggests;905;261;991;280;270.5;2.0;2;[np.float64(343.0)];[np.float64(0.0)];166.0;166.0;1;3.0304;3.0563;234.1352181354249;3.04;166.0;166.0
27;27;that;999;261;1035;276;268.5;2.0;2;[];[];0.0;0.0;0;;;325.650094348562;;;
28;28;seemingly;1043;261;1139;280;270.5;2.0;2;[np.float64(344.0)];[np.float64(0.0)];233.0;233.0;1;3.0484;3.0395;367.71165449638363;3.04;233.0;233.0
29;29;insignificant;1147;261;1260;280;270.5;0.0;2;[np.float64(345.0)];[np.float64(0.0)];200.0;200.0;1;3.0419;3.0003;470.06973802444895;3.02;200.0;200.0
30;30;occurrences;287;346;404;358;352.0;81.5;3;[np.float64(346.0), np.float64(347.0)];[np.float64(20.74723016541736), np.float64(5.128481388092041)];401.0;267.0;2;;3.0955;278.7226069523738;;200.5;401.0
31;31;or;413;346;431;358;352.0;0.0;3;[];[];0.0;0.0;0;;;251.72260695237378;;;
32;32;actions;438;342;506;358;350.0;2.0;3;[np.float64(348.0)];[np.float64(1.9910306930541992)];167.0;167.0;1;;3.0489;176.72260695237378;;167.0;167.0
33;33;can;514;346;547;358;352.0;2.0;3;[];[];0.0;0.0;0;;;135.72260695237378;;;
34;34;have;557;342;602;358;350.0;2.0;3;[np.float64(349.0), np.float64(392.0)];[np.float64(3.360688924789372), np.float64(0.0)];301.0;67.0;2;3.0324;3.0987;80.72260695237378;3.07;150.5;67.0
35;35;a;602;338;612;366;352.0;2.0;3;[];[];0.0;0.0;0;;;70.72260695237378;;;
36;36;significant;628;342;724;362;352.0;0.0;3;[np.float64(350.0), np.float64(393.0)];[np.float64(0.0), np.float64(0.0)];567.0;134.0;2;3.051;3.1006;0.0;3.08;283.5;134.0
37;37;impact;733;342;794;362;352.0;0.0;3;[np.float64(351.0)];[np.float64(0.0)];133.0;133.0;1;3.0067;3.0292;50.27739304762622;3.02;133.0;133.0
38;38;on;802;346;824;358;352.0;0.0;3;[];[];0.0;0.0;0;;;119.27739304762622;;;
39;39;the;832;342;862;358;350.0;2.0;3;[np.float64(352.0)];[np.float64(3.7810991206630287)];166.0;166.0;1;2.9568;2.9634;149.27739304762622;2.96;166.0;166.0
40;40;bigger;870;342;929;362;352.0;2.0;3;[np.float64(356.0), np.float64(357.0)];[np.float64(0.0), np.float64(4.817856788635254)];375.0;267.0;2;2.9706;2.9947;187.27739304762622;2.98;187.5;375.0
41;41;picture,;937;342;1005;362;352.0;0.0;3;[np.float64(353.0), np.float64(354.0), np.float64(358.0)];[np.float64(2.911178684234642), np.float64(3.651843567258173), np.float64(14.995830416679382)];466.0;166.0;3;2.9728;2.9879;254.27739304762622;2.98;155.3333;332.0
