;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[];[];0.0;0.0;0;;;473.95640563964844;;;
1;1;is;535;770;548;786;778.0;0.0;1;[];[];0.0;0.0;0;;;451.95640563964844;;;
2;2;the;556;770;584;786;778.0;0.0;1;[];[];0.0;0.0;0;;;415.95640563964844;;;
3;3;main;593;770;637;786;778.0;0.0;1;[np.float64(3118.0)];[np.float64(12.940796089172409)];167.0;167.0;1;2.6175;2.7138;362.95640563964844;2.67;167.0;167.0
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(3119.0)];[np.float64(15.23160171508789)];200.0;200.0;1;2.6511;2.8079;309.95640563964844;2.73;200.0;200.0
5;5;of;698;770;715;786;778.0;2.0;1;[];[];0.0;0.0;0;;;284.95640563964844;;;
6;6;the;722;770;751;786;778.0;0.0;1;[];[];0.0;0.0;0;;;248.95640563964844;;;
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(3120.0)];[np.float64(7.037607192993164)];200.0;200.0;1;2.6819;2.8818;185.95660123144387;2.78;200.0;200.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[np.float64(3121.0)];[np.float64(0.2098836898803711)];233.0;233.0;1;2.729;2.8599;78.95640563964844;2.79;233.0;233.0
9;9;in;930;770;944;786;778.0;0.0;1;[];[];0.0;0.0;0;;;55.95640563964844;;;
10;10;the;952;770;981;786;778.0;0.0;1;[];[];0.0;0.0;0;;;18.956405639648438;;;
11;11;image?;990;770;1058;790;780.0;2.0;1;[np.float64(3122.0)];[np.float64(0.0)];133.0;133.0;1;2.7898;2.905;0.0;2.85;133.0;133.0
