;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;253;302;289;317;309.5;;1;[];[];0.0;0.0;0;;;565.0658317121757;;;
1;1;bedroom;298;302;380;317;309.5;0.0;1;[np.float64(1815.0), np.float64(1836.0)];[np.float64(2.1094916105270727), np.float64(4.44658150672916)];433.0;133.0;2;3.8408;4.266;483.8933159520078;4.05;216.5;133.0
2;2;in;389;302;403;317;309.5;0.0;1;[];[];0.0;0.0;0;;;463.95491010487194;;;
3;3;the;411;302;440;317;309.5;0.0;1;[np.float64(1816.0)];[np.float64(6.430816793441807)];200.0;200.0;1;3.8234;4.2312;432.51831282532396;4.03;200.0;200.0
4;4;image;449;302;505;321;311.5;2.0;1;[np.float64(1817.0), np.float64(1837.0)];[np.float64(6.666068816185032), np.float64(4.280391660395205)];299.0;133.0;2;3.8703;4.2705;377.25267906577676;4.07;149.5;133.0
5;5;has;514;302;546;317;309.5;2.0;1;[np.float64(1838.0)];[np.float64(0.0)];166.0;166.0;1;3.7328;4.1704;348.5574205353836;3.95;166.0;166.0
6;6;a;555;306;565;317;311.5;2.0;1;[np.float64(1818.0)];[np.float64(19.372029029195406)];233.0;233.0;1;4.0079;4.3806;334.8319023289966;4.19;233.0;233.0
7;7;clean;573;302;623;317;309.5;2.0;1;[np.float64(1819.0), np.float64(1839.0)];[np.float64(12.941883468627907), np.float64(9.531617171423761)];433.0;200.0;2;3.8924;4.2516;296.55540381736773;4.07;216.5;200.0
8;8;and;631;302;665;317;309.5;0.0;1;[np.float64(1820.0), np.float64(1840.0)];[np.float64(5.451979099001221), np.float64(3.5689241285926516)];341.0;233.0;2;3.8926;4.2742;273.21173534027895;4.08;170.5;233.0
9;9;minimalist;674;302;769;317;309.5;0.0;1;[np.float64(1821.0), np.float64(1822.0), np.float64(1824.0), np.float64(1825.0), np.float64(1826.0), np.float64(1841.0), np.float64(1857.0), np.float64(1858.0)];[np.float64(4.529621553421009), np.float64(4.189867639541603), np.float64(1.9023199319839819), np.float64(10.724293565750145), np.float64(6.529056453704811), np.float64(2.5177760873522175), np.float64(0.0), np.float64(4.027198253359131)];1531.0;167.0;8;3.9553;4.3779;238.52503394498078;4.17;191.375;367.0
10;10;appearance,;776;306;894;321;313.5;4.0;1;[np.float64(1823.0), np.float64(1827.0), np.float64(1828.0), np.float64(1842.0), np.float64(1859.0), np.float64(1860.0)];[np.float64(0.0), np.float64(0.6076914310455663), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];1833.0;166.0;6;3.8711;4.2578;232.18365608920215;4.06;305.5;998.0
11;11;featuring;903;302;986;321;311.5;2.0;1;[np.float64(1829.0), np.float64(1830.0), np.float64(1843.0), np.float64(1851.0), np.float64(1861.0)];[np.float64(0.0), np.float64(3.4235633850098566), np.float64(0.0), np.float64(0.0), np.float64(0.0)];1200.0;200.0;5;3.8942;4.2597;253.0650843432689;4.08;240.0;367.0
12;12;a;995;306;1005;317;311.5;0.0;1;[np.float64(1852.0)];[np.float64(2.5645140511646787)];233.0;233.0;1;3.9354;4.3704;304.7967777256511;4.15;233.0;233.0
13;13;large;1014;302;1060;321;311.5;0.0;1;[np.float64(1831.0), np.float64(1844.0), np.float64(1862.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];733.0;267.0;3;3.8672;4.2184;314.18105269127994;4.04;244.3333;267.0
14;14;bed;1068;302;1101;317;309.5;2.0;1;[np.float64(1832.0), np.float64(1845.0), np.float64(1853.0), np.float64(1863.0)];[np.float64(0.0), np.float64(1.290220832824673), np.float64(3.991421127319427), np.float64(0.0)];1067.0;267.0;4;3.9157;4.3164;355.4695737394778;4.12;266.75;267.0
15;15;with;1109;302;1147;317;309.5;0.0;1;[np.float64(1833.0), np.float64(1846.0), np.float64(1854.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];1000.0;200.0;3;3.9962;4.4026;387.0708464270937;4.2;333.3333;200.0
16;16;white;1155;302;1205;317;309.5;0.0;1;[np.float64(1834.0), np.float64(1847.0), np.float64(1849.0), np.float64(1855.0), np.float64(1864.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.0774108409881933), np.float64(0.0)];1100.0;233.0;5;3.9709;4.367;424.44395970324166;4.17;220.0;233.0
17;17;sheets;1213;302;1276;317;309.5;0.0;1;[np.float64(1835.0), np.float64(1848.0), np.float64(1850.0), np.float64(1856.0), np.float64(1865.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];1534.0;434.0;5;3.9786;4.3912;473.7355587715517;4.18;306.8;8505.0
18;18;and;270;383;303;398;390.5;81.0;2;[np.float64(1867.0)];[np.float64(22.346339559555133)];167.0;167.0;1;3.755;4.215;522.8968892751009;3.98;167.0;167.0
19;19;pillows,;313;383;381;402;392.5;2.0;2;[np.float64(1866.0), np.float64(1868.0)];[np.float64(6.1542893886565935), np.float64(2.075616788864181)];267.0;100.0;2;3.7438;4.2112;447.6414214334607;3.98;133.5;434.0
20;20;which;390;383;444;398;390.5;2.0;2;[np.float64(1869.0)];[np.float64(0.024070269720937176)];233.0;233.0;1;3.6683;4.1036;390.4979239678871;3.89;233.0;233.0
21;21;gives;453;383;502;402;392.5;2.0;2;[np.float64(1870.0)];[np.float64(0.0)];166.0;166.0;1;3.7534;4.1715;336.2437569540042;3.96;166.0;166.0
22;22;it;511;383;520;398;390.5;2.0;2;[];[];0.0;0.0;0;;;322.17563261539135;;;
23;23;a;528;387;538;398;392.5;2.0;2;[];[];0.0;0.0;0;;;306.5239683336332;;;
24;24;fresh;546;383;593;398;390.5;2.0;2;[np.float64(1871.0), np.float64(1872.0)];[np.float64(5.505516481399582), np.float64(15.469223958814686)];332.0;166.0;2;3.8307;4.244;260.58526511242667;4.04;166.0;332.0
25;25;and;602;383;635;398;390.5;0.0;2;[];[];0.0;0.0;0;;;228.21968624130196;;;
26;26;inviting;645;383;710;402;392.5;2.0;2;[np.float64(1873.0), np.float64(1875.0)];[np.float64(0.0), np.float64(0.0)];400.0;200.0;2;3.762;4.2262;177.15231602256472;3.99;200.0;200.0
27;27;look.;719;383;762;398;390.5;2.0;2;[np.float64(1874.0)];[np.float64(0.0)];300.0;300.0;1;3.7513;4.201;160.34083093920916;3.98;300.0;500.0
28;28;The;771;383;807;398;390.5;0.0;2;[np.float64(1876.0)];[np.float64(0.0)];200.0;200.0;1;3.7644;4.2099;155.18365608920215;3.99;200.0;200.0
29;29;room;816;387;862;398;392.5;2.0;2;[np.float64(1877.0)];[np.float64(2.847769641876255)];200.0;200.0;1;3.7865;4.26;155.78381431293718;4.02;200.0;200.0
30;30;is;871;383;884;398;390.5;2.0;2;[];[];0.0;0.0;0;;;169.69482618101014;;;
31;31;well-lit,;892;383;957;401;392.0;1.5;2;[np.float64(1878.0), np.float64(1879.0), np.float64(1882.0), np.float64(1883.0)];[np.float64(0.0), np.float64(0.0), np.float64(1.6231834411621548), np.float64(0.0)];1334.0;234.0;4;3.7543;4.2457;176.63239933050315;4.0;333.5;401.0
32;32;with;966;383;1003;398;390.5;1.5;2;[np.float64(1880.0), np.float64(1884.0)];[np.float64(1.3559237003325961), np.float64(2.473737335204987)];699.0;333.0;2;3.8169;4.2586;225.5370724902573;4.04;349.5;333.0
33;33;a;1012;387;1022;398;392.5;2.0;2;[];[];0.0;0.0;0;;;260.8444092601102;;;
34;34;light;1031;383;1069;402;392.5;0.0;2;[np.float64(1881.0)];[np.float64(0.0)];266.0;266.0;1;3.8082;4.2371;274.1212578413369;4.02;266.0;1565.0
35;35;on,;1077;387;1104;401;394.0;1.5;2;[np.float64(1885.0)];[np.float64(3.5457366943360284)];133.0;133.0;1;3.7974;4.2222;314.00424533352316;4.01;133.0;133.0
36;36;creating;1114;383;1189;402;392.5;1.5;2;[np.float64(1886.0), np.float64(1888.0), np.float64(1890.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];800.0;300.0;3;3.6936;4.1502;346.3946175882962;3.92;266.6667;300.0
37;37;a;1198;387;1208;398;392.5;0.0;2;[np.float64(1887.0), np.float64(1891.0)];[np.float64(1.5658393859862372), np.float64(0.0)];374.0;233.0;2;3.6736;4.1177;425.0056351762702;3.9;187.0;433.0
38;38;cozy;1216;387;1260;402;394.5;2.0;2;[np.float64(1889.0)];[np.float64(0.0)];133.0;133.0;1;3.6979;4.1553;440.4226669856375;3.93;133.0;574.0
39;39;atmosphere.;250;466;368;485;475.5;81.0;3;[np.float64(1892.0), np.float64(1893.0)];[np.float64(0.0), np.float64(0.0)];225.0;92.0;2;3.4703;3.9659;439.65800667770253;3.72;112.5;225.0
40;40;The;377;466;414;481;473.5;2.0;3;[np.float64(1894.0)];[np.float64(0.0)];167.0;167.0;1;3.389;3.8108;394.990464263765;3.6;167.0;167.0
41;41;overall;421;466;483;481;473.5;0.0;3;[np.float64(1895.0)];[np.float64(0.0)];234.0;234.0;1;3.3923;3.7988;327.3953558337;3.6;234.0;234.0
42;42;atmosphere;492;466;605;485;475.5;2.0;3;[np.float64(1896.0)];[np.float64(0.0)];267.0;267.0;1;3.5243;3.9369;208.78600090868056;3.73;267.0;267.0
43;43;of;613;466;631;481;473.5;2.0;3;[];[];0.0;0.0;0;;;185.92323226766223;;;
44;44;the;637;466;666;481;473.5;0.0;3;[np.float64(1897.0)];[np.float64(4.1205705165863264)];200.0;200.0;1;3.6536;4.0512;154.26838828966953;3.85;200.0;200.0
45;45;bedroom;675;466;758;481;473.5;0.0;3;[np.float64(1898.0)];[np.float64(0.7661205291747706)];267.0;267.0;1;3.7322;4.2018;84.71366581049847;3.97;267.0;267.0
46;46;is;766;466;780;481;473.5;0.0;3;[];[];0.0;0.0;0;;;75.56123389238056;;;
47;47;calm;788;466;832;481;473.5;0.0;3;[np.float64(1899.0), np.float64(1900.0)];[np.float64(2.986692265101965), np.float64(0.0)];401.0;234.0;2;3.7452;4.246;72.18365608920215;4.0;200.5;401.0
48;48;and;840;466;874;481;473.5;0.0;3;[];[];0.0;0.0;0;;;81.41774851697997;;;
49;49;relaxing,;883;466;962;485;475.5;2.0;3;[np.float64(1901.0), np.float64(1902.0)];[np.float64(0.0), np.float64(0.0)];333.0;233.0;2;3.7377;4.2262;105.61840660760367;3.98;166.5;333.0
50;50;making;972;466;1039;485;475.5;0.0;3;[np.float64(1903.0)];[np.float64(0.0)];234.0;234.0;1;3.7389;4.1808;182.84952796925103;3.96;234.0;234.0
51;51;it;1048;466;1057;481;473.5;2.0;3;[];[];0.0;0.0;0;;;256.0467315846648;;;
52;52;an;1065;470;1087;481;475.5;2.0;3;[np.float64(1904.0)];[np.float64(3.1331361974988567)];233.0;233.0;1;3.7784;4.2173;272.3993597128231;4.0;233.0;233.0
53;53;ideal;1096;466;1139;481;473.5;2.0;3;[np.float64(1905.0)];[np.float64(0.0)];266.0;266.0;1;3.7804;4.2374;302.4027257155225;4.01;266.0;266.0
54;54;space;1147;470;1204;485;477.5;4.0;3;[np.float64(1906.0)];[np.float64(0.0)];200.0;200.0;1;3.7787;4.2339;351.34084095328825;4.01;200.0;200.0
55;55;for;1211;466;1237;481;473.5;4.0;3;[];[];0.0;0.0;0;;;414.98734373126155;;;
56;56;rest;1245;466;1279;481;473.5;0.0;3;[np.float64(1907.0)];[np.float64(0.0)];134.0;134.0;1;3.8296;4.2955;448.508038156131;4.06;134.0;134.0
57;57;and;685;547;719;562;554.5;81.0;4;[np.float64(1908.0)];[np.float64(0.0)];233.0;233.0;1;3.7198;4.2893;83.3387524480404;4.0;233.0;233.0
58;58;rejuvenation.;728;547;850;566;556.5;2.0;4;[np.float64(1909.0), np.float64(1910.0)];[np.float64(0.0), np.float64(0.0)];1401.0;634.0;2;3.7499;4.2434;0.0;4.0;700.5;1401.0
