;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;282;342;319;358;350.0;;1;[np.float64(3246.0)];[np.float64(30.664426722530727)];134.0;134.0;1;2.7694;3.1036;425.7649741474048;2.94;134.0;134.0
1;1;image;327;342;384;362;352.0;2.0;1;[np.float64(3247.0)];[np.float64(0.0)];167.0;167.0;1;2.8696;3.1535;360.7358137042683;3.01;167.0;167.0
2;2;shows;392;342;452;358;350.0;2.0;1;[np.float64(3248.0), np.float64(3249.0)];[np.float64(0.0), np.float64(5.073084545135487)];334.0;167.0;2;2.8941;3.1587;292.7790289106844;3.03;167.0;334.0
3;3;a;455;338;465;366;352.0;2.0;1;[];[];0.0;0.0;0;;;279.73403549194336;;;
4;4;book;479;342;524;358;350.0;2.0;1;[np.float64(3250.0)];[np.float64(6.362765312194767)];200.0;200.0;1;2.9498;3.207;220.7937015837262;3.08;200.0;200.0
5;5;called;532;342;587;358;350.0;0.0;1;[np.float64(3251.0)];[np.float64(1.471639156341496)];200.0;200.0;1;2.9429;3.2242;157.81752179988976;3.08;200.0;200.0
6;6;"""Witch";596;342;656;358;350.0;0.0;1;[np.float64(3252.0)];[np.float64(0.0)];133.0;133.0;1;2.9307;3.2093;88.88235645599465;3.07;133.0;133.0
7;7;"School""";665;342;737;358;350.0;0.0;1;[np.float64(3253.0), np.float64(3259.0), np.float64(3260.0), np.float64(3261.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];967.0;200.0;4;2.9543;3.2171;9.282216301922267;3.09;241.75;200.0
8;8;with;745;342;782;358;350.0;0.0;1;[np.float64(3254.0)];[np.float64(0.0)];233.0;233.0;1;2.9586;3.2246;5.139549747261691;3.09;233.0;233.0
9;9;an;791;346;813;358;352.0;2.0;1;[np.float64(3255.0), np.float64(3262.0)];[np.float64(0.0), np.float64(0.0)];1068.0;267.0;2;2.9695;3.2249;46.54979813431836;3.1;534.0;267.0
10;10;old;821;342;848;358;350.0;2.0;1;[];[];0.0;0.0;0;;;76.4384823032822;;;
11;11;witch's;856;342;920;358;350.0;0.0;1;[np.float64(3256.0), np.float64(3257.0), np.float64(3263.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];834.0;234.0;3;2.8931;3.1678;111.38428566181655;3.03;278.0;534.0
12;12;hat;929;342;957;358;350.0;0.0;1;[];[];0.0;0.0;0;;;184.33743491371854;;;
13;13;on;965;346;987;358;352.0;2.0;1;[np.float64(3258.0), np.float64(3264.0)];[np.float64(8.456827163696289), np.float64(5.43124657869339)];367.0;100.0;2;2.8983;3.1924;220.32575735748534;3.05;183.5;2235.0
14;14;it.;996;342;1010;358;350.0;2.0;1;[];[];0.0;0.0;0;;;251.31838204685508;;;
15;15;It;1021;342;1031;358;350.0;0.0;1;[];[];0.0;0.0;0;;;276.31363951142885;;;
16;16;has;1039;342;1072;358;350.0;0.0;1;[np.float64(3265.0)];[np.float64(0.3882707868303896)];234.0;234.0;1;3.0077;3.2803;294.3107237297715;3.14;234.0;234.0
17;17;been;1081;342;1126;358;350.0;0.0;1;[np.float64(3266.0)];[np.float64(0.0)];200.0;200.0;1;3.0513;3.3028;336.30513394983825;3.18;200.0;200.0
18;18;written;1134;342;1198;358;350.0;0.0;1;[np.float64(3267.0)];[np.float64(0.0)];167.0;167.0;1;3.0937;3.3093;389.29980138560643;3.2;167.0;167.0
