;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;This;266;342;306;358;350.0;;1;[np.float64(2555.0), np.float64(2556.0), np.float64(2604.0)];[np.float64(14.424691157264014), np.float64(0.0), np.float64(7.673379080636209)];665.0;166.0;3;3.0259;3.3632;151.2477471012745;3.19;221.6667;432.0
1;1;page;315;346;361;362;354.0;4.0;1;[np.float64(2605.0)];[np.float64(2.5831828117370037)];166.0;166.0;1;2.8982;3.2099;104.26496532868408;3.05;166.0;166.0
2;2;shows;369;342;430;358;350.0;4.0;1;[np.float64(2557.0), np.float64(2603.0)];[np.float64(8.198693394660893), np.float64(3.0520267486571697)];500.0;400.0;2;3.0501;3.3823;75.392655287568;3.22;250.0;400.0
3;3;a;438;346;448;358;352.0;2.0;1;[np.float64(2558.0), np.float64(2606.0)];[np.float64(4.05734786987307), np.float64(5.817441455097766)];400.0;167.0;2;3.0311;3.3057;75.03933797312897;3.17;200.0;167.0
4;4;diagram;456;342;532;362;352.0;0.0;1;[np.float64(2559.0), np.float64(2562.0), np.float64(2607.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];666.0;200.0;3;3.0491;3.311;73.45082735476689;3.18;222.0;200.0
5;5;showing;540;342;618;362;352.0;0.0;1;[np.float64(2560.0), np.float64(2563.0), np.float64(2608.0), np.float64(2611.0)];[np.float64(0.0), np.float64(1.4669647216796875), np.float64(0.0), np.float64(0.3774491310119288)];967.0;267.0;4;3.024;3.305;124.855703299936;3.16;241.75;267.0
6;6;how;627;342;665;358;350.0;2.0;1;[np.float64(2561.0), np.float64(2609.0)];[np.float64(0.0), np.float64(0.0)];234.0;100.0;2;3.009;3.2997;203.98095036092144;3.15;117.0;600.0
7;7;vehicles;673;342;750;358;350.0;0.0;1;[np.float64(2564.0), np.float64(2610.0), np.float64(2612.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];801.0;300.0;3;3.004;3.259;247.33502441005672;3.13;267.0;300.0
8;8;use;759;346;792;358;352.0;2.0;1;[np.float64(2565.0), np.float64(2613.0)];[np.float64(0.7263691425322918), np.float64(0.0)];333.0;200.0;2;3.037;3.2733;330.3138649078768;3.16;166.5;200.0
9;9;noise;801;342;851;358;350.0;2.0;1;[np.float64(2566.0)];[np.float64(0.0)];200.0;200.0;1;3.0846;3.3752;371.33840449661284;3.23;200.0;200.0
10;10;and;859;342;893;358;350.0;0.0;1;[np.float64(2614.0)];[np.float64(3.4183131626674594)];233.0;233.0;1;2.944;3.1623;428.30231321120806;3.05;233.0;233.0
11;11;vibration;901;342;982;358;350.0;0.0;1;[np.float64(2567.0), np.float64(2615.0)];[np.float64(0.0), np.float64(0.0)];399.0;166.0;2;3.015;3.2875;469.71037119248575;3.15;199.5;166.0
12;12;reduction;990;342;1078;358;350.0;0.0;1;[np.float64(2568.0), np.float64(2569.0), np.float64(2616.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];567.0;133.0;3;3.0636;3.3008;557.748632020545;3.18;189.0;333.0
13;13;systems;1086;343;1165;362;352.5;2.5;1;[np.float64(2570.0), np.float64(2617.0)];[np.float64(0.0), np.float64(2.963693959372449)];399.0;166.0;2;3.0472;3.2366;652.5560846354617;3.14;199.5;166.0
14;14;to;1173;343;1190;358;350.5;2.0;1;[np.float64(2571.0)];[np.float64(0.0)];200.0;200.0;1;3.0554;3.2632;739.4949121247469;3.16;200.0;200.0
15;15;reduce;1198;342;1263;358;350.0;0.5;1;[np.float64(2572.0), np.float64(2618.0)];[np.float64(1.9031410217285725), np.float64(19.02696847915655)];266.0;200.0;2;2.9849;3.1899;764.3700874552262;3.09;133.0;200.0
16;16;their;276;425;318;440;432.5;82.5;2;[np.float64(2574.0), np.float64(2620.0)];[np.float64(0.0), np.float64(0.0)];300.0;133.0;2;2.9218;3.2878;119.32188924153644;3.1;150.0;133.0
17;17;environmental;325;425;459;440;432.5;0.0;2;[np.float64(2573.0), np.float64(2575.0), np.float64(2576.0), np.float64(2619.0), np.float64(2621.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.7070110798201926), np.float64(0.0), np.float64(0.0)];968.0;133.0;5;2.947;3.2498;0.0;3.1;193.6;634.0
18;18;impact.;468;425;535;444;434.5;2.0;2;[np.float64(2577.0)];[np.float64(0.0)];167.0;167.0;1;2.8855;3.153;30.67811075846356;3.02;167.0;167.0
19;19;The;544;425;580;440;432.5;2.0;2;[];[];0.0;0.0;0;;;106.67811075846356;;;
20;20;diagram;588;425;664;444;434.5;2.0;2;[np.float64(2578.0)];[np.float64(0.0)];233.0;233.0;1;2.8609;3.149;150.67811075846356;3.0;233.0;233.0
21;21;includes;673;425;750;440;432.5;2.0;2;[np.float64(2579.0)];[np.float64(0.0)];267.0;267.0;1;2.8371;3.1001;235.67811075846356;2.97;267.0;267.0
22;22;various;758;425;827;440;432.5;0.0;2;[np.float64(2580.0)];[np.float64(8.036461591720581)];333.0;333.0;1;2.882;3.1053;320.67811075846356;2.99;333.0;333.0
23;23;components,;836;425;957;444;434.5;2.0;2;[np.float64(2581.0), np.float64(2582.0)];[np.float64(9.919286060333263), np.float64(0.0)];366.0;166.0;2;2.9086;3.1675;398.67811075846356;3.04;183.0;366.0
24;24;such;967;425;1011;440;432.5;2.0;2;[np.float64(2583.0)];[np.float64(0.0)];100.0;100.0;1;2.9755;3.2038;529.6781107584636;3.09;100.0;100.0
25;25;as;1019;429;1041;440;434.5;2.0;2;[];[];0.0;0.0;0;;;581.6781107584636;;;
26;26;vehicle;1049;425;1115;440;432.5;2.0;2;[np.float64(2584.0), np.float64(2585.0)];[np.float64(2.607379150390443), np.float64(0.0)];401.0;167.0;2;2.9731;3.2009;611.6781107584636;3.09;200.5;401.0
27;27;body,;1124;425;1174;444;434.5;2.0;2;[np.float64(2586.0)];[np.float64(0.0)];167.0;167.0;1;2.9812;3.1506;686.6781107584636;3.07;167.0;167.0
28;28;engine,;1183;425;1252;444;434.5;0.0;2;[];[];0.0;0.0;0;;;745.6781107584636;;;
29;29;transmission,;351;506;477;524;515.0;80.5;3;[np.float64(2587.0), np.float64(2588.0), np.float64(2589.0)];[np.float64(0.0), np.float64(9.989144325256404), np.float64(4.97736930847168)];701.0;134.0;3;2.8989;3.2139;72.96372604370117;3.06;233.6667;701.0
30;30;differentials,;486;506;602;524;515.0;0.0;3;[];[];0.0;0.0;0;;;87.71125232941051;;;
31;31;and;611;506;645;522;514.0;1.0;3;[np.float64(2590.0)];[np.float64(4.896835088729858)];267.0;267.0;1;2.8913;3.1281;188.38203596630282;3.01;267.0;267.0
32;32;wheels,;653;506;725;524;515.0;1.0;3;[np.float64(2591.0), np.float64(2597.0)];[np.float64(8.82196903228754), np.float64(0.0)];300.0;100.0;2;2.8845;3.1779;227.68564464744006;3.03;150.0;100.0
33;33;that;734;506;770;522;514.0;1.0;3;[np.float64(2592.0), np.float64(2598.0)];[np.float64(6.566664695739746), np.float64(7.928926564809438)];334.0;200.0;2;2.8744;3.164;305.51858653998687;3.02;167.0;200.0
34;34;are;778;510;807;522;516.0;2.0;3;[];[];0.0;0.0;0;;;349.26349691384274;;;
35;35;used;816;506;860;522;514.0;2.0;3;[np.float64(2593.0), np.float64(2599.0)];[np.float64(9.44687652587885), np.float64(11.991977453231812)];467.0;200.0;2;2.861;3.159;385.64338045113584;3.01;233.5;200.0
36;36;for;868;506;894;522;514.0;0.0;3;[np.float64(2594.0)];[np.float64(9.972563743591309)];233.0;233.0;1;2.8222;3.0928;436.81499562705;2.96;233.0;233.0
37;37;noise;901;506;951;522;514.0;0.0;3;[np.float64(2600.0)];[np.float64(10.27197980880743)];200.0;200.0;1;2.8903;3.1849;469.3837403603988;3.04;200.0;200.0
38;38;and;959;506;993;522;514.0;0.0;3;[np.float64(2595.0), np.float64(2601.0)];[np.float64(7.359674453735352), np.float64(7.722639274597213)];467.0;300.0;2;2.893;3.1367;526.7558794761575;3.01;233.5;300.0
39;39;vibration;1001;506;1082;522;514.0;0.0;3;[];[];0.0;0.0;0;;;568.3807859757497;;;
40;40;reduction.;1091;506;1183;522;514.0;0.0;3;[np.float64(2596.0), np.float64(2602.0)];[np.float64(8.819770438396354), np.float64(7.498061776161194)];667.0;133.0;2;2.9383;3.1798;657.737620790338;3.06;333.5;5434.0
