;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;304;220;340;235;227.5;;1;[np.float64(4510.0)];[np.float64(28.126792095051993)];167.0;167.0;1;2.9235;3.2931;729.3736168729926;3.11;167.0;167.0
1;1;quote;348;220;401;239;229.5;2.0;1;[np.float64(4511.0), np.float64(4512.0)];[np.float64(21.95302179881503), np.float64(16.5002658311384)];401.0;234.0;2;2.8888;3.22;676.6243785139804;3.05;200.5;401.0
2;2;on;409;224;431;235;229.5;0.0;1;[];[];0.0;0.0;0;;;654.8103714419053;;;
3;3;the;439;220;468;235;227.5;2.0;1;[];[];0.0;0.0;0;;;625.7383013836662;;;
4;4;image;477;220;533;239;229.5;2.0;1;[np.float64(4513.0)];[np.float64(12.870266914367676)];234.0;234.0;1;2.931;3.2182;574.1310199583664;3.07;234.0;234.0
5;5;suggests;541;220;627;239;229.5;0.0;1;[np.float64(4514.0), np.float64(4515.0)];[np.float64(5.232890605926457), np.float64(10.922164344787575)];467.0;300.0;2;3.0128;3.3552;509.4906033226603;3.18;233.5;467.0
6;6;that;635;220;670;235;227.5;2.0;1;[np.float64(4516.0)];[np.float64(7.064692258834782)];134.0;134.0;1;3.0214;3.2965;486.3954863975412;3.16;134.0;134.0
7;7;peace,;679;224;741;239;231.5;4.0;1;[np.float64(4517.0)];[np.float64(6.161347198486283)];167.0;167.0;1;3.0221;3.2698;445.35779989143253;3.15;167.0;167.0
8;8;poetry,;751;220;815;239;229.5;2.0;1;[np.float64(4518.0)];[np.float64(7.387722253799467)];200.0;200.0;1;3.0092;3.3083;415.33741520045726;3.16;200.0;200.0
9;9;and;824;220;858;235;227.5;2.0;1;[np.float64(4519.0)];[np.float64(3.274551963806175)];334.0;334.0;1;3.036;3.3012;407.02956008035744;3.17;334.0;334.0
10;10;power;867;224;925;239;231.5;4.0;1;[np.float64(4520.0)];[np.float64(0.0)];200.0;200.0;1;3.0327;3.2833;392.8571418016566;3.16;200.0;200.0
11;11;are;932;224;962;235;229.5;2.0;1;[];[];0.0;0.0;0;;;395.8875708580017;;;
12;12;important;970;220;1058;239;229.5;0.0;1;[np.float64(4521.0), np.float64(4522.0)];[np.float64(0.29740786552426357), np.float64(0.0)];366.0;200.0;2;3.0244;3.2764;392.2743841202923;3.15;183.0;366.0
13;13;aspects;1066;220;1140;239;229.5;0.0;1;[np.float64(4523.0), np.float64(4525.0)];[np.float64(0.0), np.float64(0.0)];433.0;233.0;2;3.0237;3.2624;407.9694891263909;3.14;216.5;233.0
14;14;of;1149;220;1167;235;227.5;2.0;1;[np.float64(4524.0)];[np.float64(3.057209014892578)];134.0;134.0;1;3.0583;3.2595;441.93471789467924;3.16;134.0;334.0
15;15;life.;1174;220;1205;235;227.5;0.0;1;[np.float64(4526.0)];[np.float64(0.2825456619262354)];167.0;167.0;1;3.0375;3.2917;453.5990577576665;3.16;167.0;167.0
16;16;It;1215;220;1226;235;227.5;0.0;1;[];[];0.0;0.0;0;;;474.96235021331074;;;
17;17;encourages;264;306;376;321;313.5;86.0;2;[np.float64(4528.0), np.float64(4529.0), np.float64(4530.0)];[np.float64(24.60982418060314), np.float64(0.0), np.float64(9.785855770111027)];667.0;267.0;3;2.9175;3.2641;654.58320911915;3.09;222.3333;667.0
18;18;people;385;302;447;321;311.5;2.0;2;[np.float64(4527.0), np.float64(4531.0)];[np.float64(0.0), np.float64(7.036577582359257)];200.0;67.0;2;2.9482;3.2732;592.9968625244364;3.11;100.0;867.0
19;19;to;455;302;472;317;309.5;2.0;2;[];[];0.0;0.0;0;;;574.0088761061824;;;
20;20;appreciate;480;302;580;321;311.5;2.0;2;[np.float64(4532.0), np.float64(4533.0)];[np.float64(6.356677944224509), np.float64(8.840131938457432)];1267.0;467.0;2;2.9446;3.2244;484.61220564029236;3.08;633.5;1267.0
21;21;these;587;302;640;317;309.5;2.0;2;[np.float64(4534.0)];[np.float64(6.103401362895966)];266.0;266.0;1;3.1148;3.4259;442.983109368288;3.27;266.0;266.0
22;22;qualities;648;302;726;321;311.5;2.0;2;[np.float64(4535.0)];[np.float64(0.0)];233.0;233.0;1;3.1223;3.4024;383.8886845331978;3.26;233.0;233.0
23;23;and;734;302;768;317;309.5;2.0;2;[np.float64(4536.0)];[np.float64(1.7193784713744549)];167.0;167.0;1;3.0853;3.3854;364.138138642084;3.24;167.0;167.0
24;24;strive;777;302;828;317;309.5;0.0;2;[np.float64(4537.0)];[np.float64(0.0)];234.0;234.0;1;2.9896;3.2707;337.7077564654167;3.13;234.0;234.0
25;25;to;835;302;853;317;309.5;0.0;2;[];[];0.0;0.0;0;;;329.30584430723115;;;
26;26;incorporate;861;302;968;321;311.5;2.0;2;[np.float64(4538.0)];[np.float64(0.0)];167.0;167.0;1;2.9258;3.1812;309.8875708580017;3.05;167.0;167.0
27;27;them;975;302;1022;317;309.5;2.0;2;[np.float64(4539.0)];[np.float64(0.21597671508789062)];200.0;200.0;1;2.9409;3.1784;314.6869769258096;3.06;200.0;200.0
28;28;into;1031;302;1064;317;309.5;0.0;2;[];[];0.0;0.0;0;;;323.53440088962674;;;
29;29;their;1071;302;1114;317;309.5;0.0;2;[np.float64(4540.0)];[np.float64(0.0)];167.0;167.0;1;2.9447;3.188;335.4814526435087;3.07;167.0;167.0
30;30;daily;1121;302;1164;321;311.5;2.0;2;[np.float64(4541.0)];[np.float64(0.0)];134.0;134.0;1;2.9982;3.1898;352.6957968801458;3.09;134.0;134.0
31;31;lives.;1173;302;1219;317;309.5;2.0;2;[np.float64(4542.0)];[np.float64(3.6193558692932015)];167.0;167.0;1;2.9778;3.1651;383.54753442723484;3.07;167.0;167.0
32;32;The;1228;302;1265;317;309.5;0.0;2;[np.float64(4543.0)];[np.float64(9.338387250900325)];133.0;133.0;1;2.9746;3.1982;417.587707990544;3.09;133.0;133.0
