;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;275;302;311;317;309.5;;1;[];[];0.0;0.0;0;;;530.0467484734836;;;
1;1;main;320;302;363;317;309.5;0.0;1;[np.float64(3561.0)];[np.float64(13.900683385021239)];100.0;100.0;1;2.9123;3.2131;482.90107759027427;3.06;100.0;100.0
2;2;topic;371;302;417;321;311.5;2.0;1;[np.float64(3562.0)];[np.float64(14.448281651622835)];167.0;167.0;1;2.8927;3.1777;433.16673532709126;3.04;167.0;167.0
3;3;of;425;302;443;317;309.5;2.0;1;[np.float64(3563.0)];[np.float64(21.2283848582573)];167.0;167.0;1;2.8788;3.142;412.65302644107663;3.01;167.0;167.0
4;4;the;449;302;478;317;309.5;0.0;1;[];[];0.0;0.0;0;;;383.12398532880326;;;
5;5;report;487;302;542;321;311.5;2.0;1;[np.float64(3564.0), np.float64(3565.0)];[np.float64(13.073788148052245), np.float64(13.609575921184558)];567.0;400.0;2;2.8503;3.0648;329.3327977547162;2.96;283.5;567.0
6;6;mentioned;550;302;648;317;309.5;2.0;1;[];[];0.0;0.0;0;;;259.80427403553267;;;
7;7;in;657;302;671;317;309.5;0.0;1;[np.float64(3566.0)];[np.float64(10.269778919107466)];533.0;533.0;1;2.8535;3.0787;247.40729230644263;2.97;533.0;533.0
8;8;the;679;302;709;317;309.5;0.0;1;[];[];0.0;0.0;0;;;230.52044658911097;;;
9;9;image;717;302;774;321;311.5;2.0;1;[];[];0.0;0.0;0;;;210.56683786159454;;;
10;10;is;782;302;796;317;309.5;2.0;1;[np.float64(3567.0)];[np.float64(11.273727875835505)];200.0;200.0;1;2.8658;3.0973;213.3940940359503;2.98;200.0;200.0
11;11;"""Access";804;302;881;317;309.5;0.0;1;[np.float64(3568.0)];[np.float64(7.246290188915339)];100.0;100.0;1;2.8695;3.057;213.53675636465303;2.96;100.0;100.0
12;12;to;889;302;906;317;309.5;0.0;1;[];[];0.0;0.0;0;;;232.70170316349154;;;
13;13;Justice;914;302;982;317;309.5;0.0;1;[np.float64(3569.0)];[np.float64(0.638348417461998)];200.0;200.0;1;2.846;3.0726;243.7527781827182;2.96;200.0;200.0
14;14;for;989;302;1015;317;309.5;0.0;1;[np.float64(3570.0)];[np.float64(2.312133760272445)];334.0;334.0;1;2.8624;3.0819;287.59593098930395;2.97;334.0;334.0
15;15;Internally;1023;302;1109;321;311.5;2.0;1;[];[];0.0;0.0;0;;;308.68612214416737;;;
16;16;Displaced;1118;302;1211;321;311.5;0.0;1;[np.float64(3571.0), np.float64(3572.0)];[np.float64(0.0), np.float64(0.0)];400.0;267.0;2;2.8989;3.0726;383.93409854752133;2.99;200.0;400.0
17;17;and;1219;302;1253;317;309.5;2.0;1;[np.float64(3573.0)];[np.float64(5.490069551287888)];133.0;133.0;1;2.8888;3.0463;473.6058427789489;2.97;133.0;133.0
18;18;Ethnic;257;383;315;398;390.5;81.0;2;[];[];0.0;0.0;0;;;499.0743231156952;;;
19;19;Minority;324;383;398;402;392.5;2.0;2;[np.float64(3574.0)];[np.float64(0.0)];333.0;333.0;1;2.8101;3.1509;418.38133029657513;2.98;333.0;333.0
20;20;"Women.""";405;383;492;398;390.5;2.0;2;[np.float64(3575.0)];[np.float64(9.163037949687975)];166.0;166.0;1;2.8205;3.0695;331.75555194592226;2.94;166.0;166.0
21;21;The;500;383;536;398;390.5;0.0;2;[];[];0.0;0.0;0;;;291.9396075700692;;;
22;22;report;545;384;599;402;393.0;2.5;2;[np.float64(3576.0)];[np.float64(0.0)];200.0;200.0;1;2.7635;2.9836;235.30878573105937;2.87;200.0;200.0
23;23;appears;607;387;684;402;394.5;1.5;2;[np.float64(3577.0)];[np.float64(0.0)];233.0;233.0;1;2.7641;3.0065;170.50619044092844;2.89;233.0;233.0
24;24;to;692;384;709;398;391.0;3.5;2;[np.float64(3578.0)];[np.float64(0.0)];166.0;166.0;1;2.7888;3.041;158.52711833331088;2.91;166.0;166.0
25;25;be;717;383;739;398;390.5;0.5;2;[];[];0.0;0.0;0;;;144.21944496838137;;;
26;26;an;747;387;769;398;392.5;2.0;2;[np.float64(3579.0)];[np.float64(1.907139122646754)];233.0;233.0;1;2.833;3.0932;135.1578683129932;2.96;233.0;233.0
27;27;analytical;778;383;867;402;392.5;0.0;2;[];[];0.0;0.0;0;;;128.3940064727136;;;
28;28;study;875;383;926;402;392.5;0.0;2;[np.float64(3580.0)];[np.float64(0.0)];267.0;267.0;1;2.8411;3.0979;150.65030498983515;2.97;267.0;267.0
29;29;conducted;934;383;1033;398;390.5;2.0;2;[np.float64(3581.0), np.float64(3582.0)];[np.float64(4.385753649585695), np.float64(0.0)];433.0;200.0;2;2.8231;3.055;191.0990716787938;2.94;216.5;433.0
30;30;in;1042;383;1056;398;390.5;0.0;2;[];[];0.0;0.0;0;;;279.19365861749924;;;
31;31;2015,;1065;383;1116;401;392.0;1.5;2;[];[];0.0;0.0;0;;;298.32841375347374;;;
32;32;focusing;1125;383;1205;402;392.5;0.5;2;[np.float64(3583.0), np.float64(3584.0)];[np.float64(0.0), np.float64(1.679118318377732)];333.0;233.0;2;2.891;3.0722;352.98563222823566;2.98;166.5;333.0
33;33;on;1213;387;1235;398;392.5;0.0;2;[];[];0.0;0.0;0;;;437.3282349149137;;;
34;34;the;1244;383;1273;398;390.5;2.0;2;[];[];0.0;0.0;0;;;466.96787842675275;;;
35;35;challenges;283;466;385;485;475.5;85.0;3;[np.float64(3585.0), np.float64(3586.0)];[np.float64(0.0), np.float64(0.0)];301.0;134.0;2;2.7834;3.122;413.69138095158274;2.95;150.5;301.0
36;36;and;393;466;427;481;473.5;2.0;3;[np.float64(3587.0)];[np.float64(3.3061286638367164)];200.0;200.0;1;2.7949;3.0253;372.4828482082141;2.91;200.0;200.0
37;37;issues;436;466;496;481;473.5;0.0;3;[np.float64(3588.0)];[np.float64(0.0)];167.0;167.0;1;2.7869;3.0006;304.22983852201224;2.89;167.0;167.0
38;38;faced;504;466;556;481;473.5;0.0;3;[];[];0.0;0.0;0;;;245.21948692340604;;;
39;39;by;565;466;586;485;475.5;2.0;3;[np.float64(3589.0)];[np.float64(0.5081582249334815)];200.0;200.0;1;2.7597;2.99;215.03917265261518;2.87;200.0;200.0
40;40;women;593;470;662;481;475.5;0.0;3;[np.float64(3590.0)];[np.float64(0.472001979293168)];233.0;233.0;1;2.7671;3.0176;142.9951532233808;2.89;233.0;233.0
41;41;who;669;466;709;481;473.5;2.0;3;[np.float64(3591.0)];[np.float64(0.0)];200.0;200.0;1;2.835;3.1389;100.21198617227928;2.99;200.0;200.0
42;42;are;716;470;746;481;475.5;2.0;3;[np.float64(3592.0)];[np.float64(3.8597076128113486)];166.0;166.0;1;2.8494;3.1327;70.42113896527489;2.99;166.0;166.0
43;43;internally;754;466;839;485;475.5;0.0;3;[np.float64(3593.0)];[np.float64(2.8600778759649756)];200.0;200.0;1;2.8672;3.1316;45.39400647271361;3.0;200.0;200.0
44;44;displaced;847;466;937;485;475.5;0.0;3;[np.float64(3594.0), np.float64(3595.0)];[np.float64(9.948194998615179), np.float64(6.1047139347724055)];267.0;167.0;2;2.8105;3.1318;68.13174734632717;2.97;133.5;267.0
45;45;or;946;470;964;481;475.5;0.0;3;[];[];0.0;0.0;0;;;157.73969236053458;;;
46;46;belong;972;466;1034;485;475.5;0.0;3;[np.float64(3596.0)];[np.float64(6.336442079826838)];234.0;234.0;1;2.815;3.132;181.57259176286;2.97;234.0;234.0
47;47;to;1042;466;1060;481;473.5;2.0;3;[];[];0.0;0.0;0;;;250.72035006707026;;;
48;48;ethnic;1067;466;1124;481;473.5;0.0;3;[np.float64(3597.0)];[np.float64(1.6445761588063306)];233.0;233.0;1;2.8649;3.1203;275.2744596840723;2.99;233.0;233.0
49;49;minorities;1133;466;1223;481;473.5;0.0;3;[np.float64(3598.0)];[np.float64(7.64567520033637)];133.0;133.0;1;2.8875;3.1423;340.40932784838856;3.01;133.0;133.0
50;50;in;1232;466;1246;481;473.5;0.0;3;[];[];0.0;0.0;0;;;438.5968923555459;;;
51;51;accessing;682;547;778;566;556.5;83.0;4;[np.float64(3599.0), np.float64(3600.0)];[np.float64(10.524050253742075), np.float64(8.807483691089487)];333.0;133.0;2;2.7632;3.0795;24.632412712137757;2.92;166.5;333.0
52;52;justice.;785;547;852;566;556.5;0.0;4;[np.float64(3601.0)];[np.float64(16.605993527286387)];266.0;266.0;1;2.7024;3.0069;16.605993527286387;2.85;266.0;266.0
