;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;263;342;299;358;350.0;;1;[np.float64(4095.0)];[np.float64(3.750969648361149)];133.0;133.0;1;2.8868;3.1955;459.93532023918925;3.04;133.0;133.0
1;1;main;308;342;351;358;350.0;0.0;1;[np.float64(4096.0)];[np.float64(10.41836092688817)];367.0;367.0;1;2.8847;3.1644;410.509277610396;3.02;367.0;367.0
2;2;element;360;342;435;358;350.0;0.0;1;[np.float64(4097.0), np.float64(4098.0)];[np.float64(12.818147182464543), np.float64(1.520993947982788)];400.0;200.0;2;2.9536;3.2281;332.33081332045714;3.09;200.0;400.0
3;3;of;443;342;461;358;350.0;0.0;1;[];[];0.0;0.0;0;;;308.75306246672;;;
4;4;this;467;342;500;358;350.0;0.0;1;[np.float64(4099.0)];[np.float64(4.691684722900334)];200.0;200.0;1;2.9762;3.2167;274.20882504596926;3.1;200.0;200.0
5;5;image;509;342;566;362;352.0;2.0;1;[np.float64(4100.0)];[np.float64(2.4346485137938885)];167.0;167.0;1;2.9287;3.2264;216.7415478876794;3.08;167.0;167.0
6;6;is;574;342;588;358;350.0;2.0;1;[];[];0.0;0.0;0;;;202.30410029405306;;;
7;7;a;602;346;606;358;352.0;2.0;1;[np.float64(4101.0)];[np.float64(4.415529538138776)];267.0;267.0;1;2.9074;3.1976;189.27889350583212;3.05;267.0;267.0
8;8;man;615;346;654;358;352.0;0.0;1;[];[];0.0;0.0;0;;;159.35275630753225;;;
9;9;and;662;342;696;358;350.0;2.0;1;[np.float64(4102.0)];[np.float64(0.0)];167.0;167.0;1;2.861;3.1468;141.57772487867368;3.0;167.0;167.0
10;10;a;705;346;715;358;352.0;2.0;1;[];[];0.0;0.0;0;;;137.05270668248136;;;
11;11;young;723;346;780;362;354.0;2.0;1;[np.float64(4103.0)];[np.float64(0.0)];167.0;167.0;1;2.8978;3.152;130.99163742065429;3.02;167.0;167.0
12;12;boy;789;342;822;362;352.0;2.0;1;[np.float64(4104.0)];[np.float64(0.0)];200.0;200.0;1;2.9072;3.1385;140.3246123315024;3.02;200.0;200.0
13;13;sitting;830;342;886;362;352.0;0.0;1;[np.float64(4105.0)];[np.float64(0.21860504150390625)];200.0;200.0;1;2.8799;3.0908;159.68189117377435;2.99;200.0;200.0
