;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[];[];0.0;0.0;0;;;450.2153778076172;;;
1;1;is;531;770;544;786;778.0;0.0;1;[];[];0.0;0.0;0;;;428.2153778076172;;;
2;2;the;552;770;580;786;778.0;0.0;1;[np.float64(5387.0)];[np.float64(2.202818938663995)];467.0;467.0;1;2.8411;3.0427;392.2153778076172;2.94;467.0;467.0
3;3;full;588;770;615;786;778.0;0.0;1;[];[];0.0;0.0;0;;;357.2153778076172;;;
4;4;name;624;774;675;786;780.0;2.0;1;[];[];0.0;0.0;0;;;297.2153778076172;;;
5;5;of;683;770;701;786;778.0;2.0;1;[];[];0.0;0.0;0;;;271.2153778076172;;;
6;6;the;708;770;736;786;778.0;0.0;1;[np.float64(5388.0)];[np.float64(0.8395650863647006)];166.0;166.0;1;2.8316;3.0318;236.2153778076172;2.93;166.0;166.0
7;7;institute;745;770;818;786;778.0;0.0;1;[np.float64(5389.0)];[np.float64(0.0)];133.0;133.0;1;2.8605;3.0635;154.2153778076172;2.96;133.0;133.0
8;8;mentioned;827;770;925;786;778.0;0.0;1;[np.float64(5390.0)];[np.float64(0.03626414707730419)];233.0;233.0;1;2.887;3.0768;47.21537780761719;2.98;233.0;233.0
9;9;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;24.215377807617188;;;
10;10;the;956;770;985;786;778.0;0.0;1;[np.float64(5391.0)];[np.float64(0.0)];367.0;367.0;1;2.9002;3.1135;0.0;3.01;367.0;367.0
11;11;image?;994;770;1062;790;780.0;2.0;1;[];[];0.0;0.0;0;;;21.784622192382812;;;
