;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Why;500;770;541;790;780.0;;1;[np.float64(3634.0), np.float64(3635.0), np.float64(3638.0), np.float64(3639.0)];[np.float64(18.17103099822998), np.float64(2.89173531139237), np.float64(2.9365572929382324), np.float64(0.5233133316039584)];1167.0;300.0;4;2.8332;3.0293;412.35955592564187;2.93;291.75;500.0
1;1;is;549;770;562;786;778.0;2.0;1;[];[];0.0;0.0;0;;;391.3597261765258;;;
2;2;the;570;770;599;786;778.0;0.0;1;[np.float64(3636.0)];[np.float64(3.2719844818115007)];167.0;167.0;1;2.7789;2.9838;354.35974395304515;2.88;167.0;167.0
3;3;quote;607;771;660;790;780.5;2.5;1;[np.float64(3640.0)];[np.float64(0.0)];266.0;266.0;1;2.8533;3.0095;293.35955592564187;2.93;266.0;266.0
4;4;"""Little";668;770;720;786;778.0;2.5;1;[np.float64(3637.0)];[np.float64(12.061606168746948)];267.0;267.0;1;2.7388;2.9587;233.35984144762864;2.85;267.0;1200.0
5;5;things;728;770;785;790;780.0;2.0;1;[np.float64(3641.0)];[np.float64(0.0)];133.0;133.0;1;2.7835;2.9608;168.35955592564187;2.87;133.0;133.0
6;6;can;793;774;825;786;780.0;0.0;1;[];[];0.0;0.0;0;;;128.3600750080709;;;
7;7;grow;834;774;879;790;782.0;2.0;1;[np.float64(3642.0)];[np.float64(0.0)];333.0;333.0;1;2.7712;2.923;74.35955592564187;2.85;333.0;333.0
8;8;"big""";887;770;921;790;780.0;2.0;1;[];[];0.0;0.0;0;;;32.35955592564187;;;
9;9;significant?;930;770;1035;790;780.0;0.0;1;[np.float64(3643.0)];[np.float64(0.0)];467.0;467.0;1;2.8079;2.9863;0.0;2.9;467.0;467.0
