;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;283;342;319;358;350.0;;1;[np.float64(5407.0)];[np.float64(0.8073358535767738)];134.0;134.0;1;3.3953;3.7771;487.9787676497079;3.59;134.0;134.0
1;1;full;326;342;353;358;350.0;0.0;1;[np.float64(5408.0)];[np.float64(3.380903625488372)];167.0;167.0;1;3.3021;3.6318;455.7506794857604;3.47;167.0;167.0
2;2;name;362;346;414;358;352.0;2.0;1;[np.float64(5409.0)];[np.float64(8.923293255115311)];167.0;167.0;1;3.3222;3.6564;398.6681812655579;3.49;167.0;167.0
3;3;of;421;342;439;358;350.0;2.0;1;[];[];0.0;0.0;0;;;375.62966516598345;;;
4;4;this;446;342;479;358;350.0;0.0;1;[];[];0.0;0.0;0;;;339.346088693096;;;
5;5;Institute;488;342;563;358;350.0;0.0;1;[np.float64(5410.0), np.float64(5411.0)];[np.float64(4.844626010573897), np.float64(16.78863043620663)];400.0;200.0;2;3.3325;3.6917;266.63425377162156;3.51;200.0;400.0
6;6;is;572;342;585;358;350.0;0.0;1;[];[];0.0;0.0;0;;;248.76855245705002;;;
7;7;"""Juilliard";594;342;673;358;350.0;0.0;1;[np.float64(5412.0), np.float64(5413.0)];[np.float64(11.016173313403954), np.float64(14.242593954349388)];400.0;200.0;2;3.4037;3.8102;186.36969260178088;3.61;200.0;400.0
8;8;"University"".";682;342;790;362;352.0;2.0;1;[np.float64(5414.0), np.float64(5415.0)];[np.float64(5.3462342722662015), np.float64(2.9809971148802656)];434.0;234.0;2;3.5441;3.9248;146.24454922511654;3.73;217.0;434.0
9;9;It;800;342;810;358;350.0;2.0;1;[];[];0.0;0.0;0;;;151.172753643034;;;
10;10;was;818;346;856;358;352.0;2.0;1;[np.float64(5416.0)];[np.float64(11.692211006427613)];167.0;167.0;1;3.5458;3.8945;154.20556603243813;3.72;167.0;167.0
11;11;established;864;342;972;358;350.0;2.0;1;[np.float64(5417.0)];[np.float64(15.611626848211415)];234.0;234.0;1;3.5225;3.8411;170.55848714668952;3.68;234.0;234.0
12;12;by;981;342;1002;362;352.0;2.0;1;[];[];0.0;0.0;0;;;245.9334251944075;;;
13;13;a;1010;346;1020;358;352.0;0.0;1;[];[];0.0;0.0;0;;;271.9896043539801;;;
14;14;group;1029;346;1082;362;354.0;2.0;1;[np.float64(5418.0)];[np.float64(3.987337063098778)];400.0;400.0;1;3.4696;3.8461;285.9527875334768;3.66;400.0;400.0
15;15;of;1090;342;1108;358;350.0;4.0;1;[];[];0.0;0.0;0;;;341.54734663560504;;;
16;16;students;1115;342;1196;358;350.0;0.0;1;[np.float64(5419.0), np.float64(5420.0)];[np.float64(0.0), np.float64(0.0)];401.0;234.0;2;3.4592;3.7701;364.1646833411269;3.61;200.5;401.0
17;17;from;1204;342;1246;358;350.0;0.0;1;[np.float64(5421.0), np.float64(5422.0)];[np.float64(11.980735778808594), np.float64(0.0)];199.0;133.0;2;3.4095;3.7679;446.7485190639297;3.59;99.5;199.0
18;18;different;259;425;337;440;432.5;82.5;2;[np.float64(5423.0)];[np.float64(3.1956719858893052)];234.0;234.0;1;3.4503;3.8838;451.461323653949;3.67;234.0;234.0
19;19;universities;346;425;453;440;432.5;0.0;2;[np.float64(5424.0)];[np.float64(0.0)];267.0;267.0;1;3.355;3.708;337.2504739437701;3.53;267.0;267.0
20;20;and;461;425;495;440;432.5;0.0;2;[np.float64(5425.0)];[np.float64(2.86920423343264)];67.0;67.0;1;3.3002;3.6535;296.2413051244221;3.48;67.0;67.0
21;21;institutions,;504;425;611;442;433.5;1.0;2;[np.float64(5426.0)];[np.float64(0.0)];200.0;200.0;1;3.2939;3.6308;184.57109222422238;3.46;200.0;200.0
22;22;including;621;425;704;444;434.5;1.0;2;[np.float64(5427.0)];[np.float64(0.0)];266.0;266.0;1;3.3073;3.6618;102.03746780801846;3.48;266.0;266.0
23;23;Juilliard;712;425;784;440;432.5;2.0;2;[np.float64(5428.0)];[np.float64(0.0)];266.0;266.0;1;3.3541;3.7381;68.24454922511654;3.55;266.0;266.0
24;24;School;793;425;857;440;432.5;0.0;2;[np.float64(5429.0), np.float64(5430.0)];[np.float64(3.3221092224121094), np.float64(0.0)];266.0;66.0;2;3.3868;3.7907;68.93419995433638;3.59;133.0;266.0
25;25;of;865;425;883;440;432.5;0.0;2;[];[];0.0;0.0;0;;;106.47321038088963;;;
26;26;Music,;891;425;950;442;433.5;1.0;2;[np.float64(5431.0)];[np.float64(0.0)];167.0;167.0;1;3.4307;3.9007;126.46480140734279;3.67;167.0;167.0
27;27;where;959;425;1017;440;432.5;1.0;2;[np.float64(5432.0)];[np.float64(0.0)];167.0;167.0;1;3.4749;3.9036;188.51295059360908;3.69;167.0;167.0
28;28;they;1025;425;1065;444;434.5;2.0;2;[np.float64(5433.0)];[np.float64(0.0)];200.0;200.0;1;3.5331;3.9223;250.11812882993357;3.73;200.0;200.0
29;29;were;1073;429;1119;440;434.5;0.0;2;[];[];0.0;0.0;0;;;297.6554750605147;;;
30;30;studying;1127;425;1206;444;434.5;0.0;2;[np.float64(5434.0)];[np.float64(0.0)];134.0;134.0;1;3.5605;3.932;349.6788396426088;3.75;134.0;134.0
31;31;music;1215;425;1270;440;432.5;2.0;2;[np.float64(5435.0)];[np.float64(0.0)];267.0;267.0;1;3.5246;3.9103;437.08708161704857;3.72;267.0;267.0
32;32;theory;652;506;712;526;516.0;83.5;3;[];[];0.0;0.0;0;;;71.27346801757812;;;
33;33;and;720;506;754;522;514.0;2.0;3;[np.float64(5437.0)];[np.float64(0.0)];133.0;133.0;1;3.4761;3.945;29.273468017578125;3.71;133.0;133.0
34;34;composition.;762;506;882;526;516.0;2.0;3;[np.float64(5436.0), np.float64(5438.0)];[np.float64(17.336550761913486), np.float64(0.0)];300.0;100.0;2;3.4379;3.9484;0.0;3.69;150.0;433.0
