;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Reaching;262;425;351;444;434.5;;1;[np.float64(3158.0), np.float64(3163.0), np.float64(3164.0)];[np.float64(9.869541168213004), np.float64(0.0), np.float64(5.221737538359625)];533.0;200.0;3;2.7807;3.0515;328.8329029083252;2.92;177.6667;200.0
1;1;for;359;425;384;440;432.5;2.0;1;[np.float64(3144.0), np.float64(3157.0), np.float64(3165.0)];[np.float64(6.309257098606679), np.float64(10.310009717941284), np.float64(3.997849225997925)];633.0;233.0;3;2.9766;3.2627;295.8329029083252;3.12;211.0;233.0
2;2;Home:;392;425;452;440;432.5;0.0;1;[np.float64(3159.0), np.float64(3166.0)];[np.float64(0.01462399959564209), np.float64(4.888936996460018)];467.0;267.0;2;2.7405;2.961;227.8329029083252;2.85;233.5;267.0
3;3;Global;462;425;522;440;432.5;0.0;1;[np.float64(3145.0), np.float64(3160.0), np.float64(3162.0), np.float64(3167.0)];[np.float64(11.916080914262396), np.float64(0.0), np.float64(0.19548964500427246), np.float64(4.770149775913808)];734.0;233.0;4;3.0429;3.2795;157.8329029083252;3.16;183.5;233.0
4;4;Learning;531;425;612;444;434.5;2.0;1;[np.float64(3146.0), np.float64(3168.0)];[np.float64(0.34600639343256034), np.float64(0.0)];400.0;200.0;2;3.328;3.5877;67.8329029083252;3.46;200.0;200.0
5;5;on;621;429;643;440;434.5;0.0;1;[np.float64(3147.0)];[np.float64(4.109855055809021)];266.0;266.0;1;3.7005;4.0065;36.832902908325195;3.85;266.0;266.0
6;6;Family;652;425;714;444;434.5;0.0;1;[np.float64(3161.0), np.float64(3169.0), np.float64(3178.0)];[np.float64(0.30276665320764096), np.float64(0.579461669921784), np.float64(0.0)];1399.0;433.0;3;2.8175;3.0349;0.0;2.93;466.3333;1967.0
7;7;Reintegration;722;425;849;444;434.5;0.0;1;[np.float64(3148.0), np.float64(3149.0), np.float64(3156.0), np.float64(3170.0), np.float64(3171.0)];[np.float64(6.680267604020977), np.float64(3.470371419733226), np.float64(5.446215152740535), np.float64(0.0), np.float64(2.683261326381114)];1366.0;233.0;5;3.1306;3.3826;42.167097091674805;3.26;273.2;600.0
8;8;in;858;425;872;440;432.5;2.0;1;[];[];0.0;0.0;0;;;178.1670970916748;;;
9;9;Low;881;425;919;440;432.5;0.0;1;[np.float64(3150.0), np.float64(3172.0)];[np.float64(7.277316451072693), np.float64(6.721216031483266)];734.0;267.0;2;3.3685;3.6084;201.1670970916748;3.49;367.0;267.0
10;10;and;927;425;961;440;432.5;0.0;1;[np.float64(3173.0)];[np.float64(9.50495943976212)];200.0;200.0;1;2.8086;3.0096;247.1670970916748;2.91;200.0;200.0
11;11;Lower-Middle;970;425;1098;440;432.5;0.0;1;[np.float64(3151.0), np.float64(3152.0), np.float64(3174.0), np.float64(3175.0)];[np.float64(7.758488655090332), np.float64(4.046807050704899), np.float64(0.0), np.float64(2.7256242888314546)];901.0;234.0;4;3.3684;3.5911;290.1670970916748;3.48;225.25;434.0
12;12;Income;1107;425;1175;440;432.5;0.0;1;[np.float64(3153.0), np.float64(3176.0)];[np.float64(0.0), np.float64(4.1274566650390625)];500.0;300.0;2;3.2126;3.3701;427.1670970916748;3.29;250.0;300.0
13;13;Countries;1183;425;1275;440;432.5;0.0;1;[np.float64(3154.0), np.float64(3155.0), np.float64(3177.0)];[np.float64(0.0), np.float64(11.434367656707764), np.float64(2.212186336517334)];666.0;366.0;3;2.9385;3.0718;503.1670970916748;3.01;222.0;6266.0
