;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;568;770;617;786;778.0;;1;[];[];0.0;0.0;0;;;318.0290290832519;;;
1;1;is;625;770;638;786;778.0;0.0;1;[];[];0.0;0.0;0;;;297.0290290832519;;;
2;2;the;646;770;675;786;778.0;0.0;1;[];[];0.0;0.0;0;;;260.0290290832519;;;
3;3;size;683;770;719;786;778.0;0.0;1;[np.float64(5641.0)];[np.float64(2.6617868244366125)];267.0;267.0;1;2.794;3.0129;216.02902908325188;2.9;267.0;267.0
4;4;of;727;770;745;786;778.0;0.0;1;[];[];0.0;0.0;0;;;190.02902908325188;;;
5;5;the;752;770;780;786;778.0;0.0;1;[np.float64(5642.0)];[np.float64(0.0)];167.0;167.0;1;2.8254;3.0725;155.02902908325188;2.95;167.0;167.0
6;6;bowl;789;770;831;786;778.0;0.0;1;[np.float64(5643.0)];[np.float64(0.0)];234.0;234.0;1;2.8639;3.1074;104.02902908325188;2.99;234.0;234.0
7;7;in;840;770;854;786;778.0;0.0;1;[];[];0.0;0.0;0;;;81.02902908325188;;;
8;8;the;862;770;891;786;778.0;0.0;1;[np.float64(5644.0)];[np.float64(0.0)];200.0;200.0;1;2.8442;3.1268;44.029029083251885;2.99;200.0;200.0
9;9;image?;900;770;967;790;780.0;2.0;2;[np.float64(5645.0)];[np.float64(0.0)];167.0;167.0;1;2.8405;3.1044;0.0;2.97;167.0;167.0
