;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Describe;391;770;472;786;778.0;;1;[];[];0.0;0.0;0;;;642.4999506043349;;;
1;1;the;480;770;509;786;778.0;0.0;1;[np.float64(1783.0)];[np.float64(0.0)];233.0;233.0;1;4.0153;4.4349;605.5337355158676;4.23;233.0;233.0
2;2;overall;518;770;579;786;778.0;0.0;1;[np.float64(1784.0)];[np.float64(0.0)];134.0;134.0;1;4.084;4.5009;535.6104161496133;4.29;134.0;134.0
3;3;appearance;587;774;699;790;782.0;4.0;1;[np.float64(1785.0), np.float64(1786.0)];[np.float64(1.2409644603728793), np.float64(0.0)];334.0;167.0;2;4.1006;4.4827;415.56471644380036;4.29;167.0;334.0
4;4;and;707;770;741;786;778.0;4.0;1;[];[];0.0;0.0;0;;;373.89794567623153;;;
5;5;atmosphere;750;770;861;790;780.0;2.0;1;[np.float64(1787.0), np.float64(1788.0)];[np.float64(7.128072500228882), np.float64(7.501770734787101)];367.0;167.0;2;4.1593;4.4558;253.95903103839507;4.31;183.5;367.0
6;6;of;870;770;887;786;778.0;2.0;1;[];[];0.0;0.0;0;;;228.50631340221395;;;
7;7;the;894;770;923;786;778.0;0.0;1;[np.float64(1789.0)];[np.float64(16.220127439499038)];167.0;167.0;1;4.1096;4.3918;192.79768589203843;4.25;167.0;167.0
8;8;bedroom;932;770;1014;786;778.0;0.0;1;[np.float64(1790.0)];[np.float64(11.10151403290888)];234.0;234.0;1;4.0581;4.3973;103.43879657814354;4.23;234.0;234.0
9;9;in;1023;770;1037;786;778.0;0.0;1;[];[];0.0;0.0;0;;;81.43107730301959;;;
10;10;the;1045;770;1074;786;778.0;0.0;1;[np.float64(1791.0)];[np.float64(24.526787996292114)];67.0;67.0;1;4.0041;4.3503;48.02019025325046;4.18;67.0;67.0
11;11;image.;1083;770;1144;790;780.0;2.0;1;[np.float64(1792.0)];[np.float64(22.649050474166984)];133.0;133.0;1;3.9685;4.3457;22.649050474166984;4.16;133.0;133.0
