;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;326;425;362;440;432.5;;1;[];[];0.0;0.0;0;;;381.2422979528253;;;
1;1;predominant;370;425;489;444;434.5;2.0;1;[np.float64(2089.0)];[np.float64(0.0)];133.0;133.0;1;3.6148;3.9767;254.2422979528253;3.8;133.0;133.0
2;2;airplane;496;425;571;444;434.5;0.0;1;[np.float64(2090.0)];[np.float64(0.0)];233.0;233.0;1;3.694;4.0217;172.2422979528253;3.86;233.0;233.0
3;3;on;579;429;602;440;434.5;0.0;1;[];[];0.0;0.0;0;;;141.24257222123057;;;
4;4;display;610;425;676;444;434.5;0.0;1;[np.float64(2091.0), np.float64(2092.0)];[np.float64(3.9680538177490234), np.float64(0.0)];333.0;200.0;2;3.7643;4.0644;67.24229795282531;3.91;166.5;333.0
5;5;is;685;425;698;440;432.5;2.0;1;[];[];0.0;0.0;0;;;45.24229795282531;;;
6;6;blue,;707;425;751;442;433.5;1.0;1;[np.float64(2093.0), np.float64(2106.0)];[np.float64(0.0), np.float64(0.0)];734.0;367.0;2;3.8123;4.2184;0.0;4.02;367.0;367.0
7;7;with;760;425;798;440;432.5;1.0;1;[np.float64(2094.0)];[np.float64(0.0)];267.0;267.0;1;3.7833;4.0732;16.75770204717469;3.93;267.0;267.0
8;8;additional;806;425;897;440;432.5;0.0;1;[np.float64(2095.0)];[np.float64(0.0)];266.0;266.0;1;3.7749;4.1349;62.75770204717469;3.95;266.0;266.0
9;9;stripes;905;425;968;444;434.5;2.0;1;[np.float64(2096.0)];[np.float64(0.0)];266.0;266.0;1;3.8322;4.1906;161.7577020471747;4.01;266.0;266.0
10;10;in;977;425;991;440;432.5;2.0;1;[np.float64(2100.0)];[np.float64(2.882161331176576)];159.0;159.0;1;3.7075;4.1197;233.7577020471747;3.91;159.0;159.0
11;11;red,;1000;425;1034;442;433.5;1.0;1;[np.float64(2097.0), np.float64(2101.0), np.float64(2105.0)];[np.float64(5.2723538587609875), np.float64(0.0), np.float64(0.29895346505298903)];701.0;300.0;3;3.827;4.228;256.7577020471747;4.03;233.6667;300.0
12;12;white,;1043;425;1098;442;433.5;0.0;1;[np.float64(2098.0), np.float64(2102.0)];[np.float64(7.568548083305359), np.float64(0.0)];767.0;267.0;2;3.7931;4.1459;299.7577020471747;3.97;383.5;267.0
13;13;and;1107;425;1141;440;432.5;1.0;1;[np.float64(2103.0)];[np.float64(1.9903573989868164)];300.0;300.0;1;3.7399;4.144;363.7577020471747;3.94;300.0;300.0
14;14;green.;1150;429;1209;444;436.5;4.0;1;[np.float64(2099.0), np.float64(2104.0)];[np.float64(0.0), np.float64(0.0)];541.0;341.0;2;3.8587;4.2555;406.75779728405087;4.06;270.5;2268.0
