;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;257;383;293;398;390.5;;1;[];[];0.0;0.0;0;;;554.9865757712158;;;
1;1;purpose;302;387;378;402;394.5;4.0;1;[np.float64(703.0), np.float64(704.0)];[np.float64(68.75819664563168), np.float64(55.78664834158758)];366.0;133.0;2;2.9159;2.6738;469.9130001776568;2.79;183.0;366.0
2;2;of;386;383;404;398;390.5;4.0;1;[];[];0.0;0.0;0;;;444.0365130170474;;;
3;3;the;410;383;440;398;390.5;0.0;1;[];[];0.0;0.0;0;;;408.0585420470369;;;
4;4;Om;448;383;480;399;391.0;0.5;1;[];[];0.0;0.0;0;;;368.0489777736058;;;
5;5;chanting;488;383;569;402;392.5;1.5;1;[];[];0.0;0.0;0;;;278.9993940620076;;;
6;6;mentioned;578;383;676;398;390.5;2.0;1;[np.float64(688.0)];[np.float64(53.33465862274164)];167.0;167.0;1;3.2296;2.9115;172.4308381498879;3.07;167.0;167.0
7;7;in;685;383;699;398;390.5;0.0;1;[];[];0.0;0.0;0;;;149.52993062172493;;;
8;8;the;707;383;736;398;390.5;0.0;1;[];[];0.0;0.0;0;;;112.77400123150828;;;
9;9;image;745;383;801;402;392.5;2.0;1;[np.float64(689.0), np.float64(705.0), np.float64(708.0)];[np.float64(46.561344623565674), np.float64(55.33161812562207), np.float64(15.988142251968384)];1034.0;200.0;3;3.0405;2.7515;48.037242502466526;2.9;344.6667;200.0
10;10;is;810;383;823;398;390.5;2.0;1;[np.float64(694.0)];[np.float64(27.962377548217773)];200.0;200.0;1;3.0279;2.7711;28.91484733431507;2.9;200.0;200.0
11;11;to;831;384;849;398;391.0;0.5;1;[np.float64(709.0)];[np.float64(14.88898490905757)];833.0;833.0;1;2.9763;2.7057;14.88898490905757;2.84;833.0;833.0
12;12;meditate;857;383;938;399;391.0;0.0;1;[np.float64(695.0), np.float64(696.0)];[np.float64(16.351295479639468), np.float64(16.395708274841297)];332.0;166.0;2;3.0281;2.7598;16.66693007546443;2.89;166.0;332.0
13;13;and;946;383;980;398;390.5;0.5;1;[np.float64(693.0)];[np.float64(25.014886260032654)];133.0;133.0;1;3.084;2.8034;99.33534257344714;2.94;133.0;665.0
14;14;chant;988;383;1041;399;391.0;0.5;1;[np.float64(697.0)];[np.float64(8.494413614273071)];266.0;266.0;1;3.0586;2.7695;140.89939425153665;2.91;266.0;266.0
15;15;deep;1048;383;1095;402;392.5;1.5;1;[np.float64(692.0), np.float64(698.0)];[np.float64(21.498856045745807), np.float64(7.114159405231419)];499.0;233.0;2;3.0925;2.7876;200.50906912079316;2.94;249.5;1430.0
16;16;mantra;1103;384;1168;399;391.5;1.0;1;[];[];0.0;0.0;0;;;255.59082599689512;;;
17;17;chants;1176;383;1239;399;391.0;0.5;1;[np.float64(699.0)];[np.float64(8.74036688645954)];300.0;300.0;1;3.0211;2.731;328.50691679326377;2.88;300.0;300.0
18;18;for;1247;383;1273;399;391.0;0.0;1;[np.float64(700.0)];[np.float64(0.0)];433.0;433.0;1;2.9462;2.7061;399.4547104674502;2.83;433.0;433.0
19;19;positive;656;465;728;485;475.0;84.0;2;[np.float64(690.0), np.float64(701.0), np.float64(706.0)];[np.float64(18.33752417564392), np.float64(3.3262197971343994), np.float64(9.526589730206695)];967.0;200.0;3;2.9782;2.7541;130.63093248330708;2.87;322.3333;200.0
20;20;transformation.;736;466;879;481;473.5;1.5;2;[np.float64(691.0), np.float64(702.0), np.float64(707.0)];[np.float64(36.45107340812683), np.float64(5.698704329403938), np.float64(1.7817372977733612)];1307.0;400.0;3;2.9948;2.7297;53.11101509094243;2.86;435.6667;6270.0
