;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;A;259;220;273;235;227.5;;1;[];[];0.0;0.0;0;;;861.1143912336956;;;
1;1;possible;281;220;358;239;229.5;2.0;1;[];[];0.0;0.0;0;;;783.9687029873671;;;
2;2;reason;367;224;431;235;229.5;0.0;1;[np.float64(4011.0)];[np.float64(85.00252828231226)];67.0;67.0;1;3.6388;3.2055;723.0610030035127;3.42;67.0;67.0
3;3;the;439;220;468;235;227.5;2.0;1;[];[];0.0;0.0;0;;;691.9663823296161;;;
4;4;people;477;220;539;239;229.5;2.0;1;[];[];0.0;0.0;0;;;631.6668084830046;;;
5;5;in;548;220;562;235;227.5;2.0;1;[];[];0.0;0.0;0;;;615.9126168250885;;;
6;6;the;570;220;599;235;227.5;0.0;1;[];[];0.0;0.0;0;;;587.4032786546386;;;
7;7;image;608;220;664;239;229.5;2.0;1;[];[];0.0;0.0;0;;;536.9871389315801;;;
8;8;are;672;224;702;235;229.5;0.0;1;[];[];0.0;0.0;0;;;513.7731499950207;;;
9;9;playing;710;220;776;239;229.5;0.0;1;[];[];0.0;0.0;0;;;464.4984239490014;;;
10;10;Wii;784;220;812;235;227.5;2.0;1;[];[];0.0;0.0;0;;;448.1102681728762;;;
11;11;at;821;220;838;235;227.5;0.0;1;[];[];0.0;0.0;0;;;435.2126794720501;;;
12;12;work;845;220;890;235;227.5;0.0;1;[];[];0.0;0.0;0;;;413.135091992668;;;
13;13;could;898;220;948;235;227.5;0.0;1;[];[];0.0;0.0;0;;;395.18355122575935;;;
14;14;be;957;220;979;235;227.5;0.0;1;[];[];0.0;0.0;0;;;388.8102265993393;;;
15;15;that;987;220;1022;235;227.5;0.0;1;[];[];0.0;0.0;0;;;383.95905976963667;;;
16;16;they;1030;220;1070;239;229.5;2.0;1;[];[];0.0;0.0;0;;;379.32302806010614;;;
17;17;enjoy;1078;220;1129;239;229.5;0.0;1;[];[];0.0;0.0;0;;;380.8356267358578;;;
18;18;spending;1137;220;1223;239;229.5;0.0;1;[];[];0.0;0.0;0;;;390.53556478049;;;
19;19;time;1231;220;1270;235;227.5;2.0;1;[];[];0.0;0.0;0;;;426.4639361926038;;;
20;20;together,;247;302;331;321;311.5;84.0;2;[np.float64(4012.0)];[np.float64(0.0)];234.0;234.0;1;3.633;3.1579;772.5929516162131;3.4;234.0;234.0
21;21;engaging;340;302;427;321;311.5;0.0;2;[np.float64(4024.0)];[np.float64(17.45796951880817)];133.0;133.0;1;2.8813;2.4823;684.9834902127682;2.68;133.0;133.0
22;22;in;436;302;450;317;309.5;2.0;2;[np.float64(4013.0)];[np.float64(15.932766870351998)];167.0;167.0;1;3.5451;3.0421;666.1379560491123;3.29;167.0;167.0
23;23;fun;458;302;487;317;309.5;0.0;2;[np.float64(4028.0)];[np.float64(5.933619908920201)];67.0;67.0;1;2.7208;2.3188;633.360905565839;2.52;67.0;67.0
24;24;activities,;495;302;584;319;310.5;1.0;2;[np.float64(4014.0)];[np.float64(14.741621879430909)];200.0;200.0;1;3.4832;2.9642;548.888035401996;3.22;200.0;200.0
25;25;and;593;302;627;317;309.5;1.0;2;[np.float64(4029.0)];[np.float64(0.0)];134.0;134.0;1;2.7416;2.337;514.5488653088811;2.54;134.0;134.0
