;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[np.float64(1224.0)];[np.float64(30.769312381744385)];266.0;266.0;1;2.9853;2.6114;456.2912715788891;2.8;266.0;266.0
1;1;you;542;774;574;790;782.0;4.0;1;[];[];0.0;0.0;0;;;415.6036510007455;;;
2;2;find;582;770;615;786;778.0;4.0;1;[np.float64(1225.0)];[np.float64(32.42404222488403)];200.0;200.0;1;2.9652;2.5653;374.42939763201247;2.77;200.0;200.0
3;3;the;624;770;652;786;778.0;0.0;1;[np.float64(1227.0)];[np.float64(31.547444974079102)];200.0;200.0;1;2.9086;2.5555;337.5136795115991;2.73;200.0;200.0
4;4;flock;660;770;703;786;778.0;0.0;1;[];[];0.0;0.0;0;;;286.66547577704216;;;
5;5;of;711;770;729;786;778.0;0.0;1;[np.float64(1226.0)];[np.float64(33.267289359335585)];200.0;200.0;1;2.8951;2.5509;260.7656800653393;2.72;200.0;400.0
6;6;birds;737;770;781;786;778.0;0.0;1;[np.float64(1228.0), np.float64(1231.0)];[np.float64(34.65922980360856), np.float64(48.60968360900881)];400.0;233.0;2;2.8011;2.4701;209.04073692670713;2.64;200.0;400.0
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(1232.0), np.float64(1235.0)];[np.float64(37.36016511917114), np.float64(36.277880957888044)];400.0;200.0;2;2.8057;2.4906;153.54489274929344;2.65;200.0;200.0
8;8;over;846;774;886;786;780.0;0.0;1;[];[];0.0;0.0;0;;;106.40551439977497;;;
9;9;the;893;770;922;786;778.0;2.0;1;[np.float64(1250.0), np.float64(1253.0)];[np.float64(69.8741238117218), np.float64(18.269555725221366)];633.0;133.0;2;2.987;2.6943;70.84292011973561;2.84;316.5;133.0
10;10;cloudy;930;770;990;790;780.0;2.0;1;[np.float64(1233.0), np.float64(1236.0), np.float64(1252.0), np.float64(1254.0)];[np.float64(23.17517871856694), np.float64(44.971866607666016), np.float64(18.05195951461792), np.float64(23.980695009231567)];567.0;166.0;4;2.8971;2.6321;23.980695009231567;2.76;141.75;166.0
11;11;sky?;999;770;1039;790;780.0;0.0;1;[np.float64(1234.0), np.float64(1251.0)];[np.float64(22.95449076697787), np.float64(25.764735221862793)];199.0;66.0;2;2.9255;2.6328;26.114658212806635;2.78;99.5;1433.0
