;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;340;425;376;440;432.5;;1;[];[];0.0;0.0;0;;;787.3179123861349;;;
1;1;prominent;385;425;479;444;434.5;2.0;1;[np.float64(2662.0), np.float64(2663.0)];[np.float64(11.667688083648727), np.float64(2.482901424567134)];299.0;166.0;2;3.0946;2.7408;684.6316370490483;2.92;149.5;299.0
2;2;objects;486;425;554;444;434.5;0.0;1;[np.float64(2664.0)];[np.float64(10.95102071762085)];167.0;167.0;1;3.1313;2.7331;609.9266470819211;2.93;167.0;167.0
3;3;in;563;425;577;440;432.5;2.0;1;[];[];0.0;0.0;0;;;587.0321904643581;;;
4;4;the;585;425;614;440;432.5;0.0;1;[];[];0.0;0.0;0;;;550.220450290883;;;
5;5;image;623;425;679;444;434.5;2.0;1;[np.float64(2665.0)];[np.float64(23.80380153656006)];167.0;167.0;1;3.0769;2.693;485.6204712607216;2.88;167.0;167.0
6;6;include;688;425;754;440;432.5;2.0;1;[np.float64(2666.0)];[np.float64(37.09735727310186)];200.0;200.0;1;3.0615;2.6637;411.23871228231894;2.86;200.0;200.0
7;7;a;756;421;766;448;434.5;2.0;1;[];[];0.0;0.0;0;;;398.80524021932075;;;
8;8;train,;780;425;827;442;433.5;1.0;1;[np.float64(2667.0)];[np.float64(41.80625629425049)];166.0;166.0;1;3.067;2.6697;339.1021191546348;2.87;166.0;166.0
9;9;a;836;429;846;440;434.5;1.0;1;[];[];0.0;0.0;0;;;321.129965022797;;;
10;10;station;854;425;917;440;432.5;2.0;1;[np.float64(2668.0)];[np.float64(37.938575267791805)];200.0;200.0;1;3.0692;2.6857;250.85511926553465;2.88;200.0;200.0
11;11;platform,;926;425;1007;444;434.5;2.0;1;[np.float64(2669.0)];[np.float64(59.321006059646606)];200.0;200.0;1;3.0464;2.6804;164.5184929066853;2.86;200.0;200.0
12;12;and;1017;425;1051;440;432.5;2.0;1;[];[];0.0;0.0;0;;;124.21683667390933;;;
13;13;a;1053;421;1063;448;434.5;2.0;1;[np.float64(2670.0)];[np.float64(52.389073831193315)];234.0;234.0;1;3.0129;2.6633;111.74150374879936;2.84;234.0;234.0
14;14;train;1077;425;1118;440;432.5;2.0;1;[];[];0.0;0.0;0;;;71.74669566639425;;;
15;15;station.;1126;425;1195;440;432.5;0.0;1;[np.float64(2671.0)];[np.float64(57.25808409640666)];633.0;633.0;1;2.9607;2.6736;57.25808409640666;2.82;633.0;633.0
