;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Yes,;295;383;336;401;392.0;;1;[np.float64(2802.0), np.float64(2803.0)];[np.float64(26.238381522042403), np.float64(3.5549377441405454)];399.0;233.0;2;3.2097;2.7707;601.860532297558;2.99;199.5;399.0
1;1;there;345;383;394;399;391.0;1.0;1;[np.float64(2804.0)];[np.float64(0.25998878479003906)];133.0;133.0;1;3.1856;2.7582;543.967072562445;2.97;133.0;133.0
2;2;is;402;383;416;399;391.0;0.0;1;[np.float64(2801.0)];[np.float64(0.6211156845092773)];67.0;67.0;1;3.1539;2.7703;521.9843977608804;2.96;67.0;599.0
3;3;a;424;387;434;398;392.5;1.5;1;[];[];0.0;0.0;0;;;504.0426386887332;;;
4;4;purple;443;383;501;403;393.0;0.5;1;[];[];0.0;0.0;0;;;436.8924848373959;;;
5;5;umbrella;509;383;589;399;391.0;2.0;1;[np.float64(2805.0)];[np.float64(5.343440341949531)];167.0;167.0;1;3.1436;2.7553;349.19669438101624;2.95;167.0;167.0
6;6;near;598;387;640;399;393.0;2.0;1;[np.float64(2806.0)];[np.float64(25.678677749633835)];166.0;166.0;1;3.186;2.8018;298.30624892283765;2.99;166.0;166.0
7;7;the;647;383;676;399;391.0;2.0;1;[];[];0.0;0.0;0;;;262.4091943608033;;;
8;8;green;684;387;737;402;394.5;3.5;1;[np.float64(2807.0)];[np.float64(18.771859931945812)];166.0;166.0;1;3.2308;2.8442;201.3750039157931;3.04;166.0;166.0
9;9;leaves;746;383;807;399;391.0;3.5;1;[];[];0.0;0.0;0;;;132.2569852628152;;;
10;10;in;816;383;830;399;391.0;0.0;1;[np.float64(2808.0)];[np.float64(36.43410606384276)];166.0;166.0;1;3.2459;2.8583;109.61447714839285;3.05;166.0;166.0
11;11;the;838;383;867;399;391.0;0.0;1;[];[];0.0;0.0;0;;;73.65588038481127;;;
12;12;image.;876;383;937;402;392.5;1.5;1;[np.float64(2809.0)];[np.float64(30.790900026048973)];467.0;467.0;1;3.2261;2.8496;18.151788257067203;3.04;467.0;467.0
13;13;It;947;383;958;399;391.0;1.5;1;[];[];0.0;0.0;0;;;23.156571447412414;;;
14;14;appears;966;387;1042;403;395.0;4.0;1;[];[];0.0;0.0;0;;;33.21072389915493;;;
15;15;to;1050;384;1067;398;391.0;4.0;1;[np.float64(2810.0)];[np.float64(40.51853482682644)];200.0;200.0;1;3.179;2.8322;114.60355525907333;3.01;200.0;200.0
16;16;be;1076;383;1098;398;390.5;0.5;1;[];[];0.0;0.0;0;;;140.20364565855326;;;
17;17;left;1106;383;1134;399;391.0;0.5;1;[np.float64(2811.0)];[np.float64(43.408670992369395)];234.0;234.0;1;3.2178;2.8642;169.76576509119815;3.04;234.0;234.0
18;18;behind;1142;383;1204;399;391.0;0.0;1;[];[];0.0;0.0;0;;;205.53438188213607;;;
19;19;by;1213;383;1234;402;392.5;1.5;1;[np.float64(2812.0)];[np.float64(35.86580401659012)];267.0;267.0;1;3.2109;2.8386;276.04088250368596;3.02;267.0;267.0
20;20;someone,;466;470;559;483;476.5;84.0;2;[np.float64(2813.0)];[np.float64(18.17320823669428)];300.0;300.0;1;3.0664;2.7548;381.82502230854055;2.91;300.0;300.0
21;21;possibly;569;465;646;485;475.0;1.5;2;[np.float64(2814.0), np.float64(2815.0)];[np.float64(24.004106971126898), np.float64(32.90756218773976)];399.0;166.0;2;3.0847;2.7125;294.98649847959774;2.9;199.5;399.0
22;22;a;654;470;664;481;475.5;0.5;2;[];[];0.0;0.0;0;;;278.06219654730205;;;
23;23;pedestrian;673;465;771;485;475.0;0.5;2;[np.float64(2816.0)];[np.float64(38.70565853118899)];167.0;167.0;1;3.0725;2.6618;172.49067016662394;2.87;167.0;167.0
24;24;who;779;465;818;481;473.0;2.0;2;[];[];0.0;0.0;0;;;127.69403341589347;;;
25;25;forgot;826;466;881;485;475.5;2.5;2;[np.float64(2817.0)];[np.float64(50.563287830352806)];167.0;167.0;1;3.0498;2.6701;72.8108654083939;2.86;167.0;167.0
26;26;it;889;465;899;481;473.0;2.5;2;[];[];0.0;0.0;0;;;59.14974414172075;;;
27;27;while;906;465;954;481;473.0;0.0;2;[np.float64(2818.0)];[np.float64(44.856729412078835)];167.0;167.0;1;3.0406;2.6612;44.856729412078835;2.85;167.0;167.0
28;28;walking;962;465;1033;485;475.0;2.0;2;[];[];0.0;0.0;0;;;51.08458402205896;;;
29;29;by.;1042;465;1068;485;475.0;0.0;2;[];[];0.0;0.0;0;;;113.66913745887355;;;
