;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[];[];0.0;0.0;0;;;588.5508627575575;;;
1;1;is;513;770;526;786;778.0;0.0;1;[np.float64(584.0)];[np.float64(21.713303225341097)];300.0;300.0;1;2.9237;2.5824;566.5667534133072;2.75;300.0;300.0
2;2;the;533;770;562;786;778.0;0.0;1;[np.float64(583.0)];[np.float64(3.006793975830078)];134.0;134.0;1;2.8258;2.5062;530.5955976908133;2.67;134.0;434.0
3;3;purpose;571;774;646;790;782.0;4.0;1;[np.float64(563.0), np.float64(585.0)];[np.float64(27.553025748179493), np.float64(11.783981635020268)];367.0;167.0;2;2.9775;2.5628;446.5023430644006;2.77;183.5;167.0
4;4;of;654;770;672;786;778.0;4.0;1;[];[];0.0;0.0;0;;;420.7143073298325;;;
5;5;the;679;770;708;786;778.0;0.0;1;[np.float64(564.0)];[np.float64(28.93280108158399)];200.0;200.0;1;2.9534;2.5626;384.76789186157015;2.76;200.0;200.0
6;6;Om;716;770;748;786;778.0;0.0;1;[np.float64(586.0)];[np.float64(16.06208164875318)];200.0;200.0;1;2.945;2.5444;344.8405424772657;2.74;200.0;200.0
7;7;chanting;757;770;836;790;780.0;2.0;1;[np.float64(565.0), np.float64(566.0), np.float64(587.0)];[np.float64(32.70161012764811), np.float64(25.606221510813725), np.float64(15.085563136981023)];1034.0;467.0;3;2.9266;2.5724;256.7693921050269;2.75;344.6667;767.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[np.float64(567.0), np.float64(588.0), np.float64(601.0)];[np.float64(29.252743555949223), np.float64(16.704594242703706), np.float64(33.490012333943355)];634.0;200.0;3;2.9316;2.6013;150.74734404642928;2.77;211.3333;200.0
9;9;in;953;770;966;786;778.0;0.0;1;[np.float64(569.0), np.float64(589.0)];[np.float64(27.545043303416264), np.float64(26.015019013331425)];333.0;200.0;2;2.9409;2.6206;128.03611399090823;2.78;166.5;1668.0
10;10;the;975;770;1004;786;778.0;0.0;1;[];[];0.0;0.0;0;;;90.83216477597526;;;
11;11;image?;1013;770;1080;790;780.0;2.0;1;[np.float64(568.0), np.float64(590.0), np.float64(602.0)];[np.float64(19.758665396616948), np.float64(18.753759695933354), np.float64(21.665696511643976)];600.0;300.0;3;2.9704;2.661;21.665696511643976;2.82;200.0;2468.0
