;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;248;220;284;235;227.5;;1;[];[];0.0;0.0;0;;;944.1287671568565;;;
1;1;image;293;220;349;239;229.5;2.0;1;[np.float64(2496.0)];[np.float64(20.025861978530884)];333.0;333.0;1;3.2855;2.8383;882.4805057880304;3.06;333.0;333.0
2;2;features;356;220;434;235;227.5;2.0;1;[np.float64(2497.0), np.float64(2499.0)];[np.float64(9.87470638751978), np.float64(19.593469202518463)];401.0;134.0;2;3.2077;2.7478;806.6392137962721;2.98;200.5;134.0
3;3;a;442;224;453;235;229.5;2.0;1;[];[];0.0;0.0;0;;;789.5489823860805;;;
4;4;dining;461;220;516;239;229.5;0.0;1;[np.float64(2498.0), np.float64(2500.0)];[np.float64(0.0), np.float64(9.763406276702824)];434.0;167.0;2;3.1749;2.7162;731.6609919533711;2.95;217.0;701.0
5;5;table;524;220;570;235;227.5;2.0;1;[];[];0.0;0.0;0;;;686.5253058338594;;;
6;6;with;578;220;615;235;227.5;0.0;1;[];[];0.0;0.0;0;;;648.1653363367227;;;
7;7;a;622;216;629;243;229.5;2.0;1;[np.float64(2501.0)];[np.float64(0.0)];233.0;233.0;1;3.1707;2.6978;632.0605847483299;2.93;233.0;233.0
8;8;plate;643;220;688;239;229.5;0.0;1;[];[];0.0;0.0;0;;;585.5792240211185;;;
9;9;of;696;220;714;235;227.5;2.0;1;[];[];0.0;0.0;0;;;567.2188115009822;;;
10;10;food,;720;220;767;238;229.0;1.5;1;[np.float64(2502.0)];[np.float64(0.3951909065247037)];166.0;166.0;1;3.169;2.6926;524.4437850332994;2.93;166.0;166.0
11;11;including;777;220;859;239;229.5;0.5;1;[np.float64(2503.0)];[np.float64(5.851526468992233)];267.0;267.0;1;3.1704;2.6961;458.53025721583674;2.93;267.0;267.0
12;12;a;868;224;878;235;229.5;0.0;1;[];[];0.0;0.0;0;;;449.32659650377343;;;
13;13;variety;886;220;950;239;229.5;0.0;1;[np.float64(2504.0)];[np.float64(28.600902438163757)];200.0;200.0;1;3.1363;2.664;404.3499269452203;2.9;200.0;200.0
14;14;of;957;220;975;235;227.5;2.0;1;[];[];0.0;0.0;0;;;395.38432525111324;;;
15;15;snacks;982;220;1049;235;227.5;0.0;1;[np.float64(2505.0)];[np.float64(29.88963985443121)];300.0;300.0;1;3.1278;2.6659;366.36233363012485;2.9;300.0;300.0
16;16;and;1058;220;1091;235;227.5;0.0;1;[];[];0.0;0.0;0;;;355.7329241663171;;;
17;17;a;1100;224;1110;235;229.5;2.0;1;[];[];0.0;0.0;0;;;352.4665766976297;;;
18;18;can;1118;224;1151;235;229.5;0.0;1;[np.float64(2506.0)];[np.float64(41.63056294918067)];333.0;333.0;1;3.1238;2.692;348.8566901181853;2.91;333.0;333.0
19;19;of;1160;220;1178;235;227.5;2.0;1;[np.float64(2528.0)];[np.float64(22.466886997222844)];100.0;100.0;1;2.9989;2.6738;348.70239877700806;2.84;100.0;100.0
20;20;soda.;1185;220;1235;235;227.5;0.0;1;[np.float64(2507.0), np.float64(2519.0)];[np.float64(37.227173396519305), np.float64(44.355302333831844)];367.0;233.0;2;3.0671;2.6687;349.50183664655776;2.87;183.5;233.0
21;21;The;1244;220;1281;235;227.5;0.0;1;[np.float64(2508.0)];[np.float64(37.46328308930895)];100.0;100.0;1;3.0767;2.6745;358.3578650481607;2.88;100.0;100.0
22;22;plate;255;302;300;321;311.5;84.0;2;[np.float64(2509.0), np.float64(2520.0)];[np.float64(15.258512306213333), np.float64(0.0)];833.0;333.0;2;3.0618;2.7217;900.5433564750189;2.89;416.5;333.0
23;23;is;309;302;322;317;309.5;2.0;2;[];[];0.0;0.0;0;;;880.7266796684152;;;
24;24;placed;331;302;392;321;311.5;2.0;2;[np.float64(2510.0), np.float64(2521.0)];[np.float64(7.514531212696923), np.float64(2.594181776046753)];400.0;200.0;2;3.0988;2.6943;812.9879794998292;2.9;200.0;200.0
25;25;on;401;306;423;317;311.5;0.0;2;[];[];0.0;0.0;0;;;785.0648786790283;;;
26;26;a;426;298;436;325;311.5;0.0;2;[np.float64(2511.0), np.float64(2522.0)];[np.float64(0.0), np.float64(0.0)];434.0;267.0;2;3.0526;2.6451;770.1265428599919;2.85;217.0;267.0
27;27;table;449;302;495;317;309.5;2.0;2;[np.float64(2523.0)];[np.float64(0.0)];200.0;200.0;1;3.0784;2.6729;717.7638581180261;2.88;200.0;200.0
28;28;with;503;302;540;317;309.5;0.0;2;[np.float64(2512.0)];[np.float64(0.0)];108.0;108.0;1;2.9715;2.5679;676.1924753342768;2.77;108.0;108.0
29;29;a;549;306;559;317;311.5;2.0;2;[];[];0.0;0.0;0;;;658.7754078984156;;;
30;30;colorful;567;302;635;317;309.5;2.0;2;[np.float64(2513.0), np.float64(2524.0)];[np.float64(3.755270481109619), np.float64(1.0704423097464542)];559.0;126.0;2;2.9971;2.6222;590.0848544606387;2.81;279.5;126.0
