;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;257;342;293;358;350.0;;1;[np.float64(3423.0)];[np.float64(34.33709704875946)];133.0;133.0;1;3.2776;2.8491;991.1260879926978;3.06;133.0;133.0
1;1;purple;302;342;360;362;352.0;2.0;1;[np.float64(3426.0)];[np.float64(31.24649465084076)];267.0;267.0;1;3.2572;2.7603;924.0075392804299;3.01;267.0;267.0
2;2;color;368;342;414;358;350.0;2.0;1;[];[];0.0;0.0;0;;;870.4098851776276;;;
3;3;image;422;342;478;362;352.0;2.0;1;[];[];0.0;0.0;0;;;806.2889607130344;;;
4;4;shows;486;342;546;358;350.0;2.0;1;[];[];0.0;0.0;0;;;738.8253823312999;;;
5;5;a;555;346;565;358;352.0;2.0;1;[np.float64(3424.0)];[np.float64(8.342211961746216)];200.0;200.0;1;3.2533;2.7995;719.8977136205365;3.03;200.0;200.0
6;6;woman;573;346;641;358;352.0;0.0;1;[];[];0.0;0.0;0;;;644.2296237153441;;;
7;7;standing;649;342;730;362;352.0;0.0;1;[np.float64(3425.0), np.float64(3432.0)];[np.float64(0.0), np.float64(9.143720149993896)];399.0;133.0;2;3.1925;2.7199;555.2900875339457;2.96;199.5;400.0
8;8;on;738;346;760;358;352.0;0.0;1;[];[];0.0;0.0;0;;;525.9416257766394;;;
9;9;top;768;343;797;362;352.5;0.5;1;[np.float64(3435.0)];[np.float64(0.0)];167.0;167.0;1;3.0697;2.6817;488.7296800134181;2.88;167.0;167.0
10;10;of;805;342;823;358;350.0;2.5;1;[np.float64(3433.0)];[np.float64(0.50933837890625)];200.0;200.0;1;3.1168;2.6608;463.46617137717027;2.89;200.0;200.0
11;11;a;830;346;840;358;352.0;2.0;1;[];[];0.0;0.0;0;;;446.6329636816292;;;
12;12;mountain,;849;342;941;360;351.0;1.0;1;[np.float64(3434.0)];[np.float64(0.0)];267.0;267.0;1;3.088;2.6694;346.59853331923534;2.88;267.0;434.0
13;13;holding;950;342;1018;362;352.0;1.0;1;[np.float64(3436.0)];[np.float64(7.886803158365045)];234.0;234.0;1;3.1322;2.6982;270.7215528810301;2.92;234.0;234.0
14;14;a;1026;346;1036;358;352.0;0.0;1;[];[];0.0;0.0;0;;;254.16473010050942;;;
15;15;book.;1045;342;1095;358;350.0;2.0;1;[];[];0.0;0.0;0;;;197.59222602971946;;;
16;16;She;1105;342;1141;358;350.0;0.0;1;[];[];0.0;0.0;0;;;154.74777490418006;;;
17;17;has;1150;342;1182;358;350.0;0.0;1;[np.float64(3437.0)];[np.float64(6.534255651327271)];433.0;433.0;1;3.1189;2.7143;118.57027127638702;2.92;433.0;433.0
18;18;long;1191;342;1230;362;352.0;2.0;1;[];[];0.0;0.0;0;;;79.13372908461896;;;
19;19;hair;1238;342;1273;358;350.0;2.0;1;[np.float64(3438.0)];[np.float64(10.725877475738514)];166.0;166.0;1;3.1007;2.6962;64.22189034788157;2.9;166.0;166.0
20;20;and;263;425;297;440;432.5;82.5;2;[np.float64(3427.0), np.float64(3440.0)];[np.float64(32.05060291290283), np.float64(32.41058387205693)];300.0;100.0;2;3.1885;2.7196;985.0908846567512;2.95;150.0;100.0
21;21;wears;305;429;362;440;434.5;2.0;2;[np.float64(3439.0), np.float64(3441.0)];[np.float64(5.649448394775391), np.float64(30.041813373565674)];434.0;167.0;2;3.0868;2.6759;920.1148847389251;2.88;217.0;634.0
22;22;a;364;421;374;448;434.5;0.0;2;[np.float64(3442.0)];[np.float64(17.791934611470587)];200.0;200.0;1;3.1203;2.6291;908.0849342346191;2.87;200.0;200.0
23;23;black;389;425;438;440;432.5;2.0;2;[np.float64(3428.0)];[np.float64(38.62706613540655)];200.0;200.0;1;3.2033;2.6846;844.0918786362406;2.94;200.0;200.0
24;24;dress;446;425;498;440;432.5;0.0;2;[np.float64(3429.0), np.float64(3443.0)];[np.float64(54.788349628448486), np.float64(14.434237599372864)];300.0;167.0;2;3.1401;2.6531;784.0924100330928;2.9;150.0;167.0
25;25;with;505;425;543;440;432.5;0.0;2;[];[];0.0;0.0;0;;;739.09286520057;;;
26;26;white;551;425;601;440;432.5;0.0;2;[np.float64(3430.0)];[np.float64(67.67412548065187)];167.0;167.0;1;3.1515;2.6761;681.093540579539;2.91;167.0;167.0
27;27;sleeves.;609;425;687;440;432.5;0.0;2;[np.float64(3444.0)];[np.float64(0.0)];166.0;166.0;1;3.0967;2.6419;595.0947843249995;2.87;166.0;166.0
28;28;The;696;425;732;440;432.5;0.0;2;[np.float64(3431.0), np.float64(3445.0)];[np.float64(78.45060443878174), np.float64(4.248407629290026)];366.0;200.0;2;3.1486;2.6714;550.0955901020312;2.91;183.0;3232.0
29;29;background;741;425;852;444;434.5;2.0;2;[np.float64(3447.0)];[np.float64(5.113839085120543)];133.0;133.0;1;3.1491;2.7022;430.09856316127514;2.93;133.0;133.0
30;30;appears;860;429;937;444;436.5;2.0;2;[np.float64(3446.0)];[np.float64(21.381470489501964)];166.0;166.0;1;3.1458;2.6942;345.16478202202705;2.92;166.0;299.0
31;31;to;945;425;962;440;432.5;4.0;2;[];[];0.0;0.0;0;;;320.1032466279859;;;
32;32;be;970;425;992;440;432.5;0.0;2;[np.float64(3448.0)];[np.float64(10.330366992950474)];334.0;334.0;1;3.1828;2.7242;290.10514033312137;2.95;334.0;334.0
33;33;a;1000;429;1010;440;434.5;2.0;2;[];[];0.0;0.0;0;;;272.1861979418851;;;
34;34;dark;1019;425;1059;440;432.5;2.0;2;[];[];0.0;0.0;0;;;223.11120828022305;;;
35;35;forest;1067;425;1121;440;432.5;0.0;2;[];[];0.0;0.0;0;;;161.12131893442373;;;
36;36;or;1129;429;1148;440;434.5;2.0;2;[np.float64(3449.0)];[np.float64(6.249768373500838)];167.0;167.0;1;3.2385;2.7993;134.2902993566704;3.02;167.0;167.0
37;37;a;1155;429;1165;440;434.5;0.0;2;[];[];0.0;0.0;0;;;117.32006110349204;;;
38;38;deep;1173;425;1220;444;434.5;0.0;2;[];[];0.0;0.0;0;;;62.17927658564146;;;
39;39;blue;1228;425;1267;440;432.5;2.0;2;[np.float64(3450.0), np.float64(3451.0)];[np.float64(0.010082006454467773), np.float64(15.468633380473573)];334.0;200.0;2;3.2058;2.8222;15.468633380473573;3.01;167.0;334.0
40;40;sky.;749;506;786;526;516.0;83.5;3;[];[];0.0;0.0;0;;;503.2173128303222;;;
