;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;267;261;303;276;268.5;;1;[np.float64(608.0)];[np.float64(13.157911777496338)];233.0;233.0;1;3.0727;2.7859;364.39779527312567;2.93;233.0;233.0
1;1;purpose;312;265;388;280;272.5;4.0;1;[];[];0.0;0.0;0;;;279.7203580855126;;;
2;2;of;396;261;414;276;268.5;4.0;1;[];[];0.0;0.0;0;;;253.52334599813304;;;
3;3;the;420;261;450;276;268.5;0.0;1;[np.float64(609.0)];[np.float64(0.0)];167.0;167.0;1;3.0189;2.7232;217.59156028318273;2.87;167.0;167.0
4;4;Om;458;261;490;276;268.5;0.0;1;[];[];0.0;0.0;0;;;177.69974218765702;;;
5;5;chanting;498;261;579;280;270.5;2.0;1;[np.float64(610.0), np.float64(611.0)];[np.float64(0.0), np.float64(0.0)];301.0;134.0;2;2.9649;2.64;89.28841438190433;2.8;150.5;301.0
6;6;in;588;261;602;276;268.5;2.0;1;[];[];0.0;0.0;0;;;66.69565144303874;;;
7;7;the;610;261;639;276;268.5;0.0;1;[np.float64(612.0)];[np.float64(2.336836194992145)];333.0;333.0;1;2.954;2.6368;31.608350850201187;2.8;333.0;333.0
8;8;image;648;261;704;280;270.5;2.0;1;[np.float64(673.0)];[np.float64(14.451760625839256)];333.0;333.0;1;2.913;2.6578;14.451760625839256;2.79;333.0;333.0
9;9;is;713;261;726;276;268.5;2.0;1;[];[];0.0;0.0;0;;;48.110743993266325;;;
10;10;to;734;261;751;276;268.5;0.0;1;[np.float64(613.0)];[np.float64(14.135529041290312)];400.0;400.0;1;2.9281;2.6087;68.43228114572665;2.77;400.0;400.0
11;11;promote;760;261;837;280;270.5;2.0;1;[np.float64(615.0)];[np.float64(20.722603389195086)];233.0;233.0;1;2.9108;2.5896;94.0063797112524;2.75;233.0;233.0
12;12;positive;845;261;918;280;270.5;0.0;1;[np.float64(614.0), np.float64(616.0)];[np.float64(30.715824594851995), np.float64(35.08415694236754)];367.0;200.0;2;2.9083;2.593;178.47495866082187;2.75;183.5;600.0
13;13;transformation;925;261;1063;276;268.5;2.0;1;[np.float64(617.0)];[np.float64(43.53005136762346)];234.0;234.0;1;2.8751;2.5976;258.2935024408507;2.74;234.0;234.0
14;14;and;1071;261;1105;276;268.5;0.0;1;[];[];0.0;0.0;0;;;404.1473611543686;;;
15;15;meditation.;1114;261;1217;276;268.5;0.0;1;[np.float64(618.0)];[np.float64(54.517162621021356)];400.0;400.0;1;2.8612;2.5924;447.12250462279485;2.73;400.0;400.0
16;16;The;1226;261;1262;276;268.5;0.0;1;[np.float64(619.0)];[np.float64(49.52859071960544)];133.0;133.0;1;2.854;2.5798;559.0757065800774;2.72;133.0;133.0
17;17;group;248;346;302;362;354.0;85.5;2;[np.float64(621.0)];[np.float64(0.0)];266.0;266.0;1;2.8845;2.6156;378.4134970169936;2.75;266.0;266.0
18;18;of;310;342;328;358;350.0;4.0;2;[np.float64(620.0)];[np.float64(16.83235845565798)];166.0;166.0;1;2.8159;2.6087;352.2887777991685;2.71;166.0;432.0
19;19;people;335;342;398;362;352.0;2.0;2;[np.float64(622.0), np.float64(633.0)];[np.float64(1.3219878673554035), np.float64(20.671974658966064)];333.0;200.0;2;2.8434;2.5893;285.5377867824837;2.72;166.5;200.0
20;20;is;406;342;420;358;350.0;2.0;2;[np.float64(623.0)];[np.float64(14.661832400730702)];233.0;233.0;1;2.9075;2.5919;264.90552821249037;2.75;233.0;233.0
21;21;sitting;429;342;484;362;352.0;2.0;2;[];[];0.0;0.0;0;;;206.49628787191855;;;
22;22;in;493;342;507;358;350.0;2.0;2;[np.float64(624.0)];[np.float64(15.084721381847658)];433.0;433.0;1;2.879;2.568;186.40441487115834;2.72;433.0;433.0
23;23;a;515;346;526;358;352.0;2.0;2;[];[];0.0;0.0;0;;;172.6354477514201;;;
24;24;circle,;534;342;589;360;351.0;1.0;2;[];[];0.0;0.0;0;;;123.33849350868965;;;
25;25;focusing;597;342;678;362;352.0;1.0;2;[np.float64(625.0)];[np.float64(22.960415431431386)];234.0;234.0;1;2.8569;2.5353;95.45176062583926;2.7;234.0;234.0
26;26;on;686;346;708;358;352.0;0.0;2;[];[];0.0;0.0;0;;;101.22965419625143;;;
27;27;the;716;342;745;358;350.0;2.0;2;[np.float64(626.0)];[np.float64(30.578356309370577)];367.0;367.0;1;2.8442;2.5533;107.2434718479559;2.7;367.0;367.0
28;28;chant,;753;342;810;361;351.5;1.5;2;[];[];0.0;0.0;0;;;128.40537440489555;;;
29;29;which;819;342;874;358;350.0;1.5;2;[np.float64(627.0)];[np.float64(49.1445265964727)];334.0;334.0;1;2.8272;2.5165;179.39139825186612;2.67;334.0;334.0
30;30;is;882;342;896;358;350.0;0.0;2;[];[];0.0;0.0;0;;;235.13458701863945;;;
31;31;a;909;346;914;358;352.0;2.0;2;[];[];0.0;0.0;0;;;261.53563467091533;;;
32;32;deep;923;342;969;362;352.0;0.0;2;[np.float64(628.0)];[np.float64(53.020797161608925)];200.0;200.0;1;2.816;2.5236;273.11199728535036;2.67;200.0;200.0
33;33;mantra;978;343;1042;358;350.5;1.5;2;[];[];0.0;0.0;0;;;325.5070576419095;;;
34;34;that;1050;342;1086;358;350.0;0.5;2;[np.float64(629.0)];[np.float64(51.916996479034424)];200.0;200.0;1;2.8399;2.539;394.60732549485624;2.69;200.0;200.0
35;35;helps;1094;342;1144;362;352.0;2.0;2;[np.float64(630.0)];[np.float64(59.796952421014964)];367.0;367.0;1;2.8228;2.5262;437.43018154672666;2.67;367.0;367.0
36;36;them;1152;342;1199;358;350.0;2.0;2;[];[];0.0;0.0;0;;;494.19457207185366;;;
37;37;connect;1207;343;1282;358;350.5;0.5;2;[np.float64(631.0), np.float64(632.0)];[np.float64(64.53655123710632), np.float64(60.320174683188924)];367.0;267.0;2;2.7965;2.5401;548.4368300714156;2.67;183.5;500.0
38;38;with;278;425;315;440;432.5;82.0;3;[np.float64(634.0)];[np.float64(12.364991188049373)];200.0;200.0;1;2.8013;2.5793;394.7496219951541;2.69;200.0;200.0
39;39;their;324;425;366;440;432.5;0.0;3;[np.float64(635.0), np.float64(636.0)];[np.float64(7.0171419143676985), np.float64(4.682844161987305)];266.0;166.0;2;2.8608;2.5687;350.0184722709025;2.71;133.0;266.0
40;40;inner;373;425;420;440;432.5;0.0;3;[];[];0.0;0.0;0;;;304.8096637927148;;;
41;41;selves;427;425;488;440;432.5;0.0;3;[np.float64(638.0)];[np.float64(21.885051774978706)];333.0;333.0;1;2.826;2.547;252.8355597922898;2.69;333.0;333.0
42;42;and;496;425;530;440;432.5;0.0;3;[np.float64(637.0)];[np.float64(27.225762939453148)];167.0;167.0;1;2.8251;2.5385;225.04330055774795;2.68;167.0;500.0
43;43;achieve;538;425;612;440;432.5;0.0;3;[np.float64(639.0)];[np.float64(25.804494987834573)];366.0;366.0;1;2.8381;2.5379;186.76794484991007;2.69;366.0;366.0
44;44;a;620;429;630;440;434.5;2.0;3;[];[];0.0;0.0;0;;;186.18775303079465;;;
45;45;state;638;425;685;440;432.5;2.0;3;[np.float64(640.0), np.float64(654.0)];[np.float64(34.56058889627462), np.float64(18.617439746856633)];466.0;266.0;2;2.8885;2.5621;178.45176062583926;2.73;233.0;266.0
46;46;of;693;425;711;440;432.5;0.0;3;[np.float64(672.0)];[np.float64(20.18914359639756)];167.0;167.0;1;2.8129;2.5846;180.3198977908871;2.7;167.0;500.0
47;47;mindfulness.;718;425;837;440;432.5;0.0;3;[np.float64(641.0), np.float64(655.0)];[np.float64(50.42918062210083), np.float64(10.336906051635765)];367.0;200.0;2;2.9066;2.5576;185.56591842589825;2.73;183.5;200.0
