;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;252;302;288;317;309.5;;1;[];[];0.0;0.0;0;;;365.5731821088126;;;
1;1;possible;297;302;375;321;311.5;2.0;1;[];[];0.0;0.0;0;;;278.4876276269297;;;
2;2;theme;382;302;441;317;309.5;2.0;1;[];[];0.0;0.0;0;;;212.73800645957576;;;
3;3;of;449;302;467;317;309.5;0.0;1;[np.float64(3242.0)];[np.float64(80.26647779141295)];67.0;67.0;1;3.3783;2.9412;186.7928441344032;3.16;67.0;67.0
4;4;this;474;302;506;317;309.5;0.0;1;[];[];0.0;0.0;0;;;147.91121479102546;;;
5;5;image;515;302;572;321;311.5;2.0;1;[];[];0.0;0.0;0;;;81.83389627679597;;;
6;6;could;580;302;629;317;309.5;2.0;1;[];[];0.0;0.0;0;;;27.569564432643254;;;
7;7;be;638;302;660;317;309.5;0.0;1;[np.float64(3313.0)];[np.float64(12.940095764657713)];767.0;767.0;1;3.1901;2.749;12.940095764657713;2.97;767.0;767.0
8;8;a;668;306;679;317;311.5;2.0;1;[];[];0.0;0.0;0;;;19.55100314927836;;;
9;9;casual;687;302;748;317;309.5;2.0;1;[];[];0.0;0.0;0;;;36.057817966317565;;;
10;10;meal,;757;302;806;320;311.0;1.5;1;[];[];0.0;0.0;0;;;104.13142087124149;;;
11;11;as;815;306;837;317;311.5;0.5;1;[];[];0.0;0.0;0;;;162.17299017018215;;;
12;12;it;846;302;855;317;309.5;2.0;1;[];[];0.0;0.0;0;;;193.08999210306072;;;
13;13;features;862;302;940;317;309.5;0.0;1;[];[];0.0;0.0;0;;;209.05677246477998;;;
14;14;two;948;302;981;317;309.5;0.0;1;[];[];0.0;0.0;0;;;294.93990968870423;;;
15;15;plates;990;302;1046;321;311.5;2.0;1;[np.float64(3256.0)];[np.float64(16.975422406196515)];134.0;134.0;1;3.0794;2.6896;336.77459205159676;2.88;134.0;134.0
