;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;259;261;296;276;268.5;;1;[np.float64(2273.0)];[np.float64(47.8184647972834)];234.0;234.0;1;3.1298;2.7603;495.23797671739646;2.95;234.0;234.0
1;1;bedroom;304;261;387;276;268.5;0.0;1;[];[];0.0;0.0;0;;;404.28310724641983;;;
2;2;in;395;261;410;276;268.5;0.0;1;[];[];0.0;0.0;0;;;381.2979233700908;;;
3;3;the;418;261;447;276;268.5;0.0;1;[np.float64(2274.0)];[np.float64(40.65683097839354)];167.0;167.0;1;3.1138;2.6844;344.3259099598285;2.9;167.0;167.0
4;4;image;455;261;512;280;270.5;2.0;1;[np.float64(2275.0)];[np.float64(22.50126647949213)];167.0;167.0;1;3.0534;2.6342;279.21986979373924;2.84;167.0;167.0
5;5;has;520;261;553;276;268.5;2.0;1;[];[];0.0;0.0;0;;;238.4541567210657;;;
6;6;a;561;265;571;276;270.5;2.0;1;[];[];0.0;0.0;0;;;220.48817495958298;;;
7;7;modern;580;261;650;276;268.5;2.0;1;[np.float64(2276.0)];[np.float64(20.54875288009646)];167.0;167.0;1;3.0376;2.6185;141.73959300674812;2.83;167.0;167.0
8;8;and;659;261;693;276;268.5;0.0;1;[];[];0.0;0.0;0;;;99.04488010757186;;;
9;9;stylish;701;261;761;280;270.5;2.0;1;[np.float64(2277.0)];[np.float64(3.7630481719970703)];300.0;300.0;1;3.0374;2.6248;31.68701258771819;2.83;300.0;300.0
10;10;appearance,;769;265;887;280;272.5;2.0;1;[np.float64(2278.0), np.float64(2279.0), np.float64(2327.0)];[np.float64(1.3775033950805664), np.float64(0.0), np.float64(10.090396118164051)];533.0;200.0;3;2.9637;2.6456;10.090396118164051;2.8;177.6667;366.0
11;11;featuring;896;261;979;280;270.5;2.0;1;[np.float64(2280.0)];[np.float64(1.614409651075107)];233.0;233.0;1;3.0084;2.6149;105.44640848617192;2.81;233.0;233.0
12;12;a;987;265;998;276;270.5;0.0;1;[];[];0.0;0.0;0;;;196.46843373238772;;;
13;13;large;1006;261;1052;280;270.5;0.0;1;[np.float64(2281.0)];[np.float64(12.766452203880363)];334.0;334.0;1;2.993;2.6252;215.19920480378056;2.81;334.0;334.0
14;14;bed;1061;261;1094;276;268.5;2.0;1;[];[];0.0;0.0;0;;;270.32997847056885;;;
15;15;with;1102;261;1140;276;268.5;0.0;1;[np.float64(2282.0)];[np.float64(13.955919742584285)];200.0;200.0;1;2.9696;2.6335;311.2815819493257;2.8;200.0;200.0
16;16;white;1148;261;1198;276;268.5;0.0;1;[np.float64(2283.0)];[np.float64(5.449042184012342)];234.0;234.0;1;2.9667;2.6518;357.24049936131496;2.81;234.0;234.0
17;17;pillows;1206;261;1270;280;270.5;2.0;1;[np.float64(2284.0), np.float64(2285.0), np.float64(2286.0), np.float64(2287.0)];[np.float64(14.026450330560863), np.float64(14.03616006374358), np.float64(22.684194199125265), np.float64(12.693648576736507)];1034.0;367.0;4;2.9366;2.6441;415.0851751520307;2.79;258.5;1034.0
18;18;and;295;342;329;358;350.0;79.5;2;[np.float64(2289.0)];[np.float64(33.00529753158825)];233.0;233.0;1;2.9287;2.6295;464.9443483915112;2.78;233.0;233.0
19;19;a;338;346;348;358;352.0;2.0;2;[];[];0.0;0.0;0;;;446.55134015712997;;;
20;20;white;356;342;406;358;350.0;2.0;2;[np.float64(2288.0), np.float64(2290.0)];[np.float64(14.648902893066406), np.float64(10.477528858184769)];266.0;100.0;2;2.9184;2.6106;388.52087972345805;2.76;133.0;499.0
21;21;comforter.;414;342;510;358;350.0;0.0;2;[];[];0.0;0.0;0;;;285.79131638339226;;;
22;22;The;518;342;555;358;350.0;0.0;2;[np.float64(2291.0)];[np.float64(0.0)];200.0;200.0;1;2.8639;2.5172;241.6780971018785;2.69;200.0;200.0
23;23;room;563;346;610;358;352.0;2.0;2;[np.float64(2292.0)];[np.float64(0.0)];400.0;400.0;1;2.841;2.5113;189.47415600184934;2.68;400.0;400.0
24;24;is;618;342;632;358;350.0;2.0;2;[];[];0.0;0.0;0;;;167.29473840700376;;;
25;25;dimly;640;342;689;362;352.0;2.0;2;[np.float64(2293.0)];[np.float64(2.4158973693847656)];200.0;200.0;1;2.8487;2.5092;114.48255714417536;2.68;200.0;200.0
26;26;lit,;698;342;717;360;351.0;1.0;2;[np.float64(2294.0)];[np.float64(1.2220127105713345)];333.0;333.0;1;2.8492;2.5213;90.42210224200234;2.69;333.0;333.0
27;27;creating;726;342;802;362;352.0;1.0;2;[np.float64(2295.0)];[np.float64(11.212984374027007)];200.0;200.0;1;2.8637;2.5285;51.90960388183595;2.7;200.0;200.0
28;28;a;810;346;820;358;352.0;0.0;2;[];[];0.0;0.0;0;;;59.03779023155941;;;
29;29;cozy;828;346;872;362;354.0;2.0;2;[];[];0.0;0.0;0;;;67.0232132539073;;;
30;30;and;880;342;914;358;350.0;4.0;2;[np.float64(2296.0)];[np.float64(10.53376221656805)];200.0;200.0;1;2.8647;2.52;102.99968715173503;2.69;200.0;200.0
31;31;intimate;923;342;997;358;350.0;0.0;2;[];[];0.0;0.0;0;;;141.80518891479244;;;
32;32;atmosphere.;1005;342;1123;362;352.0;2.0;2;[np.float64(2297.0)];[np.float64(17.52828311920166)];200.0;200.0;1;2.8572;2.5284;220.16939752180159;2.69;200.0;200.0
33;33;The;1132;342;1168;358;350.0;2.0;2;[np.float64(2298.0)];[np.float64(27.806108951568604)];200.0;200.0;1;2.8732;2.5241;344.89134768169964;2.7;200.0;200.0
34;34;bed;1177;342;1210;358;350.0;0.0;2;[];[];0.0;0.0;0;;;389.4376301852863;;;
35;35;is;1219;342;1233;358;350.0;0.0;2;[np.float64(2299.0), np.float64(2300.0)];[np.float64(30.241893768310547), np.float64(53.381382847960985)];300.0;200.0;2;2.8643;2.5435;431.09919836358137;2.7;150.0;300.0
36;36;positioned;264;425;360;444;434.5;84.5;3;[np.float64(2301.0), np.float64(2302.0), np.float64(2303.0)];[np.float64(6.030002117156926), np.float64(18.928247451782227), np.float64(4.439152094034114)];801.0;200.0;3;2.8673;2.5245;451.65685769445327;2.7;267.0;801.0
37;37;next;369;425;409;440;432.5;2.0;3;[np.float64(2304.0)];[np.float64(1.328610147748691)];233.0;233.0;1;2.934;2.5254;405.1582941255389;2.73;233.0;233.0
38;38;to;416;425;434;440;432.5;0.0;3;[];[];0.0;0.0;0;;;381.675737909902;;;
39;39;a;442;429;452;440;434.5;2.0;3;[];[];0.0;0.0;0;;;366.3909062457419;;;
40;40;wall,;459;425;501;442;433.5;1.0;3;[np.float64(2305.0)];[np.float64(3.2816505432128906)];200.0;200.0;1;2.9536;2.5388;319.87864190159746;2.75;200.0;200.0
41;41;and;510;425;544;440;432.5;1.0;3;[np.float64(2306.0)];[np.float64(1.4036784172058674)];167.0;167.0;1;2.9556;2.5476;281.47490402274786;2.75;167.0;167.0
42;42;there;552;425;601;440;432.5;0.0;3;[];[];0.0;0.0;0;;;233.05546118084567;;;
43;43;is;609;425;623;440;432.5;0.0;3;[];[];0.0;0.0;0;;;215.4929198914109;;;
44;44;a;631;429;641;440;434.5;2.0;3;[];[];0.0;0.0;0;;;204.4679089584325;;;
45;45;lamp;650;425;694;444;434.5;0.0;3;[np.float64(2307.0)];[np.float64(11.563038894108445)];234.0;234.0;1;2.9151;2.5631;166.18325805184006;2.74;234.0;234.0
46;46;on;702;429;724;440;434.5;0.0;3;[];[];0.0;0.0;0;;;154.23975758604206;;;
47;47;the;732;425;762;440;432.5;2.0;3;[];[];0.0;0.0;0;;;137.99919172546157;;;
48;48;nightstand,;770;425;874;444;434.5;2.0;3;[np.float64(2308.0), np.float64(2311.0)];[np.float64(21.567793778010753), np.float64(23.505877860807573)];366.0;233.0;2;2.8331;2.5324;134.90960388183595;2.68;183.0;233.0
49;49;providing;884;425;969;444;434.5;0.0;3;[np.float64(2309.0), np.float64(2312.0)];[np.float64(28.43860905511042), np.float64(28.155305862426815)];433.0;233.0;2;2.8477;2.5318;163.8372054674893;2.69;216.5;233.0
50;50;additional;978;425;1068;440;432.5;2.0;3;[np.float64(2310.0), np.float64(2313.0)];[np.float64(30.381213188171444), np.float64(28.32888065065663)];533.0;300.0;2;2.8424;2.5356;230.55494397283735;2.69;266.5;866.0
51;51;lighting;1077;425;1143;444;434.5;2.0;3;[np.float64(2314.0)];[np.float64(23.338603496551514)];200.0;200.0;1;2.853;2.5642;316.1884874680138;2.71;200.0;200.0
52;52;in;1153;425;1167;440;432.5;2.0;3;[];[];0.0;0.0;0;;;386.28676066204895;;;
53;53;the;1175;425;1204;440;432.5;0.0;3;[];[];0.0;0.0;0;;;406.97396968342883;;;
54;54;room.;1213;429;1264;440;434.5;2.0;3;[np.float64(2315.0)];[np.float64(20.110087599073154)];233.0;233.0;1;2.9169;2.5929;444.2389444417019;2.75;233.0;233.0
55;55;The;265;506;302;522;514.0;79.5;4;[np.float64(2316.0)];[np.float64(5.392825957324458)];234.0;234.0;1;2.9398;2.6082;534.5789198193934;2.77;234.0;234.0
56;56;overall;309;506;371;522;514.0;0.0;4;[];[];0.0;0.0;0;;;472.28005272278835;;;
