;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;467;770;516;786;778.0;;1;[];[];0.0;0.0;0;;;495.01097087481975;;;
1;1;is;525;770;538;786;778.0;0.0;1;[];[];0.0;0.0;0;;;473.01216073834036;;;
2;2;the;545;770;574;786;778.0;0.0;1;[];[];0.0;0.0;0;;;437.01436619078646;;;
3;3;title;582;770;615;786;778.0;0.0;1;[];[];0.0;0.0;0;;;396.01736631880186;;;
4;4;and;623;770;657;786;778.0;0.0;1;[];[];0.0;0.0;0;;;354.02116012839997;;;
5;5;topic;665;770;710;790;780.0;2.0;1;[];[];0.0;0.0;0;;;301.027458334281;;;
6;6;of;718;770;735;786;778.0;2.0;1;[];[];0.0;0.0;0;;;276.0312686309607;;;
7;7;the;742;770;771;786;778.0;0.0;1;[np.float64(4246.0)];[np.float64(18.076773166656494)];200.0;200.0;1;3.0719;2.6534;240.03814970291458;2.86;200.0;200.0
8;8;book;780;770;824;786;778.0;0.0;1;[];[];0.0;0.0;0;;;187.05309985492858;;;
9;9;mentioned;833;770;930;786;778.0;0.0;1;[np.float64(4247.0), np.float64(4248.0)];[np.float64(19.69650726318355), np.float64(19.888101959228493)];500.0;333.0;2;3.0643;2.6674;81.14160381959421;2.87;250.0;500.0
10;10;in;940;770;954;786;778.0;0.0;1;[];[];0.0;0.0;0;;;57.20717819997313;;;
11;11;the;962;770;991;786;778.0;0.0;1;[];[];0.0;0.0;0;;;20.609282181035248;;;
12;12;image?;1000;770;1067;790;780.0;2.0;1;[np.float64(4249.0)];[np.float64(5.032571029663131)];167.0;167.0;1;3.0272;2.6616;5.032571029663131;2.84;167.0;167.0
