;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;263;383;300;399;391.0;;1;[np.float64(2632.0)];[np.float64(26.25486627232255)];200.0;200.0;1;3.2035;2.7975;618.002789969301;3.0;200.0;200.0
1;1;prominent;308;383;402;402;392.5;1.5;1;[np.float64(2633.0), np.float64(2634.0)];[np.float64(4.294433116912899), np.float64(1.399001289898168)];334.0;167.0;2;3.1468;2.6827;515.9663847734973;2.91;167.0;334.0
2;2;objects;410;383;478;402;392.5;0.0;1;[];[];0.0;0.0;0;;;439.9777300140201;;;
3;3;in;486;383;501;398;390.5;2.0;1;[np.float64(2635.0)];[np.float64(7.2318978876362285)];167.0;167.0;1;3.0887;2.6363;417.08012339787666;2.86;167.0;167.0
4;4;the;509;383;538;398;390.5;0.0;1;[np.float64(2636.0)];[np.float64(13.574094197047978)];134.0;134.0;1;3.0648;2.6333;380.0975889052222;2.85;134.0;134.0
5;5;image;546;383;603;402;392.5;2.0;1;[];[];0.0;0.0;0;;;315.0082957875287;;;
6;6;are;611;387;640;398;392.5;0.0;1;[np.float64(2637.0), np.float64(2647.0)];[np.float64(25.041167736053467), np.float64(30.909763050079277)];367.0;200.0;2;2.9732;2.6454;278.1697918053084;2.81;183.5;200.0
7;7;a;648;387;658;398;392.5;0.0;1;[];[];0.0;0.0;0;;;260.18840800075924;;;
8;8;train;666;383;707;398;390.5;2.0;1;[];[];0.0;0.0;0;;;211.25515016819224;;;
9;9;and;715;383;749;399;391.0;0.5;1;[np.float64(2638.0)];[np.float64(27.546498162405896)];233.0;233.0;1;3.0385;2.6167;169.2737854654704;2.83;233.0;233.0
10;10;a;751;379;761;407;393.0;2.0;1;[];[];0.0;0.0;0;;;156.93399791731025;;;
11;11;train;776;383;817;398;390.5;2.5;1;[np.float64(2639.0)];[np.float64(31.498729896545456)];166.0;166.0;1;3.0172;2.6198;101.63947637831404;2.82;166.0;166.0
12;12;station.;825;383;894;398;390.5;0.0;1;[np.float64(2640.0)];[np.float64(49.51362109184265)];200.0;200.0;1;2.9964;2.6144;26.84910498635923;2.81;200.0;200.0
13;13;The;902;383;939;399;391.0;0.5;1;[];[];0.0;0.0;0;;;11.232362508773804;;;
14;14;train;946;383;987;398;390.5;0.5;1;[np.float64(2641.0)];[np.float64(58.432582759857155)];167.0;167.0;1;2.9853;2.6147;30.646386693125596;2.8;167.0;167.0
15;15;is;996;383;1010;398;390.5;0.0;1;[];[];0.0;0.0;0;;;79.05144160617098;;;
16;16;traveling;1018;383;1098;402;392.5;2.0;1;[np.float64(2642.0)];[np.float64(60.262553691864014)];300.0;300.0;1;2.9748;2.6216;100.43724636367801;2.8;300.0;300.0
17;17;down;1107;383;1157;399;391.0;1.5;1;[np.float64(2643.0)];[np.float64(51.65258714130948)];234.0;234.0;1;2.9893;2.6401;189.43259742959262;2.81;234.0;234.0
18;18;the;1165;383;1194;398;390.5;0.5;1;[np.float64(2644.0)];[np.float64(54.94492483139038)];400.0;400.0;1;2.9996;2.6673;247.4018831800518;2.83;400.0;400.0
19;19;tracks,;1202;383;1265;401;392.0;1.5;1;[np.float64(2645.0), np.float64(2646.0)];[np.float64(59.67892289161688), np.float64(58.43159039687703)];201.0;134.0;2;2.9945;2.6839;284.2492662856997;2.84;100.5;368.0
20;20;and;529;465;563;481;473.0;81.0;2;[np.float64(2648.0)];[np.float64(25.765721797943115)];167.0;167.0;1;2.9237;2.6544;359.1016641798284;2.79;167.0;167.0
21;21;the;571;465;600;481;473.0;0.0;2;[];[];0.0;0.0;0;;;322.5838696753102;;;
22;22;train;608;465;648;481;473.0;0.0;2;[np.float64(2649.0)];[np.float64(37.18306481838232)];134.0;134.0;1;2.9264;2.648;275.4013166294962;2.79;134.0;134.0
23;23;station;657;465;719;481;473.0;0.0;2;[];[];0.0;0.0;0;;;206.30313849539561;;;
24;24;is;729;465;742;481;473.0;0.0;2;[np.float64(2650.0)];[np.float64(44.798433729268694)];233.0;233.0;1;2.9143;2.6128;184.22961889522068;2.76;233.0;233.0
25;25;situated;750;465;825;481;473.0;0.0;2;[];[];0.0;0.0;0;;;107.84264131923537;;;
26;26;next;834;466;874;481;473.5;0.5;2;[np.float64(2651.0)];[np.float64(50.218169927597046)];200.0;200.0;1;2.9281;2.6382;70.97394857486508;2.78;200.0;200.0
27;27;to;881;466;898;481;473.5;0.0;2;[];[];0.0;0.0;0;;;59.212055272459885;;;
28;28;the;906;465;935;481;473.0;0.5;2;[np.float64(2652.0)];[np.float64(54.767637491226196)];600.0;600.0;1;2.9422;2.6517;54.767637491226196;2.8;600.0;600.0
29;29;tracks.;943;465;1006;481;473.0;0.0;2;[];[];0.0;0.0;0;;;60.24507180681868;;;
