;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[];[];0.0;0.0;0;;;534.6676276122098;;;
1;1;is;530;770;543;786;778.0;0.0;1;[];[];0.0;0.0;0;;;513.6772407866623;;;
2;2;the;551;770;580;786;778.0;0.0;1;[np.float64(4391.0)];[np.float64(37.74610424041748)];300.0;300.0;1;2.9595;2.4582;476.69623861573484;2.71;300.0;300.0
3;3;title;588;770;620;786;778.0;0.0;1;[];[];0.0;0.0;0;;;436.7203970695002;;;
4;4;of;629;770;646;786;778.0;0.0;1;[];[];0.0;0.0;0;;;410.73862256371865;;;
5;5;the;653;770;682;786;778.0;0.0;1;[];[];0.0;0.0;0;;;374.7680312420979;;;
6;6;book;691;770;735;786;778.0;0.0;1;[np.float64(4392.0)];[np.float64(28.069679737091064)];200.0;200.0;1;2.9508;2.4858;321.823296191761;2.72;200.0;200.0
7;7;or;743;774;761;786;780.0;2.0;1;[];[];0.0;0.0;0;;;296.09894915948047;;;
8;8;study;769;770;818;790;780.0;0.0;1;[np.float64(4393.0), np.float64(4394.0)];[np.float64(18.831847190856934), np.float64(5.378586292266846)];167.0;100.0;2;2.9971;2.5383;238.9590795136189;2.77;83.5;167.0
9;9;mentioned;827;770;925;786;778.0;2.0;1;[];[];0.0;0.0;0;;;132.38538505421798;;;
10;10;in;934;770;948;786;778.0;0.0;1;[np.float64(4395.0)];[np.float64(14.22966176679525)];133.0;133.0;1;3.0182;2.5929;109.58556440969383;2.81;133.0;133.0
11;11;the;956;770;985;786;778.0;0.0;1;[];[];0.0;0.0;0;;;73.17097877698558;;;
12;12;image?;994;770;1062;790;780.0;2.0;1;[np.float64(4396.0)];[np.float64(15.855359077453613)];133.0;133.0;1;3.0301;2.6351;15.855359077453613;2.83;133.0;133.0
