;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;This;266;342;306;358;350.0;;1;[];[];0.0;0.0;0;;;618.1966895711585;;;
1;1;page;315;346;361;362;354.0;4.0;1;[];[];0.0;0.0;0;;;563.1036511165048;;;
2;2;shows;369;342;430;358;350.0;4.0;1;[4292];[np.float64(72.9386732280255)];167.0;167.0;1;3.1898;2.8357;495.204927626893;3.01;167.0;167.0
3;3;a;438;346;448;358;352.0;2.0;1;[];[];0.0;0.0;0;;;477.3946433607654;;;
4;4;diagram;456;342;532;362;352.0;0.0;1;[];[];0.0;0.0;0;;;393.81354846538807;;;
5;5;showing;540;342;618;362;352.0;0.0;1;[];[];0.0;0.0;0;;;309.3850855826286;;;
6;6;how;627;342;665;358;350.0;2.0;1;[];[];0.0;0.0;0;;;264.7092723549406;;;
7;7;vehicles;673;342;750;358;350.0;0.0;1;[];[];0.0;0.0;0;;;184.1639695998499;;;
8;8;use;759;346;792;358;352.0;2.0;1;[];[];0.0;0.0;0;;;146.23859413243764;;;
9;9;noise;801;342;851;358;350.0;2.0;1;[];[];0.0;0.0;0;;;98.70237532353342;;;
10;10;and;859;342;893;358;350.0;0.0;1;[];[];0.0;0.0;0;;;75.4686531585468;;;
11;11;vibration;901;342;982;358;350.0;0.0;1;[];[];0.0;0.0;0;;;70.4064980958189;;;
12;12;reduction;990;342;1078;358;350.0;0.0;1;[];[];0.0;0.0;0;;;99.15998796585257;;;
13;13;systems;1086;343;1165;362;352.5;2.5;1;[];[];0.0;0.0;0;;;178.62806452085547;;;
14;14;to;1173;343;1190;358;350.5;2.0;1;[];[];0.0;0.0;0;;;262.44601167341233;;;
15;15;reduce;1198;342;1263;358;350.0;0.5;1;[4319, 4320];[np.float64(0.0), np.float64(16.186696815490905)];432.0;266.0;2;2.9406;2.6272;286.60808431152077;2.78;216.0;432.0
16;16;their;276;425;318;440;432.5;82.5;2;[4293, 4295, 4307, 4308];[np.float64(1.428097724914494), np.float64(0.0), np.float64(0.0), np.float64(0.971643477678299)];866.0;300.0;4;3.0593;2.6843;602.1743010112217;2.87;216.5;300.0
17;17;environmental;325;425;459;440;432.5;0.0;2;[4294, 4296, 4305, 4306, 4309];[np.float64(2.739122658967915), np.float64(1.1527762711047558), np.float64(8.132390099763882), np.float64(0.7262020409107208), np.float64(5.610165196657192)];934.0;200.0;5;3.005;2.6458;461.1743010112217;2.83;186.8;600.0
18;18;impact.;468;425;535;444;434.5;2.0;2;[4297, 4310];[np.float64(11.631287556886605), np.float64(15.761130328689262)];400.0;167.0;2;3.0043;2.6091;385.1743010112217;2.81;200.0;167.0
19;19;The;544;425;580;440;432.5;2.0;2;[4298, 4311, 4350];[np.float64(18.09571984410286), np.float64(24.10014145289142), np.float64(25.080527871847153)];634.0;267.0;3;2.9891;2.6043;340.1743010112217;2.8;211.3333;267.0
20;20;diagram;588;425;664;444;434.5;2.0;2;[4312, 4326, 4349];[np.float64(37.8388325512409), np.float64(17.087073773145733), np.float64(15.08515664935112)];468.0;167.0;3;2.9231;2.5845;256.1743010112217;2.75;156.0;167.0
21;21;includes;673;425;750;440;432.5;2.0;2;[4299, 4327, 4351];[np.float64(29.71528747677803), np.float64(0.0), np.float64(7.426870486565974)];700.0;267.0;3;2.9626;2.6028;170.1743010112217;2.78;233.3333;267.0
22;22;various;758;425;827;440;432.5;0.0;2;[4300, 4313, 4352];[np.float64(41.13333042997573), np.float64(48.06023082137108), np.float64(3.1412865817547413)];867.0;434.0;3;2.9739;2.6156;93.1743010112217;2.79;289.0;434.0
23;23;components,;836;425;957;444;434.5;2.0;2;[4301, 4314, 4328, 4329, 4353];[np.float64(59.28565286235374), np.float64(59.83923056721687), np.float64(0.0), np.float64(0.0), np.float64(0.0)];1133.0;367.0;5;2.954;2.6101;0.0;2.78;226.6;367.0
24;24;such;967;425;1011;440;432.5;2.0;2;[];[];0.0;0.0;0;;;46.8256989887783;;;
25;25;as;1019;429;1041;440;434.5;2.0;2;[4315];[np.float64(63.964803874100745)];266.0;266.0;1;2.9839;2.6094;98.82748112307063;2.8;266.0;266.0
26;26;vehicle;1049;425;1115;440;432.5;2.0;2;[4302, 4330];[np.float64(59.15302208336601), np.float64(13.054146934348022)];467.0;267.0;2;2.9505;2.6132;128.8256989887783;2.78;233.5;267.0
27;27;body,;1124;425;1174;444;434.5;2.0;2;[4303, 4316, 4331, 4332];[np.float64(74.51266911625856), np.float64(71.98917974318772), np.float64(3.0394418971104074), np.float64(4.316069046252752)];1034.0;267.0;4;2.9431;2.6038;203.8256989887783;2.77;258.5;267.0
28;28;engine,;1183;425;1252;444;434.5;0.0;2;[4304, 4317, 4333];[np.float64(66.0550396740436), np.float64(73.20060413479797), np.float64(0.0)];601.0;100.0;3;2.9533;2.6146;262.8256989887783;2.78;200.3333;3365.0
29;29;transmission,;351;506;477;524;515.0;80.5;3;[4321, 4322, 4323, 4334];[np.float64(19.625937253236714), np.float64(19.366000622510853), np.float64(48.01679531177434), np.float64(18.162080626596094)];934.0;100.0;4;2.9122;2.6112;449.9157839135443;2.76;233.5;567.0
30;30;differentials,;486;506;602;524;515.0;0.0;3;[4324, 4335];[np.float64(50.45684304833412), np.float64(6.357981890439987)];599.0;266.0;2;2.902;2.5655;327.4990646730669;2.73;299.5;266.0
31;31;and;611;506;645;522;514.0;1.0;3;[4348];[np.float64(2.3591541295702427)];367.0;367.0;1;2.8901;2.5976;285.90496231224915;2.74;367.0;1300.0
