;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;533;770;582;786;778.0;;1;[np.float64(3749.0), np.float64(3766.0)];[np.float64(0.0), np.float64(20.622992038726807)];367.0;167.0;2;3.149;2.721;86.19080238577213;2.94;183.5;167.0
1;1;type;589;771;628;790;780.5;2.5;1;[];[];0.0;0.0;0;;;43.82491882358209;;;
2;2;of;637;770;654;786;778.0;2.5;1;[np.float64(3750.0)];[np.float64(9.863728387015158)];234.0;234.0;1;3.2642;2.7651;24.68035244405182;3.01;234.0;234.0
3;3;furniture;661;770;740;786;778.0;0.0;1;[np.float64(3751.0), np.float64(3765.0), np.float64(3767.0)];[np.float64(2.510596752166748), np.float64(0.0), np.float64(21.91088366508484)];467.0;200.0;3;3.1261;2.6834;21.91088366508484;2.9;155.6667;200.0
4;4;can;748;774;780;786;780.0;2.0;1;[np.float64(3752.0)];[np.float64(7.5986809730529785)];200.0;200.0;1;3.2554;2.7872;86.60753111969952;3.02;200.0;200.0
5;5;you;789;774;821;790;782.0;2.0;1;[];[];0.0;0.0;0;;;126.32657857788539;;;
6;6;see;830;774;862;786;780.0;2.0;1;[np.float64(3753.0)];[np.float64(4.023841381072998)];200.0;200.0;1;3.2472;2.7867;166.6671667238019;3.02;200.0;200.0
7;7;in;871;770;885;786;778.0;2.0;1;[np.float64(3755.0)];[np.float64(3.338435471275297)];233.0;233.0;1;3.1838;2.7633;206.80473254489084;2.97;233.0;233.0
8;8;this;893;770;926;786;778.0;0.0;1;[np.float64(3754.0), np.float64(3756.0)];[np.float64(12.27399463653569), np.float64(8.893840074539185)];567.0;167.0;2;3.1755;2.7495;228.69278432576502;2.96;283.5;800.0
9;9;image?;934;770;1002;790;780.0;2.0;1;[np.float64(3757.0)];[np.float64(13.982652610318949)];133.0;133.0;1;3.0832;2.6936;269.53279876708103;2.89;133.0;600.0
