;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;457;425;493;440;432.5;;1;[];[];0.0;0.0;0;;;610.1261141247484;;;
1;1;name;502;429;553;440;434.5;2.0;1;[];[];0.0;0.0;0;;;550.1262122739291;;;
2;2;of;561;425;579;440;432.5;2.0;1;[];[];0.0;0.0;0;;;524.1262617838833;;;
3;3;the;586;425;615;440;432.5;0.0;1;[];[];0.0;0.0;0;;;488.12633904337156;;;
4;4;school;623;425;684;440;432.5;0.0;1;[];[];0.0;0.0;0;;;419.1265242213421;;;
5;5;mentioned;693;425;791;440;432.5;0.0;1;[np.float64(3919.0)];[np.float64(36.94637114661083)];166.0;166.0;1;3.2486;2.7997;312.1269733030271;3.02;166.0;166.0
6;6;in;800;425;814;440;432.5;0.0;1;[];[];0.0;0.0;0;;;289.12711323793474;;;
7;7;the;822;425;851;440;432.5;0.0;1;[];[];0.0;0.0;0;;;252.12739192162996;;;
8;8;image;860;425;916;444;434.5;2.0;1;[np.float64(3920.0)];[np.float64(25.724707480839356)];166.0;166.0;1;3.228;2.7698;187.12521421754514;3.0;166.0;166.0
9;9;is;925;425;938;440;432.5;2.0;1;[np.float64(3924.0)];[np.float64(16.66975214023532)];567.0;567.0;1;3.0467;2.6493;165.12853927577248;2.85;567.0;567.0
10;10;Witch;946;425;999;440;432.5;0.0;1;[np.float64(3921.0)];[np.float64(14.626365947075556)];200.0;200.0;1;3.1935;2.7222;104.13048712461607;2.96;200.0;200.0
11;11;School.;1008;425;1078;440;432.5;0.0;1;[np.float64(3922.0), np.float64(3923.0), np.float64(3925.0)];[np.float64(24.079577807355577), np.float64(69.53480213042796), np.float64(25.147057530409022)];741.0;200.0;3;3.1163;2.6905;25.147057530409022;2.9;247.0;1308.0
