;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[];[];0.0;0.0;0;;;59.96843804234854;;;
1;1;is;535;770;548;786;778.0;0.0;1;[np.float64(2186.0), np.float64(2216.0)];[np.float64(44.87101327388965), np.float64(55.052146776224035)];400.0;167.0;2;2.739;2.7127;55.052146776224035;2.73;200.0;167.0
2;2;the;556;770;584;786;778.0;0.0;1;[];[];0.0;0.0;0;;;55.363450960742334;;;
3;3;main;593;770;637;786;778.0;0.0;1;[np.float64(2179.0), np.float64(2187.0)];[np.float64(48.77123391628254), np.float64(57.19695917197623)];433.0;200.0;2;2.8061;2.7324;69.92199994448244;2.77;216.5;200.0
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(2180.0)];[np.float64(52.28862187862387)];166.0;166.0;1;2.763;2.7455;109.91137120749448;2.75;166.0;166.0
5;5;of;698;770;715;786;778.0;2.0;1;[];[];0.0;0.0;0;;;158.03553261810632;;;
6;6;the;722;770;751;786;778.0;0.0;1;[np.float64(2188.0)];[np.float64(47.03763425350178)];100.0;100.0;1;2.7478;2.7016;180.72727542549677;2.72;100.0;333.0
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(2181.0)];[np.float64(59.11870572566977)];166.0;166.0;1;2.6864;2.673;217.4871514706701;2.68;166.0;166.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[np.float64(2182.0)];[np.float64(62.8156184911727)];166.0;166.0;1;2.7081;2.6967;278.63471635381313;2.7;166.0;166.0
9;9;in;930;770;944;786;778.0;0.0;1;[np.float64(2183.0)];[np.float64(65.53505884935613)];166.0;166.0;1;2.6991;2.7595;384.10941391825475;2.73;166.0;166.0
10;10;the;952;770;981;786;778.0;0.0;1;[];[];0.0;0.0;0;;;405.8947735116295;;;
11;11;image?;990;770;1058;790;780.0;2.0;1;[np.float64(2184.0)];[np.float64(62.27297198772419)];74.0;74.0;1;2.751;2.7923;443.57393762789104;2.77;74.0;807.0
