;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[];[];0.0;0.0;0;;;537.6178610120827;;;
1;1;is;530;770;543;786;778.0;0.0;1;[];[];0.0;0.0;0;;;516.7162701626173;;;
2;2;the;551;770;580;786;778.0;0.0;1;[];[];0.0;0.0;0;;;479.91056397018593;;;
3;3;title;588;770;620;786;778.0;0.0;1;[];[];0.0;0.0;0;;;440.15726153253416;;;
4;4;of;629;770;646;786;778.0;0.0;1;[];[];0.0;0.0;0;;;414.34307938601347;;;
5;5;the;653;770;682;786;778.0;0.0;1;[np.float64(3961.0)];[np.float64(33.2345077081161)];166.0;166.0;1;2.7463;2.6172;378.6423462289424;2.68;166.0;166.0
6;6;book;691;770;735;786;778.0;0.0;1;[np.float64(3962.0)];[np.float64(47.50860002628954)];200.0;200.0;1;2.7924;2.7195;326.2026641599182;2.76;200.0;200.0
7;7;or;743;774;761;786;780.0;2.0;1;[];[];0.0;0.0;0;;;301.25350489235007;;;
8;8;study;769;770;818;790;780.0;0.0;1;[];[];0.0;0.0;0;;;244.56600122365083;;;
9;9;mentioned;827;770;925;786;778.0;2.0;1;[np.float64(3963.0), np.float64(3964.0)];[np.float64(47.7140178246932), np.float64(45.80170518082457)];400.0;167.0;2;2.7153;2.6481;141.680764699404;2.68;200.0;400.0
10;10;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;120.50473737928154;;;
11;11;the;956;770;985;786;778.0;0.0;1;[np.float64(3965.0)];[np.float64(50.45399604277179)];166.0;166.0;1;2.5947;2.6089;88.37328380378638;2.6;166.0;166.0
12;12;image?;994;770;1062;790;780.0;2.0;1;[np.float64(3983.0)];[np.float64(50.965443704035465)];234.0;234.0;1;2.4011;2.4486;50.965443704035465;2.42;234.0;234.0
