;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;No,;268;342;299;360;351.0;;1;[];[];0.0;0.0;0;;;460.4213420385094;;;
1;1;there;307;342;356;358;350.0;1.0;1;[];[];0.0;0.0;0;;;404.9111463265458;;;
2;2;is;365;342;378;358;350.0;0.0;1;[np.float64(2316.0)];[np.float64(5.938495635986328)];200.0;200.0;1;2.5617;2.619;383.4333015698158;2.59;200.0;200.0
3;3;no;387;346;409;358;352.0;2.0;1;[];[];0.0;0.0;0;;;353.2781545680951;;;
4;4;chicken;417;342;489;358;350.0;2.0;1;[np.float64(2317.0)];[np.float64(2.081827913011807)];233.0;233.0;1;2.5999;2.6081;276.32365949692627;2.6;233.0;233.0
5;5;in;498;342;512;358;350.0;0.0;1;[];[];0.0;0.0;0;;;254.5470320192506;;;
6;6;this;520;342;553;358;350.0;0.0;1;[];[];0.0;0.0;0;;;216.35668013713087;;;
7;7;image.;562;342;623;362;352.0;2.0;1;[np.float64(2318.0), np.float64(2322.0)];[np.float64(0.0), np.float64(0.0)];300.0;166.0;2;2.6675;2.6743;152.34558840471624;2.67;150.0;166.0
8;8;The;632;342;669;358;350.0;2.0;1;[np.float64(2319.0)];[np.float64(0.0)];200.0;200.0;1;2.6895;2.6825;118.91472986525092;2.69;200.0;200.0
9;9;image;677;342;734;362;352.0;2.0;1;[np.float64(2320.0), np.float64(2323.0)];[np.float64(0.0), np.float64(0.0)];567.0;400.0;2;2.6032;2.644;83.26371569551264;2.62;283.5;400.0
10;10;shows;742;342;802;358;350.0;2.0;1;[np.float64(2324.0)];[np.float64(0.0)];433.0;433.0;1;2.6954;2.7129;85.33515605926516;2.7;433.0;433.0
11;11;a;802;338;813;367;352.5;2.5;1;[np.float64(2321.0)];[np.float64(0.6097595214843068)];334.0;334.0;1;2.5958;2.604;91.35320765115326;2.6;334.0;1068.0
12;12;street;829;343;882;358;350.5;2.0;1;[np.float64(2325.0)];[np.float64(0.8315887451171875)];233.0;233.0;1;2.7118;2.7233;115.0623030553202;2.72;233.0;233.0
13;13;scene;890;346;947;358;352.0;1.5;1;[np.float64(2326.0)];[np.float64(2.7409002780914307)];200.0;200.0;1;2.732;2.7578;162.4089981812255;2.74;200.0;200.0
14;14;with;955;342;992;358;350.0;2.0;1;[np.float64(2327.0)];[np.float64(0.0)];233.0;233.0;1;2.7163;2.727;220.37580926953166;2.72;233.0;233.0
15;15;cows.;1001;346;1055;358;352.0;2.0;1;[np.float64(2328.0)];[np.float64(7.420710972377265)];467.0;467.0;1;2.6027;2.6055;263.39011130882125;2.6;467.0;467.0
