;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;306;425;342;440;432.5;;1;[];[];0.0;0.0;0;;;398.1375791348278;;;
1;1;man;351;429;390;440;434.5;2.0;1;[];[];0.0;0.0;0;;;350.7904511668198;;;
2;2;in;399;425;413;440;432.5;2.0;1;[];[];0.0;0.0;0;;;327.4878808929326;;;
3;3;the;421;425;450;440;432.5;0.0;1;[np.float64(4389.0)];[np.float64(1.5379135131836392)];167.0;167.0;1;2.6692;2.7601;290.7380852490143;2.71;167.0;167.0
4;4;image;459;425;515;444;434.5;2.0;1;[np.float64(4390.0)];[np.float64(2.1081734895706177)];133.0;133.0;1;2.713;2.7543;226.37510137246107;2.73;133.0;133.0
5;5;is;524;425;537;440;432.5;2.0;1;[];[];0.0;0.0;0;;;204.68192113796462;;;
6;6;riding;546;425;596;444;434.5;2.0;1;[np.float64(4393.0)];[np.float64(10.930038332939205)];267.0;267.0;1;2.6004;2.6243;146.95582071691967;2.61;267.0;267.0
7;7;skis;605;425;641;440;432.5;2.0;1;[np.float64(4391.0), np.float64(4404.0)];[np.float64(17.088917936597568), np.float64(17.08846139907837)];533.0;233.0;2;2.6367;2.6722;103.89404473854226;2.65;266.5;233.0
8;8;down;649;425;699;440;432.5;0.0;1;[np.float64(4392.0), np.float64(4394.0), np.float64(4403.0)];[np.float64(24.38599345536681), np.float64(19.272843326841098), np.float64(19.164719879627228)];1067.0;334.0;3;2.5652;2.6054;53.34174990671739;2.59;355.6667;1068.0
9;9;a;708;429;718;440;434.5;2.0;1;[];[];0.0;0.0;0;;;44.80029149572846;;;
10;10;snow-covered;726;425;860;440;432.5;2.0;1;[np.float64(4395.0), np.float64(4396.0), np.float64(4397.0), np.float64(4402.0), np.float64(4405.0)];[np.float64(29.199171829223644), np.float64(28.93233537673956), np.float64(29.48318386077881), np.float64(31.279873371124268), np.float64(35.8231835365296)];1009.0;334.0;5;2.4926;2.5259;35.8231835365296;2.51;201.8;834.0
11;11;slope;869;425;919;444;434.5;2.0;1;[];[];0.0;0.0;0;;;135.30570177388995;;;
12;12;while;927;425;975;440;432.5;2.0;1;[np.float64(4398.0)];[np.float64(24.06817820588775)];233.0;233.0;1;2.4559;2.4974;191.85151206988547;2.48;233.0;233.0
13;13;holding;984;425;1051;444;434.5;2.0;1;[np.float64(4399.0), np.float64(4400.0), np.float64(4401.0)];[np.float64(38.5101573807853), np.float64(29.658109664916992), np.float64(28.680733442306575)];668.0;234.0;3;2.4794;2.5036;248.0774431172634;2.49;222.6667;1409.0
14;14;an;1059;429;1081;440;434.5;0.0;1;[];[];0.0;0.0;0;;;322.942103275199;;;
15;15;ax;1090;429;1111;440;434.5;0.0;1;[];[];0.0;0.0;0;;;353.72615996707873;;;
16;16;in;1120;425;1134;440;432.5;2.0;1;[];[];0.0;0.0;0;;;383.1556476200374;;;
17;17;his;1143;425;1168;440;432.5;0.0;1;[];[];0.0;0.0;0;;;406.06059556837715;;;
18;18;hand.;1177;425;1228;440;432.5;0.0;1;[];[];0.0;0.0;0;;;439.93825180725986;;;
