;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;497;770;546;786;778.0;;1;[];[];0.0;0.0;0;;;581.3577406497643;;;
1;1;is;555;770;568;786;778.0;0.0;1;[];[];0.0;0.0;0;;;559.4124693907952;;;
2;2;the;576;770;604;786;778.0;0.0;1;[];[];0.0;0.0;0;;;523.5119352070157;;;
3;3;name;613;774;664;786;780.0;2.0;1;[];[];0.0;0.0;0;;;464.07586354307216;;;
4;4;of;673;770;690;786;778.0;2.0;1;[];[];0.0;0.0;0;;;437.81567376071297;;;
5;5;the;697;770;726;786;778.0;0.0;1;[np.float64(4160.0)];[np.float64(37.32961046695709)];200.0;200.0;1;2.8416;2.8854;401.9813423342359;2.86;200.0;200.0
6;6;school;735;770;794;786;778.0;0.0;1;[np.float64(4161.0)];[np.float64(39.97784769535065)];100.0;100.0;1;2.831;2.847;334.39138711103664;2.84;100.0;100.0
7;7;mentioned;803;770;901;786;778.0;0.0;1;[np.float64(4162.0)];[np.float64(37.53365361690521)];267.0;267.0;1;2.8472;2.8156;228.5297317791783;2.83;267.0;267.0
8;8;in;910;770;924;786;778.0;0.0;1;[];[];0.0;0.0;0;;;205.92812885425164;;;
9;9;the;932;770;961;786;778.0;0.0;1;[];[];0.0;0.0;0;;;169.79369039378844;;;
10;10;image?;970;770;1038;790;780.0;2.0;1;[np.float64(4163.0), np.float64(4164.0), np.float64(4170.0), np.float64(4171.0), np.float64(4172.0)];[np.float64(39.038285970687866), np.float64(89.68652751794248), np.float64(47.46895131412232), np.float64(34.70441019535065), np.float64(96.71662905272518)];968.0;267.0;5;2.7357;2.7914;96.71662905272518;2.76;193.6;968.0
