;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[];[];0.0;0.0;0;;;384.21066093055344;;;
1;1;is;513;770;526;786;778.0;0.0;1;[];[];0.0;0.0;0;;;362.5831110696434;;;
2;2;the;533;770;562;786;778.0;0.0;1;[];[];0.0;0.0;0;;;327.2996798941344;;;
3;3;purpose;571;774;646;790;782.0;4.0;1;[];[];0.0;0.0;0;;;246.92408219172907;;;
4;4;of;654;770;672;786;778.0;4.0;1;[np.float64(2451.0), np.float64(2454.0)];[np.float64(58.483073520660355), np.float64(58.59724991662165)];400.0;166.0;2;2.7126;2.5468;220.92641933468758;2.63;200.0;166.0
5;5;the;679;770;708;786;778.0;0.0;1;[];[];0.0;0.0;0;;;187.02687182837576;;;
6;6;Om;716;770;748;786;778.0;0.0;1;[np.float64(2453.0)];[np.float64(51.57374429702759)];300.0;300.0;1;2.7314;2.64;150.509186626887;2.69;300.0;534.0
7;7;chanting;757;770;836;790;780.0;2.0;1;[np.float64(2452.0), np.float64(2455.0)];[np.float64(61.29040586948395), np.float64(56.978880056403256)];367.0;267.0;2;2.7144;2.6407;82.46051843204606;2.68;183.5;901.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[np.float64(2456.0), np.float64(2457.0), np.float64(2459.0)];[np.float64(65.16305112838745), np.float64(61.618089740118464), np.float64(68.38706421852112)];542.0;201.0;3;2.6306;2.6691;68.38706421852112;2.65;180.6667;401.0
9;9;in;953;770;966;786;778.0;0.0;1;[];[];0.0;0.0;0;;;98.52453087496326;;;
10;10;the;975;770;1004;786;778.0;0.0;1;[];[];0.0;0.0;0;;;115.37661654070233;;;
11;11;image?;1013;770;1080;790;780.0;2.0;1;[np.float64(2458.0)];[np.float64(58.774757589612705)];234.0;234.0;1;2.649;2.7641;147.7092749081814;2.71;234.0;375.0
