;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;In;268;383;283;399;391.0;;1;[np.float64(493.0)];[np.float64(4.456020927429165)];167.0;167.0;1;2.6104;2.6788;496.61952396369077;2.64;167.0;167.0
1;1;this;292;383;324;399;391.0;0.0;1;[];[];0.0;0.0;0;;;455.654101551958;;;
2;2;image,;333;383;395;402;392.5;1.5;1;[np.float64(494.0)];[np.float64(0.0)];167.0;167.0;1;2.6649;2.7461;384.5907674117133;2.71;167.0;167.0
3;3;|;405;383;407;399;391.0;1.5;1;[np.float64(495.0)];[np.float64(3.9689512252807617)];267.0;267.0;1;2.7266;2.7462;372.74737705247634;2.74;267.0;267.0
4;4;can;417;387;450;399;393.0;2.0;1;[];[];0.0;0.0;0;;;329.8141518168393;;;
5;5;see;458;387;492;398;392.5;0.5;1;[np.float64(496.0)];[np.float64(0.0)];567.0;567.0;1;2.7475;2.7638;287.96818901568923;2.76;567.0;567.0
6;6;a;500;387;510;398;392.5;0.0;1;[];[];0.0;0.0;0;;;270.01705228489584;;;
7;7;couch,;518;383;580;401;392.0;0.5;1;[np.float64(497.0), np.float64(499.0)];[np.float64(0.0), np.float64(0.0)];801.0;534.0;2;2.7847;2.7727;200.00519283721655;2.78;400.5;534.0
8;8;a;590;387;600;398;392.5;0.5;1;[];[];0.0;0.0;0;;;180.40748799001207;;;
9;9;chair,;608;383;659;401;392.0;0.5;1;[np.float64(498.0), np.float64(520.0), np.float64(527.0), np.float64(528.0)];[np.float64(1.1006047930280822), np.float64(32.25102005004885), np.float64(21.261671543121338), np.float64(40.580126190185524)];701.0;167.0;4;2.713;2.7163;121.50681495417946;2.71;175.25;434.0
10;10;and;668;383;702;399;391.0;1.0;1;[np.float64(500.0), np.float64(521.0), np.float64(526.0), np.float64(529.0), np.float64(531.0)];[np.float64(10.343557730845001), np.float64(25.369139875684482), np.float64(15.759686350822392), np.float64(23.724216556549038), np.float64(27.934823478924347)];1068.0;367.0;5;2.6648;2.6898;79.66682931897837;2.68;213.6;367.0
11;11;a;710;387;720;398;392.5;1.5;1;[];[];0.0;0.0;0;;;62.69289689049791;;;
12;12;refrigerator.;729;383;839;402;392.5;0.0;1;[np.float64(501.0), np.float64(502.0), np.float64(522.0), np.float64(530.0), np.float64(532.0)];[np.float64(18.679116630554233), np.float64(16.337363116038503), np.float64(13.617382764816284), np.float64(17.19611140659879), np.float64(16.53249356746676)];1467.0;167.0;5;2.6417;2.6675;16.53249356746676;2.65;293.4;367.0
13;13;The;848;383;884;399;391.0;1.5;1;[];[];0.0;0.0;0;;;71.48501780714382;;;
14;14;couch;892;383;948;399;391.0;0.0;1;[np.float64(503.0), np.float64(506.0), np.float64(513.0)];[np.float64(14.624032633645243), np.float64(19.80537176132202), np.float64(17.11247088493374)];641.0;233.0;3;2.6341;2.6388;114.443894070537;2.64;213.6667;233.0
15;15;is;957;383;971;399;391.0;0.0;1;[np.float64(504.0), np.float64(508.0)];[np.float64(15.88114568165372), np.float64(21.32320523262024)];667.0;467.0;2;2.6489;2.6812;178.83461937991413;2.67;333.5;467.0
16;16;brown,;980;383;1042;401;392.0;1.0;1;[np.float64(505.0), np.float64(509.0), np.float64(510.0), np.float64(512.0)];[np.float64(15.396126270294246), np.float64(2.9271164536476135), np.float64(2.379158854484558), np.float64(8.044716358184814)];968.0;134.0;4;2.6174;2.6462;201.5288295853466;2.63;242.0;434.0
17;17;and;1051;383;1085;399;391.0;1.0;1;[np.float64(507.0), np.float64(511.0), np.float64(517.0)];[np.float64(28.453627344314363), np.float64(20.476146766117722), np.float64(19.956133564160783)];600.0;200.0;3;2.6276;2.6203;272.465763366561;2.62;200.0;1575.0
18;18;the;1093;383;1122;399;391.0;0.0;1;[np.float64(524.0)];[np.float64(28.65798044204712)];200.0;200.0;1;2.6247;2.6659;314.3721208474163;2.65;200.0;200.0
19;19;chair;1130;383;1177;399;391.0;0.0;1;[np.float64(515.0), np.float64(523.0)];[np.float64(11.010385850597688), np.float64(32.54265680313114)];367.0;200.0;2;2.65;2.6072;351.30815692975284;2.63;183.5;200.0
20;20;is;1185;383;1198;399;391.0;0.0;1;[np.float64(518.0)];[np.float64(26.20256138993385)];166.0;166.0;1;2.7228;2.6458;406.2345905068962;2.68;166.0;166.0
21;21;black.;1207;383;1261;398;390.5;0.5;1;[np.float64(514.0), np.float64(516.0), np.float64(525.0)];[np.float64(22.261915433118684), np.float64(24.087246693880882), np.float64(30.018925571441684)];892.0;125.0;3;2.669;2.6168;428.25723119523724;2.64;297.3333;1258.0
22;22;The;478;465;514;481;473.0;82.5;2;[];[];0.0;0.0;0;;;269.2749009961855;;;
23;23;refrigerator;522;466;628;485;475.5;2.5;2;[];[];0.0;0.0;0;;;158.50952033598486;;;
24;24;is;635;466;649;481;473.5;2.0;2;[];[];0.0;0.0;0;;;138.6159699195365;;;
25;25;white,;657;466;712;483;474.5;1.0;2;[np.float64(519.0)];[np.float64(30.54832143783574)];167.0;167.0;1;2.6881;2.7381;82.30276031521284;2.71;167.0;3036.0
26;26;and;721;466;755;481;473.5;1.0;2;[];[];0.0;0.0;0;;;53.29645386574542;;;
27;27;it;764;466;773;481;473.5;0.0;2;[];[];0.0;0.0;0;;;47.87528208075611;;;
28;28;is;782;466;795;481;473.5;0.0;2;[];[];0.0;0.0;0;;;47.547954258161155;;;
29;29;placed;804;466;865;485;475.5;2.0;2;[];[];0.0;0.0;0;;;53.53929877862147;;;
30;30;in;874;466;889;481;473.5;2.0;2;[];[];0.0;0.0;0;;;105.9883017711828;;;
31;31;the;897;466;926;481;473.5;0.0;2;[];[];0.0;0.0;0;;;126.97124931215764;;;
32;32;kitchen;934;466;1002;481;473.5;0.0;2;[];[];0.0;0.0;0;;;161.88047723912678;;;
33;33;area.;1010;470;1057;481;475.5;2.0;2;[];[];0.0;0.0;0;;;236.43449291747456;;;
