;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;420;770;469;786;778.0;;1;[];[];0.0;0.0;0;;;181.7644298967043;;;
1;1;could;477;770;526;786;778.0;0.0;1;[];[];0.0;0.0;0;;;126.03266767373664;;;
2;2;be;535;770;556;786;778.0;0.0;1;[];[];0.0;0.0;0;;;97.29220408836203;;;
3;3;a;565;774;575;786;780.0;2.0;1;[];[];0.0;0.0;0;;;81.24992553313645;;;
4;4;reason;584;774;646;786;780.0;0.0;1;[];[];0.0;0.0;0;;;35.77980226725961;;;
5;5;the;655;770;684;786;778.0;2.0;1;[3793];[np.float64(32.49390464739838)];200.0;200.0;1;2.7003;2.6902;32.49390464739838;2.7;200.0;200.0
6;6;people;693;770;755;790;780.0;2.0;1;[3773, 3778, 3779];[np.float64(19.361544763886968), np.float64(25.76882971522912), np.float64(24.880806674430108)];867.0;367.0;3;2.8217;2.807;55.07997884371373;2.81;289.0;367.0
7;7;in;764;770;778;786;778.0;2.0;1;[];[];0.0;0.0;0;;;120.2848615602476;;;
8;8;the;786;770;815;786;778.0;0.0;1;[];[];0.0;0.0;0;;;141.62477537918318;;;
9;9;image;824;770;880;790;780.0;2.0;1;[3774, 3776, 3780];[np.float64(25.871011086872613), np.float64(36.91505069392065), np.float64(36.72599036352972)];933.0;400.0;3;2.7496;2.6954;178.8617545239726;2.72;311.0;400.0
10;10;are;888;774;917;786;780.0;0.0;1;[];[];0.0;0.0;0;;;242.66976354148858;;;
11;11;playing;926;770;991;790;780.0;0.0;1;[3775, 3781];[np.float64(39.60727185862402), np.float64(38.72732169287542)];434.0;267.0;2;2.7205;2.6812;279.8298805699596;2.7;217.0;534.0
12;12;Wii;1000;770;1027;786;778.0;2.0;1;[3777];[np.float64(36.74459413573345)];134.0;134.0;1;2.7378;2.7729;353.45234456215326;2.76;134.0;1067.0
13;13;at;1036;771;1053;786;778.5;0.5;1;[3782];[np.float64(41.60773474829534)];133.0;133.0;1;2.6694;2.6918;389.4032075367345;2.68;133.0;133.0
14;14;work?;1060;770;1115;786;778.0;0.5;1;[3783, 3784, 3785, 3786, 3787, 3788];[np.float64(49.70224924892299), np.float64(36.716647693089044), np.float64(39.72560727710237), np.float64(46.74510715021843), np.float64(94.6153437266427), np.float64(32.56860072272161)];1233.0;166.0;6;2.5812;2.6448;413.2452530729289;2.61;205.5;1433.0
