;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;272;342;308;358;350.0;;1;[np.float64(4107.0)];[np.float64(52.17275295257565)];166.0;166.0;1;2.5686;2.6581;640.886842175503;2.61;166.0;166.0
1;1;quote;316;343;369;362;352.5;2.5;1;[];[];0.0;0.0;0;;;579.7694682688527;;;
2;2;in;378;342;392;358;350.0;2.5;1;[np.float64(4108.0)];[np.float64(43.418808065737565)];166.0;166.0;1;2.6961;2.7573;557.2404130445934;2.73;166.0;166.0
3;3;the;400;342;429;358;350.0;0.0;1;[];[];0.0;0.0;0;;;520.4322869364597;;;
4;4;image;438;342;494;362;352.0;2.0;1;[np.float64(4109.0)];[np.float64(32.487499448879156)];200.0;200.0;1;2.7724;2.8268;455.381291498562;2.8;200.0;200.0
5;5;reads:;502;342;560;358;350.0;2.0;1;[];[];0.0;0.0;0;;;390.4033104917924;;;
6;6;"""Forgive";569;342;648;362;352.0;2.0;1;[np.float64(4110.0)];[np.float64(25.343472957611027)];200.0;200.0;1;2.8466;2.929;302.82860716419003;2.89;200.0;200.0
7;7;yourself;656;342;733;362;352.0;0.0;1;[np.float64(4111.0)];[np.float64(18.333120584487915)];200.0;200.0;1;2.8603;2.9036;219.49490802272706;2.88;200.0;200.0
8;8;for;739;342;765;358;350.0;2.0;1;[np.float64(4112.0)];[np.float64(13.931833839416527)];166.0;166.0;1;2.8185;2.8559;189.62462685948023;2.84;166.0;166.0
9;9;not;772;343;801;358;350.5;0.5;1;[];[];0.0;0.0;0;;;155.50714000624012;;;
10;10;knowing;809;342;886;362;352.0;1.5;1;[];[];0.0;0.0;0;;;79.01356493368203;;;
11;11;what;894;342;940;358;350.0;2.0;1;[np.float64(4113.0)];[np.float64(3.4395228794642208)];233.0;233.0;1;2.7389;2.78;55.161373675855145;2.76;233.0;233.0
12;12;you;947;346;981;362;354.0;4.0;1;[];[];0.0;0.0;0;;;50.774125171020515;;;
13;13;didn't;989;342;1039;358;350.0;4.0;1;[np.float64(4114.0)];[np.float64(3.5684229415162743)];200.0;200.0;1;2.7253;2.7485;69.30119043267715;2.74;200.0;200.0
14;14;know;1047;342;1096;358;350.0;0.0;1;[];[];0.0;0.0;0;;;114.41929782731518;;;
15;15;before;1105;342;1164;358;350.0;0.0;1;[np.float64(4115.0)];[np.float64(0.0)];234.0;234.0;1;2.7063;2.6889;167.6570798839271;2.7;234.0;234.0
16;16;you;1172;346;1206;362;354.0;4.0;1;[];[];0.0;0.0;0;;;231.1040535022108;;;
17;17;lived;1214;342;1257;358;350.0;4.0;1;[np.float64(4116.0)];[np.float64(0.5595436096191406)];267.0;267.0;1;2.622;2.5886;273.00865692072193;2.61;267.0;267.0
18;18;through;256;425;328;444;434.5;84.5;2;[];[];0.0;0.0;0;;;618.6629178465441;;;
19;19;it.;337;425;351;440;432.5;2.0;2;[];[];0.0;0.0;0;;;595.667584338335;;;
20;20;Honor;361;425;419;440;432.5;0.0;2;[np.float64(4118.0)];[np.float64(20.49750465154648)];266.0;266.0;1;2.5221;2.5844;527.6837599322052;2.55;266.0;266.0
21;21;your;426;429;468;444;436.5;4.0;2;[np.float64(4117.0)];[np.float64(16.03344440460205)];66.0;66.0;1;2.51;2.5667;478.81713823282763;2.54;66.0;332.0
22;22;path.;475;425;521;444;434.5;2.0;2;[];[];0.0;0.0;0;;;425.7177112750557;;;
23;23;Trust;530;425;579;440;432.5;2.0;2;[np.float64(4119.0)];[np.float64(2.202583312988395)];233.0;233.0;1;2.6659;2.6949;367.74541521707835;2.68;233.0;233.0
24;24;your;587;429;629;444;436.5;4.0;2;[];[];0.0;0.0;0;;;317.95645559879443;;;
25;25;journey.;634;425;710;444;434.5;2.0;2;[];[];0.0;0.0;0;;;236.85791093020032;;;
