;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Reaching;262;425;351;444;434.5;;1;[];[];0.0;0.0;0;;;853.8166727029778;;;
1;1;for;359;425;384;440;432.5;2.0;1;[];[];0.0;0.0;0;;;820.8425464032975;;;
2;2;Home:;392;425;452;440;432.5;0.0;1;[];[];0.0;0.0;0;;;752.8454449405234;;;
3;3;Global;462;425;522;440;432.5;0.0;1;[np.float64(4019.0)];[np.float64(27.438573039661776)];167.0;167.0;1;2.5742;2.6419;682.8490317233202;2.61;167.0;167.0
4;4;Learning;531;425;612;444;434.5;2.0;1;[np.float64(4018.0), np.float64(4020.0)];[np.float64(25.315918023675135), np.float64(18.04146252978927)];367.0;167.0;2;2.5648;2.5912;592.8194097238313;2.58;183.5;534.0
5;5;on;621;429;643;440;434.5;0.0;1;[];[];0.0;0.0;0;;;561.8573393394813;;;
6;6;Family;652;425;714;444;434.5;0.0;1;[np.float64(4021.0)];[np.float64(14.450758422504748)];167.0;167.0;1;2.5977;2.6306;490.821270441776;2.61;167.0;167.0
7;7;Reintegration;722;425;849;444;434.5;0.0;1;[];[];0.0;0.0;0;;;355.82537345417114;;;
8;8;in;858;425;872;440;432.5;2.0;1;[np.float64(4022.0)];[np.float64(7.3627494615260245)];333.0;333.0;1;2.6578;2.7087;332.8895926795896;2.68;333.0;333.0
9;9;Low;881;425;919;440;432.5;0.0;1;[];[];0.0;0.0;0;;;285.9026023821635;;;
10;10;and;927;425;961;440;432.5;0.0;1;[];[];0.0;0.0;0;;;243.91846945969942;;;
11;11;Lower-Middle;970;425;1098;440;432.5;0.0;1;[np.float64(4023.0), np.float64(4024.0)];[np.float64(10.543097638464587), np.float64(11.49311645309649)];467.0;234.0;2;2.6283;2.686;107.05678304161886;2.66;233.5;467.0
12;12;Income;1107;425;1175;440;432.5;0.0;1;[];[];0.0;0.0;0;;;30.681339096913902;;;
13;13;Countries;1183;425;1275;440;432.5;0.0;1;[np.float64(4025.0)];[np.float64(7.2581871639598035)];300.0;300.0;1;2.6044;2.6332;7.2581871639598035;2.62;300.0;300.0
