;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Why;500;770;541;790;780.0;;1;[190, 206];[np.float64(88.86225175857544), np.float64(98.78981113433838)];667.0;467.0;2;2.8877;2.8283;100.94132624045865;2.86;333.5;467.0
1;1;is;549;770;562;786;778.0;2.0;1;[191, 207];[np.float64(99.7475471496582), np.float64(98.3359602500028)];467.0;300.0;2;2.9071;2.8567;98.3359602500028;2.88;233.5;667.0
2;2;the;570;770;599;786;778.0;0.0;1;[188];[np.float64(90.41166814326041)];367.0;367.0;1;2.9021;2.8178;98.50976759038673;2.86;367.0;1501.0
3;3;quote;607;771;660;790;780.5;2.5;1;[];[];0.0;0.0;0;;;108.28225701034934;;;
4;4;"""Little";668;770;720;786;778.0;2.5;1;[];[];0.0;0.0;0;;;143.21761905533828;;;
5;5;things;728;770;785;790;780.0;2.0;1;[];[];0.0;0.0;0;;;191.33187306626166;;;
6;6;can;793;774;825;786;780.0;0.0;1;[];[];0.0;0.0;0;;;250.94504349526505;;;
7;7;grow;834;774;879;790;782.0;2.0;1;[];[];0.0;0.0;0;;;288.86633184052897;;;
8;8;"big""";887;770;921;790;780.0;2.0;1;[];[];0.0;0.0;0;;;337.7645239592649;;;
9;9;significant?;930;770;1035;790;780.0;0.0;1;[];[];0.0;0.0;0;;;379.1091792211005;;;
