;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;252;342;288;358;350.0;;1;[np.float64(2356.0)];[np.float64(40.751338890620616)];233.0;233.0;1;3.2509;3.1512;739.4038316026157;3.2;233.0;233.0
1;1;image;297;342;353;362;352.0;2.0;1;[np.float64(2357.0)];[np.float64(43.40984497070315)];167.0;167.0;1;3.2625;3.1898;674.4916858584841;3.23;167.0;167.0
2;2;shows;361;342;422;358;350.0;2.0;1;[np.float64(2358.0)];[np.float64(53.15321350097656)];300.0;300.0;1;3.2707;3.2026;606.9650216900916;3.24;300.0;300.0
3;3;a;423;338;433;366;352.0;2.0;1;[];[];0.0;0.0;0;;;594.8082053325094;;;
4;4;street;448;343;502;358;350.5;1.5;1;[np.float64(2359.0)];[np.float64(52.952595595663624)];267.0;267.0;1;3.3052;3.2282;528.2725787655706;3.27;267.0;267.0
5;5;scene;510;346;567;358;352.0;1.5;1;[np.float64(2360.0)];[np.float64(48.7795515741621)];234.0;234.0;1;3.2958;3.2098;464.6638985986847;3.25;234.0;234.0
6;6;with;574;342;612;358;350.0;2.0;1;[np.float64(2361.0)];[np.float64(54.88953628540037)];167.0;167.0;1;3.2966;3.1883;420.87624649787296;3.24;167.0;167.0
7;7;traffic;620;342;673;358;350.0;0.0;1;[];[];0.0;0.0;0;;;361.9947058389424;;;
8;8;signs;681;342;730;362;352.0;2.0;1;[np.float64(2362.0)];[np.float64(41.68503179550163)];167.0;167.0;1;3.2536;3.1475;306.41905483663373;3.2;167.0;167.0
9;9;in;739;342;754;358;350.0;2.0;1;[];[];0.0;0.0;0;;;285.1874194714762;;;
10;10;the;762;342;791;358;350.0;0.0;1;[];[];0.0;0.0;0;;;250.9812790587618;;;
11;11;foreground,;798;342;907;362;352.0;2.0;1;[np.float64(2363.0), np.float64(2364.0)];[np.float64(41.44865372244387), np.float64(42.1757318496704)];400.0;233.0;2;3.2759;3.1724;149.80250412059328;3.22;200.0;400.0
12;12;but;917;342;945;358;350.0;2.0;1;[np.float64(2365.0)];[np.float64(44.64667374126766)];167.0;167.0;1;3.2424;3.1919;126.76931326109384;3.22;167.0;167.0
13;13;there;953;342;1001;358;350.0;0.0;1;[np.float64(2366.0)];[np.float64(39.30964863300318)];134.0;134.0;1;3.259;3.1818;103.77005699598597;3.22;134.0;134.0
14;14;is;1010;342;1023;358;350.0;0.0;1;[];[];0.0;0.0;0;;;101.95163521399871;;;
15;15;no;1032;346;1054;358;352.0;2.0;1;[];[];0.0;0.0;0;;;102.61607792200286;;;
16;16;visible;1062;342;1121;358;350.0;2.0;1;[np.float64(2367.0)];[np.float64(34.29918026924133)];200.0;200.0;1;3.2933;3.1315;110.13435848196644;3.21;200.0;200.0
17;17;purple;1130;342;1188;362;352.0;2.0;1;[];[];0.0;0.0;0;;;147.03583498194934;;;
18;18;umbrella;1196;342;1276;358;350.0;2.0;1;[np.float64(2368.0)];[np.float64(33.065953350067105)];167.0;167.0;1;3.2848;3.1213;203.10117745807983;3.2;167.0;167.0
19;19;near;269;429;311;440;434.5;84.5;2;[];[];0.0;0.0;0;;;709.621909710122;;;
20;20;any;318;429;352;444;436.5;2.0;2;[];[];0.0;0.0;0;;;668.5317111911144;;;
21;21;green;360;429;413;444;436.5;0.0;2;[np.float64(2370.0)];[np.float64(34.44762553095776)];167.0;167.0;1;3.2772;3.1165;607.5508217897526;3.2;167.0;167.0
22;22;leaves.;422;425;488;440;432.5;4.0;2;[np.float64(2369.0)];[np.float64(30.19166088104248)];133.0;133.0;1;3.2026;3.0784;532.7151282012413;3.14;133.0;300.0
23;23;It;499;425;509;440;432.5;0.0;2;[];[];0.0;0.0;0;;;511.73046620614923;;;
24;24;might;517;425;568;444;434.5;2.0;2;[np.float64(2371.0)];[np.float64(25.484451155439956)];267.0;267.0;1;3.2926;3.1065;452.62255208189265;3.2;267.0;267.0
25;25;not;577;425;605;440;432.5;2.0;2;[];[];0.0;0.0;0;;;415.82030487701047;;;
26;26;be;613;425;635;440;432.5;0.0;2;[np.float64(2372.0)];[np.float64(19.107383847236633)];267.0;267.0;1;3.2093;3.0565;385.85754290689937;3.13;267.0;267.0
27;27;included;644;425;722;440;432.5;0.0;2;[];[];0.0;0.0;0;;;299.00776592181495;;;
28;28;in;731;425;745;440;432.5;0.0;2;[];[];0.0;0.0;0;;;276.063291309551;;;
29;29;the;753;425;782;440;432.5;0.0;2;[np.float64(2373.0)];[np.float64(16.263142585754395)];334.0;334.0;1;3.1888;3.0651;239.17499664855092;3.13;334.0;334.0
30;30;frame;790;425;844;440;432.5;0.0;2;[];[];0.0;0.0;0;;;177.46647136888458;;;
31;31;of;852;425;870;440;432.5;0.0;2;[np.float64(2374.0)];[np.float64(11.908642768859863)];133.0;133.0;1;3.1766;3.0391;151.65947690218448;3.11;133.0;133.0
32;32;this;876;425;909;440;432.5;0.0;2;[];[];0.0;0.0;0;;;113.11485156877447;;;
33;33;picture;918;425;982;444;434.5;2.0;2;[];[];0.0;0.0;0;;;41.52728911274972;;;
34;34;or;989;429;1008;440;434.5;0.0;2;[];[];0.0;0.0;0;;;23.460121416714607;;;
35;35;it;1016;425;1025;440;432.5;2.0;2;[np.float64(2375.0)];[np.float64(19.951635213998713)];433.0;433.0;1;3.2374;3.0998;19.951635213998713;3.17;433.0;433.0
36;36;might;1033;425;1084;444;434.5;2.0;2;[];[];0.0;0.0;0;;;20.36407229145104;;;
37;37;be;1093;425;1114;440;432.5;2.0;2;[];[];0.0;0.0;0;;;75.34814836665129;;;
38;38;obscured;1122;425;1210;440;432.5;0.0;2;[];[];0.0;0.0;0;;;103.59799073060235;;;
39;39;from;1218;425;1260;440;432.5;0.0;2;[];[];0.0;0.0;0;;;198.66303024937756;;;
40;40;view.;743;506;791;522;514.0;81.5;3;[];[];0.0;0.0;0;;;233.9186149382482;;;
