;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[np.float64(3182.0)];[np.float64(8.155726194381714)];233.0;233.0;1;3.0504;2.9083;227.64783082057795;2.98;233.0;233.0
1;1;is;530;770;543;786;778.0;0.0;1;[];[];0.0;0.0;0;;;206.6632477691928;;;
2;2;the;551;770;580;786;778.0;0.0;1;[np.float64(3183.0)];[np.float64(4.056413888931274)];267.0;267.0;1;3.1496;3.0125;169.69969165347703;3.08;267.0;267.0
3;3;title;588;770;620;786;778.0;0.0;1;[np.float64(3185.0), np.float64(3211.0)];[np.float64(8.356338262557983), np.float64(14.99727970255902)];367.0;233.0;2;3.3709;3.2019;129.76245996523994;3.29;183.5;233.0
4;4;of;629;770;646;786;778.0;0.0;1;[];[];0.0;0.0;0;;;103.82917678111941;;;
5;5;the;653;770;682;786;778.0;0.0;1;[np.float64(3184.0), np.float64(3186.0)];[np.float64(6.235994100570679), np.float64(9.57674765586853)];267.0;134.0;2;3.1555;3.0028;68.0057170618451;3.08;133.5;500.0
6;6;book;691;770;735;786;778.0;0.0;1;[];[];0.0;0.0;0;;;16.708955366756726;;;
7;7;or;743;774;761;786;780.0;2.0;1;[np.float64(3212.0)];[np.float64(12.309740781784058)];200.0;200.0;1;3.6954;3.4588;12.309740781784058;3.58;200.0;200.0
8;8;study;769;770;818;790;780.0;0.0;1;[np.float64(3187.0)];[np.float64(5.156658172607422)];400.0;400.0;1;3.1499;3.0239;21.200312687594586;3.09;400.0;400.0
9;9;mentioned;827;770;925;786;778.0;2.0;1;[np.float64(3188.0)];[np.float64(10.82797884941101)];267.0;267.0;1;3.1104;3.0033;77.94808354297422;3.06;267.0;267.0
10;10;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;184.6909168515095;;;
11;11;the;956;770;985;786;778.0;0.0;1;[np.float64(3189.0)];[np.float64(6.208401250839188)];167.0;167.0;1;3.1345;2.9867;206.67100821201583;3.06;167.0;501.0
12;12;image?;994;770;1062;790;780.0;2.0;1;[];[];0.0;0.0;0;;;244.64505057505082;;;
