;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Describe;391;770;472;786;778.0;;1;[np.float64(2931.0)];[np.float64(26.559204522301116)];200.0;200.0;1;3.6206;3.4018;605.569267587883;3.51;200.0;200.0
1;1;the;480;770;509;786;778.0;0.0;1;[np.float64(2930.0)];[np.float64(63.62454790227548)];133.0;133.0;1;3.5656;3.3721;568.5880754120624;3.47;133.0;333.0
2;2;overall;518;770;579;786;778.0;0.0;1;[np.float64(2920.0), np.float64(2932.0)];[np.float64(21.63705854255602), np.float64(22.62599434011122)];400.0;234.0;2;3.6337;3.4288;498.631291428742;3.53;200.0;234.0
3;3;appearance;587;774;699;790;782.0;4.0;1;[np.float64(2921.0), np.float64(2933.0)];[np.float64(28.62098449819223), np.float64(30.71647577125475)];433.0;200.0;2;3.5191;3.3648;378.9611627716563;3.44;216.5;200.0
4;4;and;707;770;741;786;778.0;4.0;1;[np.float64(2934.0)];[np.float64(27.691624449013016)];200.0;200.0;1;3.5072;3.3348;336.8001847766531;3.42;200.0;200.0
5;5;atmosphere;750;770;861;790;780.0;2.0;1;[np.float64(2922.0), np.float64(2923.0), np.float64(2935.0), np.float64(2937.0)];[np.float64(30.112359849144354), np.float64(25.38501667134892), np.float64(23.117342415977873), np.float64(31.383863392998137)];1034.0;167.0;4;3.4919;3.3238;217.08778170274638;3.41;258.5;334.0
6;6;of;870;770;887;786;778.0;2.0;1;[];[];0.0;0.0;0;;;191.1976256984976;;;
7;7;the;894;770;923;786;778.0;0.0;1;[np.float64(2924.0), np.float64(2936.0)];[np.float64(26.25817147198669), np.float64(25.545851365257704)];367.0;200.0;2;3.5165;3.3267;155.41027708119006;3.42;183.5;200.0
8;8;bedroom;932;770;1014;786;778.0;0.0;1;[np.float64(2925.0), np.float64(2938.0), np.float64(2940.0)];[np.float64(24.656061783958876), np.float64(29.320841256309905), np.float64(32.74347943418161)];600.0;166.0;3;3.4831;3.3103;65.98749200329236;3.4;200.0;166.0
9;9;in;1023;770;1037;786;778.0;0.0;1;[];[];0.0;0.0;0;;;44.41235972713338;;;
10;10;the;1045;770;1074;786;778.0;0.0;1;[np.float64(2926.0), np.float64(2939.0), np.float64(2941.0)];[np.float64(24.553894107839383), np.float64(26.069909516502776), np.float64(18.99261304824529)];666.0;200.0;3;3.4746;3.3149;18.99261304824529;3.39;222.0;2899.0
11;11;image.;1083;770;1144;790;780.0;2.0;1;[];[];0.0;0.0;0;;;19.562077799348096;;;
