;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;345;757;382;772;764.5;;1;[];[];0.0;0.0;0;;;380.6965948083981;;;
1;1;you;390;761;422;776;768.5;4.0;1;[];[];0.0;0.0;0;;;340.8254852117177;;;
2;2;spot;431;757;470;776;766.5;2.0;1;[np.float64(2295.0)];[np.float64(20.971641330101306)];434.0;434.0;1;3.2814;3.1082;292.72260126273716;3.19;434.0;434.0
3;3;the;478;757;507;772;764.5;2.0;1;[];[];0.0;0.0;0;;;255.7388796391712;;;
4;4;purple;516;757;573;776;766.5;2.0;1;[np.float64(2296.0)];[np.float64(22.25016272116295)];433.0;433.0;1;3.2627;3.0764;189.78367304007946;3.17;433.0;433.0
5;5;umbrella;582;757;662;772;764.5;2.0;1;[np.float64(2297.0)];[np.float64(32.338515658127676)];300.0;300.0;1;3.281;3.0821;100.93684343182436;3.18;300.0;300.0
6;6;near;671;761;713;772;766.5;2.0;1;[];[];0.0;0.0;0;;;51.067978538296806;;;
7;7;the;720;757;748;772;764.5;2.0;1;[np.float64(2298.0), np.float64(2300.0)];[np.float64(44.10164213659364), np.float64(37.520224692306215)];266.0;133.0;2;3.3321;3.1369;16.712591574263044;3.23;133.0;266.0
8;8;green;757;761;810;776;768.5;4.0;1;[np.float64(2301.0), np.float64(2313.0)];[np.float64(32.46318282579125), np.float64(12.11516847108544)];334.0;134.0;2;3.3649;3.2038;12.11516847108544;3.28;167.0;134.0
9;9;leaves?;819;757;890;772;764.5;4.0;1;[np.float64(2302.0), np.float64(2309.0)];[np.float64(29.512754816758047), np.float64(16.750036139237295)];334.0;200.0;2;3.4698;3.2886;56.97085045028707;3.38;167.0;334.0
10;10;It;899;757;910;772;764.5;0.0;1;[];[];0.0;0.0;0;;;136.63112108036665;;;
11;11;appears;918;761;994;776;768.5;4.0;1;[np.float64(2310.0)];[np.float64(29.69691338037194)];267.0;267.0;1;3.5041;3.3687;155.86148061347808;3.44;267.0;267.0
12;12;to;1001;757;1018;772;764.5;4.0;1;[];[];0.0;0.0;0;;;238.52799561509565;;;
13;13;be;1027;757;1048;772;764.5;0.0;1;[np.float64(2311.0)];[np.float64(21.86113776658715)];167.0;167.0;1;3.4129;3.2883;264.51442297598055;3.35;167.0;167.0
14;14;left;1057;757;1085;772;764.5;0.0;1;[];[];0.0;0.0;0;;;294.5017393918231;;;
15;15;behind;1093;757;1155;772;764.5;0.0;1;[np.float64(2312.0)];[np.float64(19.789928240525114)];334.0;334.0;1;3.3278;3.2172;330.48955801326196;3.27;334.0;534.0
16;16;by;1165;757;1185;776;766.5;2.0;1;[];[];0.0;0.0;0;;;402.471731749927;;;
17;17;someone.;722;786;813;798;792.0;25.5;2;[];[];0.0;0.0;0;;;37.11516847108544;;;
