;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[];[];0.0;0.0;0;;;228.28942366326882;;;
1;1;is;535;770;548;786;778.0;0.0;1;[np.float64(3484.0)];[np.float64(29.321986456481692)];167.0;167.0;1;3.2228;3.0646;206.60807455421462;3.14;167.0;167.0
2;2;the;556;770;584;786;778.0;0.0;1;[];[];0.0;0.0;0;;;171.30485861651428;;;
3;3;main;593;770;637;786;778.0;0.0;1;[np.float64(3473.0), np.float64(3477.0)];[np.float64(22.399633288383484), np.float64(29.97057056427002)];466.0;266.0;2;3.2765;3.1242;120.08596980190852;3.2;233.0;266.0
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(3474.0), np.float64(3483.0), np.float64(3485.0)];[np.float64(26.3165864944458), np.float64(36.01740264892578), np.float64(31.564661026000977)];467.0;200.0;3;3.2363;3.1017;71.51171722805867;3.17;155.6667;200.0
5;5;of;698;770;715;786;778.0;2.0;1;[np.float64(3476.0)];[np.float64(32.18559846011067)];366.0;366.0;1;3.2384;3.0785;51.71040570604359;3.16;366.0;566.0
6;6;the;722;770;751;786;778.0;0.0;1;[np.float64(3486.0)];[np.float64(36.829664306203746)];133.0;133.0;1;3.2405;3.1086;36.829664306203746;3.17;133.0;133.0
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(3475.0), np.float64(3478.0)];[np.float64(29.88425874710083), np.float64(24.577495921741843)];500.0;133.0;2;3.2522;3.1068;38.81617703465096;3.18;250.0;1066.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[np.float64(3479.0), np.float64(3480.0)];[np.float64(27.707523519342658), np.float64(32.2649621963501)];467.0;367.0;2;3.1908;3.0833;80.606081669783;3.14;233.5;467.0
9;9;in;930;770;944;786;778.0;0.0;1;[];[];0.0;0.0;0;;;182.45633212287458;;;
10;10;the;952;770;981;786;778.0;0.0;1;[];[];0.0;0.0;0;;;204.0518283334535;;;
11;11;image?;990;770;1058;790;780.0;2.0;1;[np.float64(3481.0), np.float64(3482.0)];[np.float64(29.104852199554443), np.float64(29.786887986319357)];433.0;200.0;2;3.1945;3.0764;241.52517464943367;3.14;216.5;1000.0
